name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.6400000000000001,0.98,363.63999999999936,301.95,,180.0,,,,2020-10-26
PRAGATI CCGT-III,,,1500.0,10.12,12.239999999999998,2081.9,1739.2800000000002,,500.0,,,,2020-10-26
PRAGATI CCPP,,,330.4,4.55,3.92,938.3000000000001,937.3700000000001,,104.6,,,,2020-10-26
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2020-10-26
PANIPAT TPS,,,710.0,5.16,0.0,1232.1599999999992,628.8599999999999,23.0,710.0,,,,2020-10-26
PANIPAT TPS,Unit 6,L,210.0,0.0,0.0,0.0,51.93,,210.0,44035.510416666664,,RSD/LOW SCHEDULE,2020-10-26
PANIPAT TPS,Unit 7,S,250.0,2.48,0.0,595.4800000000005,279.15,,250.0,44125.12013888889,,RSD/LOW SCHEDULE,2020-10-26
PANIPAT TPS,Unit 8,S,250.0,2.68,0.0,636.6799999999987,297.78,,250.0,44123.04305555556,,RSD/LOW SCHEDULE,2020-10-26
RAJIV GANDHI TPS,,,1200.0,14.45,0.0,3030.700000000001,970.7,35.0,1200.0,,,,2020-10-26
RAJIV GANDHI TPS,Unit 1,L,600.0,6.71,0.0,1207.460000000001,568.32,,600.0,44106.10208333333,,RSD/LOW SCHEDULE,2020-10-26
RAJIV GANDHI TPS,Unit 2,L,600.0,7.74,0.0,1823.2400000000002,402.38,,600.0,44092.62569444445,,RSD/LOW SCHEDULE,2020-10-26
YAMUNA NAGAR TPS,,,600.0,9.870000000000001,0.0,2141.62,1165.6399999999999,48.0,600.0,,,,2020-10-26
YAMUNA NAGAR TPS,Unit 1,L,300.0,5.0,0.0,1195.0,567.67,,300.0,44112.964583333334,,FIRE IN GEN. BUSHING/ BUSHING FAILURE,2020-10-26
YAMUNA NAGAR TPS,Unit 2,S,300.0,4.87,0.0,946.6200000000001,597.97,,300.0,44119.30416666667,,RSD/LOW SCHEDULE,2020-10-26
MAHATMA GANDHI TPS,,,1320.0,18.42,9.82,3974.920000000002,2385.04,35.0,660.0,,,,2020-10-26
MAHATMA GANDHI TPS,Unit 1,S,660.0,8.9,0.0,2129.4000000000024,1016.07,,660.0,44128.13333333333,,RSD/LOW SCHEDULE,2020-10-26
MAHATMA GANDHI TPS,Unit 2, ,660.0,9.52,9.82,1845.5199999999995,1368.97,,0.0,,,,2020-10-26
INDIRA GANDHI STPP,,,1500.0,10.780000000000001,13.24,3443.2799999999993,1119.22,40.0,500.0,,,,2020-10-26
INDIRA GANDHI STPP,Unit 1,L,500.0,5.23,0.0,1250.9800000000005,248.56,,500.0,44098.0,,RESERVE SHUT DOWN / STANDBY UNIT,2020-10-26
INDIRA GANDHI STPP,Unit 2, ,500.0,5.55,6.63,1122.2999999999988,393.15,,0.0,,,,2020-10-26
INDIRA GANDHI STPP,Unit 3, ,500.0,0.0,6.61,1070.0,477.51,,0.0,,,,2020-10-26
FARIDABAD CCPP,,,431.59,0.8600000000000001,0.0,175.66000000000003,664.69,,137.76,,,,2020-10-26
BASSI  HPS,,,66.0,0.65,0.4,247.90000000000015,270.51,,0.0,,,,2020-10-26
GIRI BATA HPS,,,60.0,0.45,0.23,118.70000000000007,132.54,,0.0,,,,2020-10-26
KASHANG INTEGRATED HEP,,,195.0,0.32,0.0,163.31999999999982,0.0,,65.0,,,,2020-10-26
LARJI  HPS,,,126.0,1.32,1.1,504.3199999999998,517.89,,0.0,,,,2020-10-26
SAINJ HPS,,,100.0,0.97,0.61,298.2200000000007,404.85,,50.0,,,,2020-10-26
SANJAY  HPS,,,120.0,1.29,1.13,392.54000000000053,373.42,,0.0,,,,2020-10-26
SAWRA KUDDU HPS,,,0.0,0.68,0.0,197.68000000000018,0.0,,0.0,,,,2020-10-26
SHANAN  HPS,,,110.0,0.81,0.66,404.06000000000006,421.57,,0.0,,,,2020-10-26
UHL-III HPS,,,0.0,0.52,0.0,217.52000000000027,0.0,,0.0,,,,2020-10-26
ALLAIN DUHANGAN  HPS,,,192.0,1.23,0.0,614.9800000000005,573.4100000000001,,192.0,,,,2020-10-26
BAJOLI HOLI HPS,,,0.0,0.45,0.0,125.70000000000007,0.0,,0.0,,,,2020-10-26
BASPA  HPS,,,300.0,2.71,2.0,1019.460000000001,1145.17,,0.0,,,,2020-10-26
BUDHIL HPS,,,70.0,0.39,0.36,240.13999999999965,249.94,,0.0,,,,2020-10-26
CHANJU-I HPS ,,,36.0,0.32,0.19,122.31999999999982,143.76,,0.0,,,,2020-10-26
KARCHAM WANGTOO HPS,,,1000.0,4.84,6.569999999999999,3447.840000000004,3751.98,,0.0,,,,2020-10-26
MALANA  HPS,,,86.0,0.65,0.52,301.8999999999994,295.34000000000003,,0.0,,,,2020-10-26
MALANA-II  HPS,,,100.0,0.65,0.44,332.8999999999994,336.1,,0.0,,,,2020-10-26
SORANG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2020-10-26
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2020-10-26
BAIRA SIUL  HPS,,,180.0,0.84,0.39,218.8400000000001,360.48,,120.0,,,,2020-10-26
BHAKRA LEFT HPS,,,594.0,3.52,6.23,1146.5199999999995,1638.02,,216.0,,,,2020-10-26
BHAKRA RIGHT HPS,,,785.0,7.29,6.03,1841.539999999999,2174.12,,157.0,,,,2020-10-26
CHAMERA- I  HPS,,,540.0,3.81,3.09,1985.0599999999986,1977.2599999999998,,0.0,,,,2020-10-26
CHAMERA- II  HPS,,,300.0,3.23,2.06,750.9800000000005,481.41999999999996,,100.0,,,,2020-10-26
CHAMERA-III HPS,,,231.0,2.55,1.17,842.2999999999988,882.1099999999999,,0.0,,,,2020-10-26
DEHAR H P S,,,990.0,6.19,3.93,2374.9400000000014,2498.8,,495.0,,,,2020-10-26
KOLDAM,,,800.0,4.29,3.8200000000000003,2618.539999999999,2790.9,,0.0,,,,2020-10-26
NATHPA JHAKRI HPS,,,1500.0,15.0,11.76,5595.0,5952.24,,750.0,,,,2020-10-26
PARBATI-II HPS,,,0.0,0.61,0.0,261.86000000000035,0.0,,0.0,,,,2020-10-26
PARBATI-III HPS,,,520.0,1.26,0.87,590.7599999999998,551.24,,260.0,,,,2020-10-26
PONG H P S,,,396.0,3.65,4.91,621.8999999999994,1080.37,,66.0,,,,2020-10-26
RAMPUR HPS,,,412.02000000000004,4.32,3.37,1446.3199999999983,1662.88,,68.67,,,,2020-10-26
PAMPORE GPS (Liq.),,,175.0,0.0,0.0,0.0,0.0,,175.0,,,,2020-10-26
BAGLIHAR  HPS,,,450.0,7.74,6.73,1941.2400000000002,2048.7,,0.0,,,,2020-10-26
BAGLIHAR II  HPS,,,450.0,0.0,0.0,1450.0,1446.89,,150.0,,,,2020-10-26
LOWER JHELUM  HPS,,,105.0,1.35,0.8,389.1000000000006,368.43,,35.0,,,,2020-10-26
UPPER SINDH-II HPS,,,105.0,0.48,0.52,265.4800000000003,224.64999999999998,,0.0,,,,2020-10-26
DULHASTI  HPS,,,390.0,7.1,6.18,1730.5999999999976,1834.6,,130.0,,,,2020-10-26
KISHANGANGA HPS,,,330.0,2.9,1.92,1254.4000000000024,814.69,,0.0,,,,2020-10-26
SALAL  HPS,,,690.0,6.81,5.23,2811.0599999999986,3030.75,,345.0,,,,2020-10-26
