name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.26,0.91,67.50000000000007,57.11000000000001,,180.0,,,,2022-05-25
PRAGATI CCGT-III,,,1500.0,11.95,7.3100000000000005,647.7499999999998,617.47,,750.0,,,,2022-05-25
PRAGATI CCPP,,,330.4,4.93,3.8,271.2500000000001,283.56,,104.6,,,,2022-05-25
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2022-05-25
PANIPAT TPS,,,710.0,7.289999999999999,14.0,415.25,814.8,5.0,0.0,,,,2022-05-25
PANIPAT TPS,Unit 6,*,210.0,1.29,2.56,73.25000000000003,200.86,,0.0,44704.163194444445,25/05/2022 08:33:15,BOILER MISC. PROBLEM,2022-05-25
PANIPAT TPS,Unit 7, ,250.0,2.81,5.63,159.25000000000006,309.81,,0.0,,,,2022-05-25
PANIPAT TPS,Unit 8, ,250.0,3.19,5.81,182.74999999999994,304.13,,0.0,,,,2022-05-25
RAJIV GANDHI TPS,,,1200.0,16.55,0.0,940.75,642.13,14.0,1200.0,,,,2022-05-25
RAJIV GANDHI TPS,Unit 1,S,600.0,9.81,0.0,558.2499999999998,642.13,,600.0,44704.43680555555,,WATER WALL TUBE LEAKAGE,2022-05-25
RAJIV GANDHI TPS,Unit 2,P,600.0,6.74,0.0,382.5000000000002,0.0,,600.0,44092.62569444445,,CAPITAL MAINTENANCE,2022-05-25
YAMUNA NAGAR TPS,,,600.0,11.22,13.809999999999999,636.5000000000007,707.23,4.0,0.0,,,,2022-05-25
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.61,6.89,318.25000000000034,343.89,,0.0,,,,2022-05-25
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.61,6.92,318.25000000000034,363.34,,0.0,,,,2022-05-25
MAHATMA GANDHI TPS,,,1320.0,22.58,15.73,1060.5000000000007,1269.54,5.0,660.0,,,,2022-05-25
MAHATMA GANDHI TPS,Unit 1, ,660.0,11.48,15.73,653.0000000000005,827.3,,0.0,,,,2022-05-25
MAHATMA GANDHI TPS,Unit 2,S,660.0,11.1,0.0,407.5000000000002,442.24,,660.0,44705.99930555555,,WATER WALL TUBE LEAKAGE,2022-05-25
INDIRA GANDHI STPP,,,1500.0,14.81,35.11,672.0000000000002,1706.6000000000001,18.0,0.0,,,,2022-05-25
INDIRA GANDHI STPP,Unit 1, ,500.0,4.65,11.72,93.00000000000003,536.01,,0.0,,,,2022-05-25
INDIRA GANDHI STPP,Unit 2, ,500.0,5.42,11.67,308.49999999999994,584.62,,0.0,,,,2022-05-25
INDIRA GANDHI STPP,Unit 3, ,500.0,4.74,11.72,270.5000000000002,585.97,,0.0,,,,2022-05-25
