name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2020-01-10
RAJGHAT TPS,Unit 1,L,0.0,0.0,0.0,0.0,0.0,,0.0,42132.569444444445,,RSD/LOW SCHEDULE,2020-01-10
RAJGHAT TPS,Unit 2,L,0.0,0.0,0.0,0.0,0.0,,0.0,42145.430555555555,,RSD/LOW SCHEDULE,2020-01-10
I.P.CCPP,,,270.0,1.44,1.01,502.3999999999999,421.47,,180.0,,,,2020-01-10
PRAGATI CCGT-III,,,1500.0,9.879999999999999,9.69,2828.7999999999993,3175.34,,500.0,,,,2020-01-10
PRAGATI CCPP,,,330.4,5.71,3.88,1624.1,1215.74,,104.6,,,,2020-01-10
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2020-01-10
PANIPAT TPS,,,920.0,5.65,5.03,1545.4999999999998,1761.38,37.0,670.0,,,,2020-01-10
PANIPAT TPS,Unit 5,L,210.0,0.0,0.0,0.0,0.0,,210.0,43469.46805555555,,RSD/LOW SCHEDULE,2020-01-10
PANIPAT TPS,Unit 6,L,210.0,0.0,0.0,0.0,0.0,,210.0,43469.865277777775,,RSD/LOW SCHEDULE,2020-01-10
PANIPAT TPS,Unit 7, ,250.0,2.97,5.03,765.7000000000003,785.02,,0.0,,,,2020-01-10
PANIPAT TPS,Unit 8,S,250.0,2.68,0.0,779.7999999999995,976.36,,250.0,43838.80138888889,,RSD/LOW SCHEDULE,2020-01-10
RAJIV GANDHI TPS,,,1200.0,15.35,11.47,3755.499999999999,1911.8300000000002,46.0,600.0,,,,2020-01-10
RAJIV GANDHI TPS,Unit 1,L,600.0,8.58,0.0,1807.7999999999993,768.95,,600.0,43792.88888888889,,GEN. TRANSORMER  PROTECTION RELAY OPERATION PROBLEM,2020-01-10
RAJIV GANDHI TPS,Unit 2, ,600.0,6.77,11.47,1947.6999999999998,1142.88,,0.0,,,,2020-01-10
YAMUNA NAGAR TPS,,,600.0,11.030000000000001,6.68,2704.300000000002,2356.56,53.0,300.0,,,,2020-01-10
YAMUNA NAGAR TPS,Unit 1, ,300.0,4.9,6.68,1404.000000000001,1308.33,,0.0,,,,2020-01-10
YAMUNA NAGAR TPS,Unit 2,P,300.0,6.13,0.0,1300.300000000001,1048.23,,300.0,43747.97986111111,,CAPITAL MAINTENANCE,2020-01-10
MAHATMA GANDHI TPS,,,1320.0,20.42,22.45,5440.200000000001,4541.74,36.0,0.0,,,,2020-01-10
MAHATMA GANDHI TPS,Unit 1, ,660.0,9.87,11.19,2821.699999999999,2548.63,,0.0,,,,2020-01-10
MAHATMA GANDHI TPS,Unit 2, ,660.0,10.55,11.26,2618.500000000002,1993.11,,0.0,,,,2020-01-10
INDIRA GANDHI STPP,,,1500.0,21.380000000000003,7.56,5752.799999999999,3049.01,35.0,1000.0,,,,2020-01-10
INDIRA GANDHI STPP,Unit 1,P,500.0,7.16,0.0,1872.6000000000008,907.47,,500.0,43809.99998842592,,CAPITAL MAINTENANCE,2020-01-10
INDIRA GANDHI STPP,Unit 2,L,500.0,6.87,0.0,1969.699999999999,990.74,,500.0,43812.14791666667,,RESERVE SHUT DOWN / STANDBY UNIT,2020-01-10
INDIRA GANDHI STPP,Unit 3, ,500.0,7.35,7.56,1910.499999999999,1150.8,,0.0,,,,2020-01-10
FARIDABAD CCPP,,,431.59,0.97,0.0,316.70000000000016,411.68,,293.83,,,,2020-01-10
BASSI  HPS,,,66.0,0.23,0.3,272.3000000000002,295.03999999999996,,0.0,,,,2020-01-10
GIRI BATA HPS,,,60.0,0.32,0.74,154.19999999999993,175.47,,0.0,,,,2020-01-10
KASHANG INTEGRATED HEP,,,195.0,0.1,0.0,170.99999999999994,189.07,,65.0,,,,2020-01-10
LARJI  HPS,,,126.0,0.48,0.62,530.8000000000002,599.78,,0.0,,,,2020-01-10
SAINJ HPS,,,100.0,0.26,0.32,327.5999999999999,310.42,,50.0,,,,2020-01-10
SANJAY  HPS,,,120.0,0.65,0.61,450.4999999999998,538.35,,0.0,,,,2020-01-10
SAWRA KUDDU HPS,,,0.0,0.61,0.0,141.10000000000014,0.0,,0.0,,,,2020-01-10
