name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,,,135.0,0.0,0.0,0.0,0.0,,135.0,,,,2019-01-27
RAJGHAT TPS,Unit 1,L,67.5,0.0,0.0,0.0,0.0,,67.5,42132.569444444445,,RSD/LOW SCHEDULE,2019-01-27
RAJGHAT TPS,Unit 2,L,67.5,0.0,0.0,0.0,0.0,,67.5,42145.430555555555,,RSD/LOW SCHEDULE,2019-01-27
I.P.CCPP,,,270.0,1.71,0.98,526.1699999999998,521.4499999999999,,180.0,,,,2019-01-27
PRAGATI CCGT-III,,,1500.0,7.75,9.59,2270.25,3266.0899999999997,,500.0,,,,2019-01-27
PRAGATI CCPP,,,330.4,5.99,3.98,1689.7300000000002,1413.75,,104.6,,,,2019-01-27
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2019-01-27
BADARPUR TPS,,,0.0,0.0,0.0,0.0,1400.33,,0.0,,,,2019-01-27
BADARPUR TPS,Unit 1,L,0.0,0.0,0.0,0.0,0.0,,0.0,41929.76111111111,,POLLUTION PROBLEM,2019-01-27
BADARPUR TPS,Unit 2,L,0.0,0.0,0.0,0.0,0.0,,0.0,42271.82777777778,,POLLUTION PROBLEM,2019-01-27
BADARPUR TPS,Unit 3,L,0.0,0.0,0.0,0.0,0.0,,0.0,42286.82777777778,,POLLUTION PROBLEM,2019-01-27
BADARPUR TPS,Unit 4,L,0.0,0.0,0.0,0.0,606.38,,0.0,43388.75347222222,,POLLUTION PROBLEM,2019-01-27
BADARPUR TPS,Unit 5,L,0.0,0.0,0.0,0.0,793.95,,0.0,43388.83541666667,,POLLUTION PROBLEM,2019-01-27
PANIPAT TPS,,,920.0,4.51,5.19,1318.7700000000027,2986.7200000000003,3.0,670.0,,,,2019-01-27
PANIPAT TPS,Unit 5,L,210.0,0.0,0.0,0.0,176.76,,210.0,43469.46805555555,,RSD/LOW SCHEDULE,2019-01-27
PANIPAT TPS,Unit 6,L,210.0,0.0,0.0,0.0,322.79,,210.0,43469.865277777775,,RSD/LOW SCHEDULE,2019-01-27
PANIPAT TPS,Unit 7,S,250.0,2.32,0.0,655.6400000000014,1131.23,,250.0,43485.14236111111,,RSD/LOW SCHEDULE,2019-01-27
PANIPAT TPS,Unit 8, ,250.0,2.19,5.19,663.1300000000015,1355.94,,0.0,,,,2019-01-27
RAJIV GANDHI TPS,,,1200.0,13.68,0.0,4137.359999999997,3772.16,0.0,1200.0,,,,2019-01-27
RAJIV GANDHI TPS,Unit 1,L,600.0,6.84,0.0,2068.6799999999985,1570.24,,600.0,43452.479166666664,,RSD/LOW SCHEDULE,2019-01-27
RAJIV GANDHI TPS,Unit 2,S,600.0,6.84,0.0,2068.6799999999985,2201.92,,600.0,43486.95138888889,,RSD/LOW SCHEDULE,2019-01-27
YAMUNA NAGAR TPS,,,600.0,10.97,12.58,2909.1900000000005,2582.67,,0.0,,,,2019-01-27
YAMUNA NAGAR TPS,Unit 1, ,300.0,6.03,6.34,1419.8099999999993,1011.89,,0.0,,,,2019-01-27
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.94,6.24,1489.3800000000015,1570.78,,0.0,,,,2019-01-27
MAHATMA GANDHI TPS,,,1320.0,14.420000000000002,19.009999999999998,4237.340000000002,5623.58,,0.0,,,,2019-01-27
MAHATMA GANDHI TPS,Unit 1, ,660.0,7.19,9.51,2049.1300000000015,2673.54,,0.0,,,,2019-01-27
MAHATMA GANDHI TPS,Unit 2, ,660.0,7.23,9.5,2188.2100000000005,2950.04,,0.0,,,,2019-01-27
INDIRA GANDHI STPP,,,1500.0,14.32,22.39,6156.229999999996,6273.27,,0.0,,,,2019-01-27
INDIRA GANDHI STPP,Unit 1, ,500.0,0.0,7.49,2192.5899999999983,1880.13,,0.0,,,,2019-01-27
INDIRA GANDHI STPP,Unit 2, ,500.0,7.35,7.41,2034.4499999999975,2072.63,,0.0,,,,2019-01-27
INDIRA GANDHI STPP,Unit 3, ,500.0,6.97,7.49,1929.1900000000007,2320.51,,0.0,,,,2019-01-27
FARIDABAD CCPP,,,431.59,2.7,4.2299999999999995,779.9000000000005,430.74,,137.76,,,,2019-01-27
BASSI  HPS,,,66.0,0.29,0.24,273.83000000000055,218.85,,0.0,,,,2019-01-27
BHAKRA LEFT HPS,,,594.0,10.97,8.53,3949.1899999999946,1835.6599999999999,,0.0,,,,2019-01-27
BHAKRA RIGHT HPS,,,785.0,0.0,6.49,0.0,1634.18,,157.0,,,,2019-01-27
DEHAR H P S,,,990.0,2.94,3.19,2630.3800000000015,2822.38,,0.0,,,,2019-01-27
GIRI BATA HPS,,,60.0,0.32,0.37,159.63999999999982,177.98000000000002,,0.0,,,,2019-01-27
KASHANG INTEGRATED HEP,,,195.0,0.13,0.0,170.50999999999988,110.61000000000001,,65.0,,,,2019-01-27
LARJI  HPS,,,126.0,0.48,0.71,518.9600000000005,520.87,,0.0,,,,2019-01-27
PONG H P S,,,396.0,2.39,6.29,855.5299999999996,1227.8600000000001,,66.0,,,,2019-01-27
SAINJ HPS,,,100.0,0.13,0.36,229.50999999999988,389.74,,50.0,,,,2019-01-27
SANJAY  HPS,,,120.0,0.65,0.78,441.5499999999994,548.5300000000001,,40.0,,,,2019-01-27
SAWRA KUDDU HPS,,,0.0,0.0,0.0,0.0,0.0,,,,,,2019-01-27
SHANAN  HPS,,,110.0,0.39,0.41,445.52999999999963,421.51,,0.0,,,,2019-01-27
UHL-III HPS,,,0.0,0.19,0.0,5.130000000000002,0.0,,0.0,,,,2019-01-27
ALLAIN DUHANGAN  HPS,,,192.0,0.35,0.38,625.4500000000006,559.81,,0.0,,,,2019-01-27
BASPA  HPS,,,300.0,0.97,1.04,1154.1900000000007,1215.37,,0.0,,,,2019-01-27
BUDHIL HPS,,,70.0,0.13,0.19,239.50999999999988,271.70000000000005,,0.0,,,,2019-01-27
CHANJU-I HPS ,,,36.0,0.13,0.14,111.50999999999988,129.5,,0.0,,,,2019-01-27
KARCHAM WANGTOO HPS,,,1000.0,3.39,3.0700000000000003,3899.5299999999966,3750.7400000000002,,0.0,,,,2019-01-27
MALANA  HPS,,,86.0,0.19,0.26,326.12999999999994,302.99,,0.0,,,,2019-01-27
MALANA-II  HPS,,,100.0,0.06,0.23,320.62000000000006,334.28,,0.0,,,,2019-01-27
SORANG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2019-01-27
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2019-01-27
BAIRA SIUL  HPS,,,180.0,0.0,0.0,500.0,366.66999999999996,,180.0,,,,2019-01-27
CHAMERA- I  HPS,,,540.0,2.0,2.49,2201.0,2092.98,,0.0,,,,2019-01-27
CHAMERA- II  HPS,,,300.0,1.13,1.51,1345.510000000003,1338.3899999999999,,0.0,,,,2019-01-27
CHAMERA-III HPS,,,231.0,0.61,0.94,985.4700000000004,954.24,,77.0,,,,2019-01-27
KOLDAM,,,800.0,2.1,2.6,2862.6999999999975,2808.16,,0.0,,,,2019-01-27
NATHPA JHAKRI HPS,,,1500.0,6.29,6.12,6208.829999999999,6010.58,,500.0,,,,2019-01-27
PARBATI-II HPS,,,0.0,0.39,0.0,178.52999999999963,0.0,,0.0,,,,2019-01-27
PARBATI-III HPS,,,520.0,0.39,0.0,616.5299999999996,608.28,,520.0,,,,2019-01-27
RAMPUR HPS,,,412.02000000000004,2.55,1.7199999999999998,1734.8499999999988,1685.5299999999997,,0.0,,,,2019-01-27
PAMPORE GPS (Liq.),,,175.0,0.0,0.0,0.0,0.0,,175.0,,,,2019-01-27
BAGLIHAR  HPS,,,450.0,3.71,4.34,2255.170000000001,1995.7600000000002,,150.0,,,,2019-01-27
BAGLIHAR II  HPS,,,450.0,0.0,0.0,1300.0,1790.11,,150.0,,,,2019-01-27
LOWER JHELUM  HPS,,,105.0,0.71,1.02,451.16999999999945,490.02,,0.0,,,,2019-01-27
UPPER SINDH-II HPS,,,105.0,0.19,0.07,272.12999999999994,283.79,,0.0,,,,2019-01-27
