name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.0,0.94,0.0,116.97,,180.0,,,,2021-12-09
PRAGATI CCGT-III,,,1500.0,10.18,7.3100000000000005,2570.37,2384.6,,750.0,,,,2021-12-09
PRAGATI CCPP,,,330.4,3.5300000000000002,3.93,1245.8100000000004,1129.6100000000001,,0.0,,,,2021-12-09
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2021-12-09
PANIPAT TPS,,,710.0,5.46,11.7,1387.1399999999994,1482.02,10.0,210.0,,,,2021-12-09
PANIPAT TPS,Unit 6,L,210.0,0.16,0.0,41.43999999999997,0.0,,210.0,44035.510416666664,,RSD/LOW SCHEDULE,2021-12-09
PANIPAT TPS,Unit 7, ,250.0,2.65,5.84,671.8499999999998,773.69,,0.0,,,,2021-12-09
PANIPAT TPS,Unit 8, ,250.0,2.65,5.86,673.8499999999998,708.33,,0.0,,,,2021-12-09
RAJIV GANDHI TPS,,,1200.0,13.68,0.15,3466.1199999999985,1466.74,31.0,1200.0,,,,2021-12-09
RAJIV GANDHI TPS,Unit 1,*,600.0,7.1,0.15,1802.8999999999992,1466.74,,600.0,44504.95347222222,09/12/2021 22:55:00,RSD/LOW SCHEDULE,2021-12-09
RAJIV GANDHI TPS,Unit 2,L,600.0,6.58,0.0,1663.2199999999993,0.0,,600.0,44092.62569444445,,RSD/LOW SCHEDULE,2021-12-09
YAMUNA NAGAR TPS,,,600.0,9.88,0.0,2496.920000000001,1400.5700000000002,30.0,600.0,,,,2021-12-09
YAMUNA NAGAR TPS,Unit 1,L,300.0,4.94,0.0,1248.4600000000005,417.38,,300.0,44506.115277777775,,RSD/LOW SCHEDULE,2021-12-09
YAMUNA NAGAR TPS,Unit 2,L,300.0,4.94,0.0,1248.4600000000005,983.19,,300.0,44509.87708333333,,RSD/LOW SCHEDULE,2021-12-09
MAHATMA GANDHI TPS,,,1320.0,22.26,15.35,5533.340000000002,5587.12,5.0,660.0,,,,2021-12-09
MAHATMA GANDHI TPS,Unit 1,S,660.0,10.55,0.0,2567.9500000000016,2978.99,,660.0,44537.76111111111,,WATER WALL TUBE LEAKAGE,2021-12-09
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.71,15.35,2965.3900000000003,2608.13,,0.0,,,,2021-12-09
INDIRA GANDHI STPP,,,1500.0,9.58,23.73,2426.2200000000003,4510.87,14.0,0.0,,,,2021-12-09
INDIRA GANDHI STPP,Unit 1, ,500.0,3.45,7.96,873.0500000000004,1143.15,,0.0,,,,2021-12-09
INDIRA GANDHI STPP,Unit 2, ,500.0,3.26,7.83,825.3399999999999,1715.86,,0.0,,,,2021-12-09
INDIRA GANDHI STPP,Unit 3, ,500.0,2.87,7.94,727.83,1651.86,,0.0,,,,2021-12-09
FARIDABAD CCPP,,,431.59,2.23,0.0,501.07000000000016,118.96000000000001,,431.59,,,,2021-12-09
BASSI  HPS,,,66.0,0.26,0.28,267.3399999999999,271.07,,0.0,,,,2021-12-09
GIRI BATA HPS,,,60.0,0.26,0.3,150.33999999999992,155.23,,0.0,,,,2021-12-09
KASHANG INTEGRATED HEP,,,195.0,0.13,0.23,170.16999999999996,189.56,,65.0,,,,2021-12-09
LARJI  HPS,,,126.0,0.65,0.61,541.8499999999998,492.26,,0.0,,,,2021-12-09
SAINJ HPS,,,100.0,0.29,0.41000000000000003,310.6100000000002,383.06,,50.0,,,,2021-12-09
SANJAY HPS,,,120.0,0.65,1.13,429.8499999999998,570.6800000000001,,40.0,,,,2021-12-09
SAWRA KUDDU HPS,,,111.0,0.58,0.0,243.2200000000001,0.0,,0.0,,,,2021-12-09
SHANAN HPS,,,110.0,0.42,0.45,444.78000000000014,439.72,,0.0,,,,2021-12-09
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2021-12-09
ALLAIN DUHANGAN  HPS,,,192.0,0.48,0.69,630.3200000000002,572.97,,96.0,,,,2021-12-09
BAJOLI HOLI HPS,,,0.0,0.29,0.0,141.60999999999993,0.0,,0.0,,,,2021-12-09
BASPA  HPS,,,300.0,1.52,1.4699999999999998,1140.6799999999998,1192.38,,0.0,,,,2021-12-09
BUDHIL HPS,,,70.0,0.19,0.0,248.70999999999998,236.82999999999998,,70.0,,,,2021-12-09
CHANJU-I HPS ,,,36.0,0.16,0.13,134.43999999999997,128.68,,0.0,,,,2021-12-09
KARCHAM WANGTOO HPS,,,1045.0,5.1,4.5,3649.899999999999,3812.76,,0.0,,,,2021-12-09
MALANA  HPS,,,86.0,0.29,0.3,316.6100000000002,286.02,,0.0,,,,2021-12-09
MALANA-II  HPS,,,100.0,0.19,0.33,344.71,317.31,,0.0,,,,2021-12-09
SORANG HPS,,,100.0,0.0,0.17,0.0,51.230000000000004,,0.0,,,,2021-12-09
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2021-12-09
BAIRA SIUL  HPS,,,180.0,0.52,0.51,518.6799999999998,455.25,,0.0,,,,2021-12-09
BHAKRA LEFT HPS,,,594.0,5.19,7.29,1341.7100000000005,1539.3899999999999,,126.0,,,,2021-12-09
BHAKRA RIGHT HPS,,,785.0,6.45,5.82,2100.0499999999984,1653.47,,157.0,,,,2021-12-09
