name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.02,0.9299999999999999,253.72000000000003,227.04000000000002,,150.0,,,,2025-12-07
PRAGATI CCGT-III,,,1500.0,11.38,0.0,3029.6600000000008,1025.76,,0.0,,,,2025-12-07
PRAGATI CCPP,,,330.4,3.85,3.76,1026.83,870.1700000000001,,104.6,,,,2025-12-07
RITHALA CCPP,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2025-12-07
PANIPAT TPS,,,710.0,8.32,9.43,3166.2400000000007,2208.08,68.0,210.0,,,,2025-12-07
PANIPAT TPS,Unit 6,L,210.0,3.16,0.0,857.1199999999998,509.28,,210.0,45950.02291666667,,RESERVE SHUT DOWN / STANDBY UNIT,2025-12-07
PANIPAT TPS,Unit 7, ,250.0,0.0,4.73,1115.0,871.37,,0.0,,,,2025-12-07
PANIPAT TPS,Unit 8, ,250.0,5.16,4.7,1194.1200000000006,827.43,,0.0,,,,2025-12-07
RAJIV GANDHI TPS,,,1200.0,17.67,9.07,4361.6900000000005,2802.96,62.0,600.0,,,,2025-12-07
RAJIV GANDHI TPS,Unit 1, ,600.0,8.48,9.07,2308.36,1126.9,,0.0,,,,2025-12-07
RAJIV GANDHI TPS,Unit 2,L,600.0,9.19,0.0,2053.3300000000004,1676.06,,600.0,45936.93958333333,,Turbine Misc,2025-12-07
YAMUNA NAGAR TPS,,,600.0,11.77,9.14,3095.39,2483.7700000000004,35.0,0.0,,,,2025-12-07
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.45,4.59,1485.1500000000003,1234.38,,0.0,,,,2025-12-07
YAMUNA NAGAR TPS,Unit 2, ,300.0,6.32,4.55,1610.2399999999996,1249.39,,0.0,,,,2025-12-07
MAHATMA GANDHI TPS,,,1320.0,20.96,10.07,5688.72,4870.889999999999,42.0,660.0,,,,2025-12-07
MAHATMA GANDHI TPS,Unit 1,P,660.0,10.48,0.0,2844.36,2199.64,,660.0,45958.50069444445,,ANNUAL MAINTENANCE,2025-12-07
MAHATMA GANDHI TPS,Unit 2, ,660.0,10.48,10.07,2844.36,2671.25,,0.0,,,,2025-12-07
INDIRA GANDHI STPP,,,1500.0,23.71,14.940000000000001,6074.969999999999,5162.0,46.0,500.0,,,,2025-12-07
INDIRA GANDHI STPP,Unit 1, ,500.0,7.58,7.49,2064.0599999999995,1753.6,,0.0,,,,2025-12-07
INDIRA GANDHI STPP,Unit 2,P,500.0,8.03,0.0,1796.2099999999998,1443.58,,500.0,45961.958333333336,,ANNUAL MAINTENANCE,2025-12-07
INDIRA GANDHI STPP,Unit 3, ,500.0,8.1,7.45,2214.6999999999994,1964.82,,0.0,,,,2025-12-07
FARIDABAD CCPP,,,431.59,0.6000000000000001,0.0,155.20000000000002,169.45,,431.59,,,,2025-12-07
BASSI  HPS,,,66.0,0.26,0.32,285.81999999999994,275.31,,33.0,,,,2025-12-07
GIRI BATA HPS,,,60.0,0.29,0.49,161.02999999999994,170.07999999999998,,0.0,,,,2025-12-07
KASHANG INTEGRATED HEP,,,195.0,0.19,0.0,191.32999999999998,200.95999999999998,,130.0,,,,2025-12-07
LARJI  HPS,,,126.0,0.58,0.5700000000000001,540.0600000000003,439.97,,42.0,,,,2025-12-07
SAINJ HPS,,,100.0,0.39,0.0,379.7299999999999,109.5,,0.0,,,,2025-12-07
SANJAY HPS,,,120.0,0.71,0.63,473.96999999999986,462.84000000000003,,40.0,,,,2025-12-07
SAWRA KUDDU HPS,,,111.0,0.39,0.41000000000000003,288.7299999999999,281.2,,0.0,,,,2025-12-07
SHANAN HPS,,,110.0,0.48,0.52,418.3600000000001,448.1,,110.0,,,,2025-12-07
UHL-III HPS,,,99.99,0.65,0.43,374.54999999999984,310.39,,0.0,,,,2025-12-07
ALLAIN DUHANGAN  HPS,,,192.0,0.58,0.65,594.0600000000003,547.7,,96.0,,,,2025-12-07
BAJOLI HOLI HPS,,,180.0,0.52,0.68,701.6399999999999,636.89,,180.0,,,,2025-12-07
BASPA  HPS,,,300.0,1.23,1.3,1183.6100000000001,1210.78,,100.0,,,,2025-12-07
BUDHIL HPS,,,70.0,0.16,0.25,249.11999999999998,249.62,,0.0,,,,2025-12-07
CHANJU-I HPS ,,,36.0,0.16,0.14,134.11999999999998,138.72,,24.0,,,,2025-12-07
KARCHAM WANGTOO HPS,,,1045.0,4.0,4.59,3854.0,4251.41,,0.0,,,,2025-12-07
KUTEHR HPS,,,240.0,0.81,0.79,555.6699999999996,303.99,,0.0,,,,2025-12-07
MALANA  HPS,,,86.0,0.26,0.32,301.81999999999994,273.7,,0.0,,,,2025-12-07
MALANA-II  HPS,,,100.0,0.16,0.0,327.1200000000002,0.0,,50.0,,,,2025-12-07
SORANG HPS,,,100.0,0.32,0.32,345.23999999999995,352.4,,0.0,,,,2025-12-07
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2025-12-07
BAIRA SIUL  HPS,,,180.0,0.68,0.71,609.7599999999996,565.51,,120.0,,,,2025-12-07
BHAKRA LEFT HPS,,,630.0,5.9,5.51,1506.3000000000006,1889.5,,252.0,,,,2025-12-07
BHAKRA RIGHT HPS,,,785.0,7.32,6.24,1876.2399999999996,2421.2799999999997,,157.0,,,,2025-12-07
CHAMERA-I HPS,,,540.0,1.29,1.71,1873.0299999999997,1936.02,,0.0,,,,2025-12-07
CHAMERA-II HPS,,,300.0,1.13,1.54,1142.9100000000008,1187.79,,100.0,,,,2025-12-07
CHAMERA-III HPS,,,231.0,0.77,0.72,879.3899999999999,755.72,,154.0,,,,2025-12-07
DEHAR HPS,,,990.0,3.23,0.0,2442.61,2201.59,,0.0,,,,2025-12-07
KOLDAM,,,800.0,2.45,3.59,2797.1499999999987,3290.1800000000003,,400.0,,,,2025-12-07
NATHPA JHAKRI HPS,,,1500.0,7.65,8.66,6174.549999999997,6687.5,,750.0,,,,2025-12-07
PARBATI-II HPS,,,800.0,2.71,2.2,2377.9700000000003,1468.54,,200.0,,,,2025-12-07
PARBATI-III HPS,,,520.0,1.68,1.2000000000000002,1473.7600000000004,1020.28,,390.0,,,,2025-12-07
PONG HPS,,,396.0,3.23,6.27,742.6100000000001,1307.36,,66.0,,,,2025-12-07
RAMPUR HPS,,,412.02000000000004,2.16,2.48,1754.1200000000006,1876.4299999999998,,0.0,,,,2025-12-07
PAMPORE GPS (Liq.),,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2025-12-07
BAGLIHAR  HPS,,,450.0,3.52,1.79,2135.64,2236.37,,300.0,,,,2025-12-07
BAGLIHAR II  HPS,,,450.0,0.0,0.0,1450.0,1490.4900000000002,,150.0,,,,2025-12-07
LOWER JHELUM  HPS,,,105.0,0.97,0.61,435.7900000000002,396.37,,35.0,,,,2025-12-07
UPPER SINDH-II HPS,,,105.0,0.13,0.24,134.90999999999997,83.11,,0.0,,,,2025-12-07
DULHASTI  HPS,,,390.0,2.77,1.86,1837.3899999999999,1696.84,,260.0,,,,2025-12-07
KISHANGANGA HPS,,,330.0,1.1,1.0899999999999999,1066.6999999999994,1378.48,,110.0,,,,2025-12-07
