name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,1,L,67.5,0.00,0.00,0.00,0.00,,67.5,08/05/2015 13:40,,RSD/LOW SCHEDULE,2017-12-14
RAJGHAT TPS,2,L,67.5,0.00,0.00,0.00,0.00,,67.5,21/05/2015 10:20,,RSD/LOW SCHEDULE,2017-12-14
I.P.CCPP,,,270.00,2.07,1.84,496.98,442.39,,,,,,2017-12-14
PRAGATI CCGT-III,,,1500.00,6.12,9.31,1553.68,2105.53,,,,,,2017-12-14
PRAGATI CCPP,,,330.40,5.45,6.67,1415.30,1365.25,,,,,,2017-12-14
RITHALA CCPP,,,108.00,0.0,0.00,0.00,0.00,108.00,,,,,2017-12-14
BADARPUR TPS,1,L,95.0,0.00,0.00,0.00,0.00,,95.0,17/10/2014 18:16,,POLLUTION PROBLEM,2017-12-14
BADARPUR TPS,2,L,95.0,0.00,0.00,0.00,0.00,,95.0,24/09/2015 19:52,,POLLUTION PROBLEM,2017-12-14
BADARPUR TPS,3,L,95.0,0.00,0.00,0.00,0.00,,95.0,09/10/2015 19:52,,POLLUTION PROBLEM,2017-12-14
BADARPUR TPS,4,L,210.0,2.90,0.00,748.60,717.84,,210.0,16/10/2017 23:32,,POLLUTION PROBLEM,2017-12-14
BADARPUR TPS,5,L,210.0,2.89,0.00,690.79,839.13,,210.0,16/10/2017 23:59,,POLLUTION PROBLEM,2017-12-14
PANIPAT TPS,,,920.00,4.67,5.75,1213.38,1811.23,11,670.00,,,,2017-12-14
PANIPAT TPS,5,L,210.0,0.00,0.00,0.00,76.06,,210.0,15/10/2017 01:,,"RESERVE SHUT DOWN / STANDBYUNIT",2017-12-14
PANIPAT TPS,5,L,210.0,0.00,0.00,0.00,76.06,,210.0,02,,"RESERVE SHUT DOWN / STANDBYUNIT",2017-12-14
PANIPAT TPS,6,L,210.0,0.00,0.00,0.00,260.14,,210.0,06/11/2017 19:41,,"RESERVE SHUT DOWN / STANDBYUNIT",2017-12-14
PANIPAT TPS,7,S,250.0,2.19,0.00,566.66,1012.71,,250.0,11/12/2017 19:49,,"RESERVE SHUT DOWN / STANDBYUNIT",2017-12-14
PANIPAT TPS,8,,250.0,2.48,5.75,646.72,462.32,,,,,,2017-12-14
RAJIV GANDHI TPS,1,*,600.0,7.58,10.25,1689.12,1245.81,,,14/12/2017 06:19,"14/12/201708.20.00",FURNACE DRAFT ABNORMAL,2017-12-14
RAJIV GANDHI TPS,2,,600.0,6.84,12.03,1763.76,1453.32,,,,,,2017-12-14
