name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.96,0.97,259.12,195.77,,150.0,,,,2024-12-26
PRAGATI CCGT-III,,,1500.0,11.99,0.0,3128.939999999998,2436.56,,0.0,,,,2024-12-26
PRAGATI CCPP,,,330.4,4.210000000000001,0.0,1103.5799999999997,717.03,,330.4,,,,2024-12-26
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2024-12-26
PANIPAT TPS,,,710.0,11.219999999999999,14.91,3086.7199999999975,3530.99,29.0,0.0,,,,2024-12-26
PANIPAT TPS,Unit 6, ,210.0,3.13,4.27,855.3799999999999,817.34,,0.0,,,,2024-12-26
PANIPAT TPS,Unit 7, ,250.0,4.06,5.45,1115.5599999999986,1330.01,,0.0,,,,2024-12-26
PANIPAT TPS,Unit 8, ,250.0,4.03,5.19,1115.7799999999993,1383.64,,0.0,,,,2024-12-26
RAJIV GANDHI TPS,,,1200.0,10.0,21.17,5334.0,4410.15,34.0,0.0,,,,2024-12-26
RAJIV GANDHI TPS,Unit 1, ,600.0,0.0,10.45,2576.0,2150.77,,0.0,,,,2024-12-26
RAJIV GANDHI TPS,Unit 2, ,600.0,10.0,10.72,2758.0,2259.38,,0.0,,,,2024-12-26
YAMUNA NAGAR TPS,,,600.0,11.36,0.0,3123.3600000000033,2513.88,59.0,600.0,,,,2024-12-26
YAMUNA NAGAR TPS,Unit 1,P,300.0,5.68,0.0,1561.6800000000017,1153.13,,300.0,45591.04027777778,,BOILER OVERHAUL/ ANNUAL MAINTENANCE,2024-12-26
YAMUNA NAGAR TPS,Unit 2,L,300.0,5.68,0.0,1561.6800000000017,1360.75,,300.0,45629.625,,WATER WALL TUBE LEAKAGE,2024-12-26
MAHATMA GANDHI TPS,,,1320.0,23.65,24.5,6499.900000000002,6010.280000000001,18.0,0.0,,,,2024-12-26
MAHATMA GANDHI TPS,Unit 1, ,660.0,12.71,12.26,3489.460000000001,2897.59,,0.0,,,,2024-12-26
MAHATMA GANDHI TPS,Unit 2, ,660.0,10.94,12.24,3010.4400000000014,3112.69,,0.0,,,,2024-12-26
INDIRA GANDHI STPP,,,1500.0,23.28,28.43,6358.700000000002,6721.1900000000005,34.0,0.0,,,,2024-12-26
INDIRA GANDHI STPP,Unit 1, ,500.0,7.86,9.47,2112.7799999999997,2226.36,,0.0,,,,2024-12-26
INDIRA GANDHI STPP,Unit 2, ,500.0,7.71,9.47,2123.460000000001,2244.18,,0.0,,,,2024-12-26
INDIRA GANDHI STPP,Unit 3, ,500.0,7.71,9.49,2122.460000000001,2250.65,,0.0,,,,2024-12-26
FARIDABAD CCPP,,,431.59,0.42000000000000004,0.0,115.92000000000004,215.37,,431.59,,,,2024-12-26
BASSI  HPS,,,66.0,0.26,0.12,271.75999999999976,294.37,,16.5,,,,2024-12-26
GIRI BATA HPS,,,60.0,0.26,0.23,149.75999999999976,130.49,,0.0,,,,2024-12-26
KASHANG INTEGRATED HEP,,,195.0,0.16,0.16,171.1599999999999,217.85999999999999,,65.0,,,,2024-12-26
LARJI  HPS,,,126.0,0.58,0.47000000000000003,562.0800000000011,248.76,,42.0,,,,2024-12-26
SAINJ HPS,,,100.0,0.39,0.24,364.13999999999965,392.17999999999995,,0.0,,,,2024-12-26
SANJAY HPS,,,120.0,0.77,0.5800000000000001,478.0199999999995,543.5500000000001,,0.0,,,,2024-12-26
SAWRA KUDDU HPS,,,111.0,0.39,0.34,277.13999999999965,239.66,,0.0,,,,2024-12-26
SHANAN HPS,,,110.0,0.48,0.2,422.4800000000005,465.78,,95.0,,,,2024-12-26
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2024-12-26
ALLAIN DUHANGAN  HPS,,,192.0,0.55,0.49,616.2999999999988,617.72,,0.0,,,,2024-12-26
BAJOLI HOLI HPS,,,180.0,0.68,0.64,714.6799999999987,685.4200000000001,,120.0,,,,2024-12-26
BASPA  HPS,,,300.0,1.52,1.1800000000000002,1079.5199999999995,1277.21,,0.0,,,,2024-12-26
BUDHIL HPS,,,70.0,0.19,0.16,254.93999999999994,266.85,,35.0,,,,2024-12-26
CHANJU-I HPS ,,,36.0,0.16,0.07,137.1599999999999,145.39,,12.0,,,,2024-12-26
KARCHAM WANGTOO HPS,,,1045.0,5.1,3.6199999999999997,3736.5999999999976,4219.71,,261.25,,,,2024-12-26
MALANA  HPS,,,86.0,0.29,0.22,309.54000000000053,221.61,,0.0,,,,2024-12-26
