name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.0,0.92,0.0,16.7,,180.0,,,,2021-04-19
PRAGATI CCGT-III,,,1500.0,10.239999999999998,12.259999999999998,194.56,233.12,,500.0,,,,2021-04-19
PRAGATI CCPP,,,330.4,5.0,3.68,94.99999999999997,70.15,,104.6,,,,2021-04-19
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2021-04-19
PANIPAT TPS,,,710.0,5.54,0.0,105.26000000000003,62.34,27.0,710.0,,,,2021-04-19
PANIPAT TPS,Unit 6,L,210.0,0.17,0.0,3.229999999999999,0.0,,210.0,44035.510416666664,,RSD/LOW SCHEDULE,2021-04-19
PANIPAT TPS,Unit 7,S,250.0,2.67,0.0,50.73000000000002,60.1,,250.0,44302.808333333334,,RSD/LOW SCHEDULE,2021-04-19
PANIPAT TPS,Unit 8,L,250.0,2.7,0.0,51.30000000000002,2.24,,250.0,44287.47430555556,,RSD/LOW SCHEDULE,2021-04-19
RAJIV GANDHI TPS,,,1200.0,13.7,0.0,260.29999999999995,0.0,32.0,1200.0,,,,2021-04-19
RAJIV GANDHI TPS,Unit 1,L,600.0,7.13,0.0,135.46999999999997,0.0,,600.0,44284.40277777778,,RSD/LOW SCHEDULE,2021-04-19
RAJIV GANDHI TPS,Unit 2,L,600.0,6.57,0.0,124.82999999999996,0.0,,600.0,44092.62569444445,,RSD/LOW SCHEDULE,2021-04-19
YAMUNA NAGAR TPS,,,600.0,9.86,10.690000000000001,187.3400000000001,193.47,13.0,0.0,,,,2021-04-19
YAMUNA NAGAR TPS,Unit 1, ,300.0,4.93,5.33,93.67000000000004,102.94999999999999,,0.0,,,,2021-04-19
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.93,5.36,93.67000000000004,90.52000000000001,,0.0,,,,2021-04-19
MAHATMA GANDHI TPS,,,1320.0,22.28,24.7,317.81999999999994,403.46000000000004,41.0,0.0,,,,2021-04-19
MAHATMA GANDHI TPS,Unit 1, ,660.0,10.55,12.59,94.94999999999999,166.26000000000002,,0.0,,,,2021-04-19
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.73,12.11,222.86999999999995,237.2,,0.0,,,,2021-04-19
INDIRA GANDHI STPP,,,1500.0,9.61,24.130000000000003,182.59000000000003,466.88,21.0,0.0,,,,2021-04-19
INDIRA GANDHI STPP,Unit 1, ,500.0,3.47,8.05,65.92999999999999,156.41000000000003,,0.0,,,,2021-04-19
INDIRA GANDHI STPP,Unit 2, ,500.0,3.27,8.0,62.13000000000003,154.19999999999996,,0.0,,,,2021-04-19
INDIRA GANDHI STPP,Unit 3, ,500.0,2.87,8.08,54.52999999999999,156.26999999999998,,0.0,,,,2021-04-19
FARIDABAD CCPP,,,431.59,0.0,4.5,30.94,83.80000000000001,,137.76,,,,2021-04-19
BASSI  HPS,,,66.0,1.0,0.7,19.0,8.719999999999999,,0.0,,,,2021-04-19
GIRI BATA HPS,,,60.0,0.2,0.14,3.800000000000001,2.47,,0.0,,,,2021-04-19
KASHANG INTEGRATED HEP,,,195.0,0.37,0.0,7.030000000000001,0.0,,65.0,,,,2021-04-19
LARJI  HPS,,,126.0,1.07,0.99,20.330000000000002,16.0,,0.0,,,,2021-04-19
SAINJ HPS,,,100.0,0.6,0.37,11.399999999999997,6.890000000000001,,50.0,,,,2021-04-19
SANJAY HPS,,,120.0,1.17,0.86,22.230000000000004,14.030000000000001,,40.0,,,,2021-04-19
SAWRA KUDDU HPS,,,111.0,0.53,0.0,10.07,0.0,,0.0,,,,2021-04-19
SHANAN HPS,,,110.0,1.83,1.07,34.76999999999998,13.73,,0.0,,,,2021-04-19
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2021-04-19
ALLAIN DUHANGAN  HPS,,,192.0,1.13,0.47,21.469999999999988,9.399999999999999,,0.0,,,,2021-04-19
BAJOLI HOLI HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2021-04-19
BASPA  HPS,,,300.0,1.5,0.86,28.5,17.83,,0.0,,,,2021-04-19
BUDHIL HPS,,,70.0,0.5,0.26,9.5,5.119999999999999,,0.0,,,,2021-04-19
CHANJU-I HPS ,,,36.0,0.33,0.17,6.2700000000000005,3.14,,0.0,,,,2021-04-19
KARCHAM WANGTOO HPS,,,1000.0,7.93,4.01,150.67000000000007,72.54,,0.0,,,,2021-04-19
MALANA  HPS,,,86.0,0.63,0.36,11.970000000000004,5.780000000000001,,0.0,,,,2021-04-19
MALANA-II  HPS,,,100.0,0.67,0.31,12.73,4.890000000000001,,0.0,,,,2021-04-19
SORANG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2021-04-19
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2021-04-19
BAIRA SIUL  HPS,,,180.0,2.33,2.46,44.26999999999998,29.450000000000003,,120.0,,,,2021-04-19
BHAKRA LEFT HPS,,,594.0,2.1,3.87,39.90000000000001,68.0,,360.0,,,,2021-04-19
BHAKRA RIGHT HPS,,,785.0,5.23,0.0,99.37000000000005,42.18,,785.0,,,,2021-04-19
CHAMERA-I HPS,,,540.0,8.63,4.029999999999999,163.96999999999997,50.190000000000005,,0.0,,,,2021-04-19
CHAMERA-II HPS,,,300.0,4.73,2.43,89.87000000000005,40.8,,100.0,,,,2021-04-19
CHAMERA-III HPS,,,231.0,2.33,1.55,44.26999999999998,25.83,,0.0,,,,2021-04-19
DEHAR HPS,,,990.0,7.73,5.630000000000001,146.87000000000003,79.41999999999999,,495.0,,,,2021-04-19
KOLDAM,,,800.0,4.43,2.6900000000000004,84.17000000000002,49.87,,0.0,,,,2021-04-19
NATHPA JHAKRI HPS,,,1500.0,14.57,8.010000000000002,276.8299999999999,139.24,,750.0,,,,2021-04-19
PARBATI-II HPS,,,0.0,0.7,0.0,13.299999999999995,0.0,,0.0,,,,2021-04-19
PARBATI-III HPS,,,520.0,1.97,0.43,37.42999999999999,9.379999999999999,,260.0,,,,2021-04-19
PONG HPS,,,396.0,0.53,0.16,10.07,4.78,,330.0,,,,2021-04-19
RAMPUR HPS,,,412.02000000000004,4.1,2.27,77.89999999999999,39.92,,343.35,,,,2021-04-19
PAMPORE GPS (Liq.),,,175.0,0.0,0.0,0.0,0.0,,175.0,,,,2021-04-19
BAGLIHAR  HPS,,,450.0,7.37,7.2,140.03000000000003,120.98000000000002,,0.0,,,,2021-04-19
BAGLIHAR II  HPS,,,450.0,0.0,0.0,0.0,0.0,,150.0,,,,2021-04-19
LOWER JHELUM  HPS,,,105.0,2.17,1.96,41.23000000000002,36.70000000000001,,35.0,,,,2021-04-19
UPPER SINDH-II HPS,,,105.0,0.67,0.73,12.73,13.810000000000004,,0.0,,,,2021-04-19
DULHASTI  HPS,,,390.0,5.9,4.33,112.10000000000004,70.39,,0.0,,,,2021-04-19
KISHANGANGA HPS,,,330.0,7.4,5.470000000000001,140.60000000000005,99.47,,110.0,,,,2021-04-19
SALAL HPS,,,690.0,10.0,7.029999999999999,190.0,116.88999999999999,,0.0,,,,2021-04-19
SEWA-II HPS,,,120.0,0.0,0.0,0.0,0.0,,120.0,,,,2021-04-19
URI-I HPS,,,480.0,11.0,11.549999999999999,209.0,217.78,,0.0,,,,2021-04-19
URI-II HPS,,,240.0,4.4,5.58,83.60000000000001,110.03999999999998,,0.0,,,,2021-04-19
CHUTAK HPS,,,44.0,0.33,0.11,6.2700000000000005,2.14,,33.0,,,,2021-04-19
NIMMO BAZGO HPS,,,45.0,0.4,0.32,7.600000000000002,6.4,,30.0,,,,2021-04-19
GH TPS (LEH.MOH.),,,920.0,8.76,0.0,166.44,0.0,17.0,920.0,,,,2021-04-19
GH TPS (LEH.MOH.),Unit 1,L,210.0,1.93,0.0,36.67,0.0,,210.0,44127.791666666664,,RSD/LOW SCHEDULE,2021-04-19
GH TPS (LEH.MOH.),Unit 2,L,210.0,2.17,0.0,41.23000000000002,0.0,,210.0,44096.51180555556,,RSD/LOW SCHEDULE,2021-04-19
GH TPS (LEH.MOH.),Unit 3,L,250.0,2.33,0.0,44.26999999999998,0.0,,250.0,44278.57638888889,,RSD/LOW SCHEDULE,2021-04-19
GH TPS (LEH.MOH.),Unit 4,L,250.0,2.33,0.0,44.26999999999998,0.0,,250.0,44278.26527777778,,RSD/LOW SCHEDULE,2021-04-19
ROPAR TPS,,,840.0,6.029999999999999,0.0,114.57000000000001,0.0,20.0,840.0,,,,2021-04-19
