name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.0,0.0,0.0,65.8,,180.0,,,,2021-08-31
PRAGATI CCGT-III,,,1500.0,10.259999999999998,15.219999999999999,1567.0,1405.6,,750.0,,,,2021-08-31
PRAGATI CCPP,,,330.4,4.93,3.2,759.0,755.24,,0.0,,,,2021-08-31
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2021-08-31
PANIPAT TPS,,,710.0,5.46,9.4,839.0,679.6,13.0,210.0,,,,2021-08-31
PANIPAT TPS,Unit 6,L,210.0,0.16,0.0,25.0,0.0,,210.0,44035.510416666664,,RSD/LOW SCHEDULE,2021-08-31
PANIPAT TPS,Unit 7, ,250.0,2.65,4.73,406.0,376.66,,0.0,,,,2021-08-31
PANIPAT TPS,Unit 8, ,250.0,2.65,4.67,408.0,302.94,,0.0,,,,2021-08-31
RAJIV GANDHI TPS,,,1200.0,13.71,12.16,2097.0,706.39,14.0,600.0,,,,2021-08-31
RAJIV GANDHI TPS,Unit 1, ,600.0,7.13,12.16,1091.0,706.39,,0.0,,,,2021-08-31
RAJIV GANDHI TPS,Unit 2,L,600.0,6.58,0.0,1006.0,0.0,,600.0,44092.62569444445,,RSD/LOW SCHEDULE,2021-08-31
YAMUNA NAGAR TPS,,,600.0,9.88,6.05,1510.0,1005.64,14.0,300.0,,,,2021-08-31
YAMUNA NAGAR TPS,Unit 1,L,300.0,4.94,0.0,755.0,410.15,,300.0,44385.71944444445,,FURNACE DRAFT ABNORMAL,2021-08-31
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.94,6.05,755.0,595.49,,0.0,,,,2021-08-31
MAHATMA GANDHI TPS,,,1320.0,22.29,22.64,3303.0,3546.8199999999997,4.0,0.0,,,,2021-08-31
MAHATMA GANDHI TPS,Unit 1, ,660.0,10.58,12.56,1510.0,1785.59,,0.0,,,,2021-08-31
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.71,10.08,1793.0,1761.23,,0.0,,,,2021-08-31
INDIRA GANDHI STPP,,,1500.0,9.58,13.92,1467.0,2451.36,3.0,500.0,,,,2021-08-31
INDIRA GANDHI STPP,Unit 1, ,500.0,3.45,0.0,527.0,497.72,,500.0,44436.0,,Fuel Shortage,2021-08-31
INDIRA GANDHI STPP,Unit 2, ,500.0,3.26,6.97,499.0,957.1,,0.0,,,,2021-08-31
INDIRA GANDHI STPP,Unit 3, ,500.0,2.87,6.95,441.0,996.54,,0.0,,,,2021-08-31
FARIDABAD CCPP,,,431.59,2.26,2.53,284.0,107.99,,137.76,,,,2021-08-31
BASSI  HPS,,,66.0,1.48,1.13,201.0,195.34,,0.0,,,,2021-08-31
GIRI BATA HPS,,,60.0,1.23,0.8,89.0,80.49,,0.0,,,,2021-08-31
KASHANG INTEGRATED HEP,,,195.0,1.0,0.97,134.0,140.24,,65.0,,,,2021-08-31
LARJI  HPS,,,126.0,3.26,2.95,368.0,323.28,,0.0,,,,2021-08-31
SAINJ HPS,,,100.0,2.13,1.13,213.0,263.08000000000004,,50.0,,,,2021-08-31
