name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.74,0.97,232.53000000000014,187.1,,150.0,,,,2024-11-21
PRAGATI CCGT-III,,,1500.0,10.080000000000002,0.0,2736.3399999999997,2420.5599999999995,,0.0,,,,2024-11-21
PRAGATI CCPP,,,330.4,2.77,0.0,987.1699999999996,717.02,,330.4,,,,2024-11-21
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2024-11-21
PANIPAT TPS,,,710.0,11.24,9.899999999999999,2694.0400000000027,3044.76,44.0,210.0,,,,2024-11-21
PANIPAT TPS,Unit 6,L,210.0,3.1,0.0,746.1000000000005,688.31,,210.0,45579.8125,,RSD/LOW SCHEDULE,2024-11-21
PANIPAT TPS,Unit 7, ,250.0,4.07,5.01,973.470000000001,1149.79,,0.0,,,,2024-11-21
PANIPAT TPS,Unit 8, ,250.0,4.07,4.89,974.470000000001,1206.66,,0.0,,,,2024-11-21
RAJIV GANDHI TPS,,,1200.0,10.07,0.0,4983.4100000000035,3885.6,45.0,1200.0,,,,2024-11-21
RAJIV GANDHI TPS,Unit 1,L,600.0,0.0,0.0,2575.9400000000005,1917.77,,600.0,45597.43194444444,,RESERVE SHUT DOWN / STANDBY UNIT,2024-11-21
RAJIV GANDHI TPS,Unit 2,S,600.0,10.07,0.0,2407.4700000000034,1967.83,,600.0,45616.83819444444,,RESERVE SHUT DOWN / STANDBY UNIT,2024-11-21
YAMUNA NAGAR TPS,,,600.0,11.14,5.24,2727.9399999999973,2459.73,40.0,300.0,,,,2024-11-21
YAMUNA NAGAR TPS,Unit 1,P,300.0,5.57,0.0,1363.9699999999987,1153.14,,300.0,45591.04027777778,,BOILER OVERHAUL/ ANNUAL MAINTENANCE,2024-11-21
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.57,5.24,1363.9699999999987,1306.59,,0.0,,,,2024-11-21
MAHATMA GANDHI TPS,,,1320.0,23.43,21.450000000000003,5674.029999999997,5393.53,30.0,0.0,,,,2024-11-21
MAHATMA GANDHI TPS,Unit 1, ,660.0,12.43,10.71,3047.0299999999966,2648.89,,0.0,,,,2024-11-21
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.0,10.74,2627.0,2744.64,,0.0,,,,2024-11-21
INDIRA GANDHI STPP,,,1500.0,23.419999999999998,25.27,5597.8200000000015,5900.49,33.0,0.0,,,,2024-11-21
INDIRA GANDHI STPP,Unit 1, ,500.0,7.88,8.42,1892.4800000000023,1984.39,,0.0,,,,2024-11-21
INDIRA GANDHI STPP,Unit 2, ,500.0,7.77,8.44,1853.1699999999996,1945.22,,0.0,,,,2024-11-21
INDIRA GANDHI STPP,Unit 3, ,500.0,7.77,8.41,1852.1699999999996,1970.88,,0.0,,,,2024-11-21
FARIDABAD CCPP,,,431.59,0.39,0.0,101.19000000000005,215.37,,431.59,,,,2024-11-21
BASSI  HPS,,,66.0,0.43,0.32,261.03000000000014,286.86,,0.0,,,,2024-11-21
GIRI BATA HPS,,,60.0,0.33,0.24,139.93000000000026,123.64,,0.0,,,,2024-11-21
KASHANG INTEGRATED HEP,,,195.0,0.2,0.21000000000000002,165.19999999999976,211.71,,0.0,,,,2024-11-21
LARJI  HPS,,,126.0,0.77,0.94,540.1699999999996,236.07999999999998,,42.0,,,,2024-11-21
SAINJ HPS,,,100.0,0.57,0.43000000000000005,348.96999999999986,380.81,,0.0,,,,2024-11-21
SANJAY HPS,,,120.0,1.17,0.85,447.57000000000033,521.8199999999999,,0.0,,,,2024-11-21
SAWRA KUDDU HPS,,,111.0,0.53,0.36,262.1299999999997,228.58,,0.0,,,,2024-11-21
SHANAN HPS,,,110.0,0.67,0.52,404.07000000000033,453.41999999999996,,65.0,,,,2024-11-21
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2024-11-21
ALLAIN DUHANGAN  HPS,,,192.0,0.73,0.65,595.3300000000004,599.3199999999999,,0.0,,,,2024-11-21
BAJOLI HOLI HPS,,,180.0,0.7,0.42,690.700000000001,671.48,,180.0,,,,2024-11-21
BASPA  HPS,,,300.0,1.93,1.56,1022.529999999999,1232.33,,0.0,,,,2024-11-21
BUDHIL HPS,,,70.0,0.27,0.27,247.67000000000021,259.44,,0.0,,,,2024-11-21
CHANJU-I HPS ,,,36.0,0.2,0.13,131.19999999999982,141.34,,12.0,,,,2024-11-21
KARCHAM WANGTOO HPS,,,1045.0,4.4,4.83,3564.400000000002,4073.36,,0.0,,,,2024-11-21
MALANA  HPS,,,86.0,0.37,0.35,298.7700000000001,212.72,,0.0,,,,2024-11-21
MALANA-II  HPS,,,100.0,0.27,0.0,315.6699999999996,184.0,,50.0,,,,2024-11-21
SORANG HPS,,,100.0,0.67,0.44,355.07000000000033,356.90999999999997,,0.0,,,,2024-11-21
TIDONG HPS,,,0.0,0.67,0.0,253.06999999999974,0.0,,0.0,,,,2024-11-21
BAIRA SIUL  HPS,,,180.0,0.9,0.55,599.8999999999995,465.38,,120.0,,,,2024-11-21
BHAKRA LEFT HPS,,,630.0,4.83,4.35,1380.4299999999985,1752.3600000000001,,126.0,,,,2024-11-21
BHAKRA RIGHT HPS,,,785.0,6.17,4.28,1770.5700000000015,2010.3,,157.0,,,,2024-11-21
CHAMERA-I HPS,,,540.0,2.13,1.77,1924.7300000000023,1828.9699999999998,,0.0,,,,2024-11-21
CHAMERA-II HPS,,,300.0,1.27,0.71,1220.6699999999996,1195.39,,200.0,,,,2024-11-21
CHAMERA-III HPS,,,231.0,0.93,0.79,897.529999999999,904.1600000000001,,77.0,,,,2024-11-21
DEHAR HPS,,,990.0,4.0,3.67,2384.0,2537.35,,0.0,,,,2024-11-21
KOLDAM,,,800.0,2.8,3.0900000000000003,2755.800000000004,2995.31,,600.0,,,,2024-11-21
NATHPA JHAKRI HPS,,,1500.0,10.27,9.21,5992.670000000009,6525.98,,500.0,,,,2024-11-21
PARBATI-II HPS,,,0.0,5.03,0.0,1853.6299999999994,0.0,,0.0,,,,2024-11-21
PARBATI-III HPS,,,520.0,2.4,0.9,1286.400000000002,515.1500000000001,,260.0,,,,2024-11-21
PONG HPS,,,396.0,3.0,5.08,693.0,1066.46,,66.0,,,,2024-11-21
