name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.26,0.86,118.56000000000003,92.93,,180.0,,,,2022-07-06
PRAGATI CCGT-III,,,1500.0,11.95,7.15,1148.6999999999998,940.34,,750.0,,,,2022-07-06
PRAGATI CCPP,,,330.4,4.93,5.02,478.58000000000004,457.31000000000006,,0.0,,,,2022-07-06
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2022-07-06
PANIPAT TPS,,,710.0,7.25,15.669999999999998,721.4999999999999,1418.8200000000002,5.0,0.0,,,,2022-07-06
PANIPAT TPS,Unit 6, ,210.0,1.29,4.32,127.74000000000004,346.85,,0.0,,,,2022-07-06
PANIPAT TPS,Unit 7, ,250.0,2.77,5.79,276.6199999999999,533.99,,0.0,,,,2022-07-06
PANIPAT TPS,Unit 8, ,250.0,3.19,5.56,317.14,537.98,,0.0,,,,2022-07-06
RAJIV GANDHI TPS,,,1200.0,16.42,27.1,1635.5199999999998,1443.49,10.0,0.0,,,,2022-07-06
RAJIV GANDHI TPS,Unit 1, ,600.0,9.74,13.53,970.44,1186.08,,0.0,,,,2022-07-06
RAJIV GANDHI TPS,Unit 2, ,600.0,6.68,13.57,665.0799999999997,257.41,,0.0,,,,2022-07-06
YAMUNA NAGAR TPS,,,600.0,11.16,13.95,1106.9600000000005,1225.1999999999998,7.0,0.0,,,,2022-07-06
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.58,6.95,553.4800000000002,610.64,,0.0,,,,2022-07-06
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.58,7.0,553.4800000000002,614.56,,0.0,,,,2022-07-06
MAHATMA GANDHI TPS,,,1320.0,22.42,30.83,2008.5200000000004,2378.04,4.0,0.0,,,,2022-07-06
MAHATMA GANDHI TPS,Unit 1, ,660.0,11.42,15.5,1135.5200000000004,1395.44,,0.0,,,,2022-07-06
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.0,15.33,873.0,982.6,,0.0,,,,2022-07-06
INDIRA GANDHI STPP,,,1500.0,14.71,30.08,1294.2599999999998,2950.68,12.0,0.0,,,,2022-07-06
INDIRA GANDHI STPP,Unit 1, ,500.0,4.61,10.08,287.6600000000001,950.37,,0.0,,,,2022-07-06
INDIRA GANDHI STPP,Unit 2, ,500.0,5.39,10.0,536.3399999999999,998.9,,0.0,,,,2022-07-06
INDIRA GANDHI STPP,Unit 3, ,500.0,4.71,10.0,470.2599999999999,1001.41,,0.0,,,,2022-07-06
FARIDABAD CCPP,,,431.59,0.99,0.0,85.94000000000001,2.06,,275.52,,,,2022-07-06
BASSI  HPS,,,66.0,1.48,1.34,115.88000000000002,110.27000000000001,,0.0,,,,2022-07-06
GIRI BATA HPS,,,60.0,0.74,1.1099999999999999,29.43999999999999,23.51,,0.0,,,,2022-07-06
KASHANG INTEGRATED HEP,,,195.0,0.97,1.09,5.819999999999999,62.38999999999999,,130.0,,,,2022-07-06
LARJI  HPS,,,126.0,3.19,2.17,211.14,190.72,,0.0,,,,2022-07-06
SAINJ HPS,,,100.0,2.23,2.62,110.38000000000002,112.76,,0.0,,,,2022-07-06
SANJAY HPS,,,120.0,2.32,2.8000000000000003,173.91999999999996,223.17,,0.0,,,,2022-07-06
SAWRA KUDDU HPS,,,111.0,1.42,1.9200000000000002,80.52000000000001,66.21000000000001,,0.0,,,,2022-07-06
SHANAN HPS,,,110.0,2.48,2.29,198.87999999999994,187.59,,0.0,,,,2022-07-06
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2022-07-06
ALLAIN DUHANGAN  HPS,,,192.0,4.87,4.64,225.22000000000003,184.34,,0.0,,,,2022-07-06
BAJOLI HOLI HPS,,,180.0,2.26,0.0,253.55999999999995,0.0,,0.0,,,,2022-07-06
BASPA  HPS,,,300.0,7.32,7.92,395.91999999999996,454.84,,0.0,,,,2022-07-06
BUDHIL HPS,,,70.0,1.68,1.81,112.08000000000004,86.56,,0.0,,,,2022-07-06
CHANJU-I HPS ,,,36.0,0.84,0.8900000000000001,52.04000000000002,36.38,,0.0,,,,2022-07-06
KARCHAM WANGTOO HPS,,,1045.0,22.81,27.830000000000002,1566.8599999999997,1340.27,,0.0,,,,2022-07-06
