name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.38,0.9299999999999999,125.17999999999991,219.3,,180.0,,,,2023-12-11
PRAGATI CCGT-III,,,1500.0,10.45,6.97,2831.2999999999997,1726.79,,0.0,,,,2023-12-11
PRAGATI CCPP,,,330.4,3.99,0.0,1039.0700000000002,773.19,,330.4,,,,2023-12-11
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2023-12-11
PANIPAT TPS,,,710.0,10.43,5.36,2807.73,2608.1600000000003,34.0,460.0,,,,2023-12-11
PANIPAT TPS,Unit 6, ,210.0,2.65,0.0,700.1499999999997,811.33,,210.0,45239.839583333334,,RESERVE SHUT DOWN,2023-12-11
PANIPAT TPS,Unit 7, ,250.0,3.84,5.36,1053.2399999999996,962.99,,0.0,,,,2023-12-11
PANIPAT TPS,Unit 8, ,250.0,3.94,0.0,1054.3400000000006,833.84,,250.0,45240.86736111111,,RESERVE SHUT DOWN,2023-12-11
RAJIV GANDHI TPS,,,1200.0,19.87,0.0,3833.519999999999,3163.2,13.0,1200.0,,,,2023-12-11
RAJIV GANDHI TPS,Unit 1,S,600.0,11.81,0.0,2248.8599999999997,1382.45,,600.0,45268.88680555556,,RESERVE SHUT DOWN / STANDBY UNIT,2023-12-11
RAJIV GANDHI TPS,Unit 2, ,600.0,8.06,0.0,1584.6599999999994,1780.75,,600.0,45242.12986111111,,RESERVE SHUT DOWN,2023-12-11
YAMUNA NAGAR TPS,,,600.0,11.48,11.85,2892.28,2234.04,61.0,0.0,,,,2023-12-11
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.74,5.92,1446.14,1200.02,,0.0,,,,2023-12-11
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.74,5.93,1446.14,1034.02,,0.0,,,,2023-12-11
MAHATMA GANDHI TPS,,,1320.0,20.78,24.37,5592.580000000002,6008.11,8.0,0.0,,,,2023-12-11
MAHATMA GANDHI TPS,Unit 1,S,660.0,9.94,11.21,2667.3400000000006,2927.62,,0.0,45271.9,,ECONOMISER TUBE LEAKAGE,2023-12-11
MAHATMA GANDHI TPS,Unit 2, ,660.0,10.84,13.16,2925.2400000000016,3080.49,,0.0,,,,2023-12-11
INDIRA GANDHI STPP,,,1500.0,13.84,20.53,5468.919999999999,5816.24,12.0,500.0,,,,2023-12-11
INDIRA GANDHI STPP,Unit 1,S,500.0,0.0,0.0,1806.6800000000003,1852.58,,500.0,45261.83125,,AIR PREHEATERS PROBLEM,2023-12-11
INDIRA GANDHI STPP,Unit 2, ,500.0,6.97,10.23,1805.6700000000003,2074.78,,0.0,,,,2023-12-11
INDIRA GANDHI STPP,Unit 3, ,500.0,6.87,10.3,1856.5699999999988,1888.88,,0.0,,,,2023-12-11
FARIDABAD CCPP,,,431.59,0.39,0.0,103.29000000000008,137.28,,431.59,,,,2023-12-11
BASSI  HPS,,,66.0,0.26,0.27,267.8599999999999,258.84000000000003,,16.5,,,,2023-12-11
GIRI BATA HPS,,,60.0,0.26,0.67,145.8599999999999,196.65,,30.0,,,,2023-12-11
KASHANG INTEGRATED HEP,,,195.0,0.16,0.17,168.75999999999996,159.32999999999998,,65.0,,,,2023-12-11
LARJI  HPS,,,126.0,0.58,0.0,553.3800000000005,213.47,,126.0,,,,2023-12-11
SAINJ HPS,,,100.0,0.39,0.43,352.28999999999985,322.90999999999997,,0.0,,,,2023-12-11
SANJAY HPS,,,120.0,0.77,1.22,466.4699999999998,479.16,,0.0,,,,2023-12-11
SAWRA KUDDU HPS,,,111.0,0.48,0.34,257.28,269.93,,0.0,,,,2023-12-11
SHANAN HPS,,,110.0,0.48,0.45000000000000007,410.2800000000002,433.80000000000007,,30.0,,,,2023-12-11
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2023-12-11
ALLAIN DUHANGAN  HPS,,,192.0,0.52,0.77,602.7199999999998,543.26,,96.0,,,,2023-12-11
BAJOLI HOLI HPS,,,180.0,0.68,1.12,705.4799999999994,654.72,,120.0,,,,2023-12-11
BASPA  HPS,,,300.0,1.52,1.1600000000000001,1056.7199999999998,1060.57,,0.0,,,,2023-12-11
BUDHIL HPS,,,70.0,0.19,0.22,271.09,236.57,,35.0,,,,2023-12-11
CHANJU-I HPS ,,,36.0,0.16,0.1,134.75999999999996,139.21,,12.0,,,,2023-12-11
KARCHAM WANGTOO HPS,,,1045.0,5.1,3.54,3661.099999999999,3438.12,,0.0,,,,2023-12-11
MALANA  HPS,,,86.0,0.26,0.25,304.8599999999999,223.04,,0.0,,,,2023-12-11
MALANA-II  HPS,,,100.0,0.16,0.1,327.7600000000003,130.76999999999998,,100.0,,,,2023-12-11
SORANG HPS,,,100.0,0.35,0.32,364.85000000000025,207.51999999999998,,0.0,,,,2023-12-11
TIDONG HPS,,,0.0,0.32,0.0,13.520000000000003,0.0,,0.0,,,,2023-12-11
BAIRA SIUL  HPS,,,180.0,0.68,0.5,615.4799999999994,433.81,,60.0,,,,2023-12-11
BHAKRA LEFT HPS,,,612.0,4.23,5.819999999999999,1576.5300000000002,2075.26,,252.0,,,,2023-12-11
BHAKRA RIGHT HPS,,,785.0,5.45,7.34,2024.9500000000005,2402.73,,0.0,,,,2023-12-11
CHAMERA-I HPS,,,540.0,1.61,1.9000000000000001,1909.709999999999,1909.23,,180.0,,,,2023-12-11
CHAMERA-II HPS,,,300.0,1.0,1.1,1222.0,1062.71,,100.0,,,,2023-12-11
CHAMERA-III HPS,,,231.0,1.06,0.76,954.6599999999994,776.97,,77.0,,,,2023-12-11
DEHAR HPS,,,990.0,3.23,3.1399999999999997,2635.53,2453.21,,330.0,,,,2023-12-11
KOLDAM,,,800.0,2.45,2.4400000000000004,2807.949999999998,2655.16,,600.0,,,,2023-12-11
NATHPA JHAKRI HPS,,,1500.0,7.77,7.34,6159.470000000005,5594.53,,500.0,,,,2023-12-11
PARBATI-II HPS,,,0.0,1.13,0.0,22.42999999999999,0.0,,0.0,,,,2023-12-11
PARBATI-III HPS,,,520.0,0.9,0.7,622.8999999999997,288.99,,260.0,,,,2023-12-11
PONG HPS,,,396.0,2.9,5.32,831.8999999999997,1260.02,,0.0,,,,2023-12-11
RAMPUR HPS,,,412.02000000000004,2.16,2.09,1726.760000000001,1573.3000000000002,,0.0,,,,2023-12-11
PAMPORE GPS (Liq.),,,175.0,0.0,0.0,0.0,0.0,,175.0,,,,2023-12-11
BAGLIHAR  HPS,,,450.0,3.71,3.6,2290.8100000000004,2169.3,,300.0,,,,2023-12-11
BAGLIHAR II  HPS,,,450.0,0.0,4.33,1700.0,1695.69,,150.0,,,,2023-12-11
LOWER JHELUM  HPS,,,105.0,1.13,0.0,487.42999999999995,363.06,,35.0,,,,2023-12-11
UPPER SINDH-II HPS,,,105.0,0.35,0.0,406.85000000000025,109.79,,0.0,,,,2023-12-11
