name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.74,0.73,254.53999999999994,191.89000000000001,,150.0,,,,2024-12-21
PRAGATI CCGT-III,,,1500.0,11.99,6.879999999999999,3068.989999999998,2436.56,,0.0,,,,2024-12-21
PRAGATI CCPP,,,330.4,4.210000000000001,0.0,1082.5299999999997,717.03,,330.4,,,,2024-12-21
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2024-12-21
PANIPAT TPS,,,710.0,11.219999999999999,14.64,3030.619999999998,3458.25,30.0,0.0,,,,2024-12-21
PANIPAT TPS,Unit 6, ,210.0,3.13,4.31,839.7299999999999,796.06,,0.0,,,,2024-12-21
PANIPAT TPS,Unit 7, ,250.0,4.06,5.21,1095.2599999999989,1304.01,,0.0,,,,2024-12-21
PANIPAT TPS,Unit 8, ,250.0,4.03,5.12,1095.6299999999994,1358.18,,0.0,,,,2024-12-21
RAJIV GANDHI TPS,,,1200.0,10.0,19.95,5284.0,4310.04,36.0,0.0,,,,2024-12-21
RAJIV GANDHI TPS,Unit 1, ,600.0,0.0,9.76,2576.0,2101.14,,0.0,,,,2024-12-21
RAJIV GANDHI TPS,Unit 2, ,600.0,10.0,10.19,2708.0,2208.9,,0.0,,,,2024-12-21
YAMUNA NAGAR TPS,,,600.0,11.36,0.0,3066.5600000000027,2513.88,59.0,600.0,,,,2024-12-21
YAMUNA NAGAR TPS,Unit 1,P,300.0,5.68,0.0,1533.2800000000013,1153.13,,300.0,45591.04027777778,,BOILER OVERHAUL/ ANNUAL MAINTENANCE,2024-12-21
YAMUNA NAGAR TPS,Unit 2,L,300.0,5.68,0.0,1533.2800000000013,1360.75,,300.0,45629.625,,WATER WALL TUBE LEAKAGE,2024-12-21
MAHATMA GANDHI TPS,,,1320.0,23.65,23.42,6381.6500000000015,5891.72,18.0,0.0,,,,2024-12-21
MAHATMA GANDHI TPS,Unit 1, ,660.0,12.71,11.76,3425.9100000000008,2838.19,,0.0,,,,2024-12-21
MAHATMA GANDHI TPS,Unit 2, ,660.0,10.94,11.66,2955.740000000001,3053.53,,0.0,,,,2024-12-21
INDIRA GANDHI STPP,,,1500.0,23.28,27.07,6242.3,6583.52,39.0,0.0,,,,2024-12-21
INDIRA GANDHI STPP,Unit 1, ,500.0,7.86,9.01,2073.479999999999,2180.65,,0.0,,,,2024-12-21
INDIRA GANDHI STPP,Unit 2, ,500.0,7.71,9.0,2084.9100000000008,2198.21,,0.0,,,,2024-12-21
INDIRA GANDHI STPP,Unit 3, ,500.0,7.71,9.06,2083.9100000000008,2204.66,,0.0,,,,2024-12-21
FARIDABAD CCPP,,,431.59,0.42000000000000004,0.0,113.82000000000004,215.37,,431.59,,,,2024-12-21
BASSI  HPS,,,66.0,0.26,0.2,270.4599999999998,293.72,,16.5,,,,2024-12-21
GIRI BATA HPS,,,60.0,0.26,0.19,148.4599999999998,129.37,,0.0,,,,2024-12-21
KASHANG INTEGRATED HEP,,,195.0,0.16,0.15,170.35999999999993,217.05,,65.0,,,,2024-12-21
LARJI  HPS,,,126.0,0.58,0.38,559.1800000000009,246.41,,42.0,,,,2024-12-21
SAINJ HPS,,,100.0,0.39,0.25,362.1899999999997,390.58000000000004,,0.0,,,,2024-12-21
SANJAY HPS,,,120.0,0.77,0.6200000000000001,474.1699999999996,540.6,,0.0,,,,2024-12-21
SAWRA KUDDU HPS,,,111.0,0.39,0.31,275.1899999999997,238.22000000000003,,0.0,,,,2024-12-21
SHANAN HPS,,,110.0,0.48,0.23,420.0800000000004,464.65999999999997,,95.0,,,,2024-12-21
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2024-12-21
ALLAIN DUHANGAN  HPS,,,192.0,0.55,0.5,613.549999999999,615.25,,96.0,,,,2024-12-21
