name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.29,0.95,397.3500000000003,300.33000000000004,,180.0,,,,2023-02-15
PRAGATI CCGT-III,,,1500.0,9.86,12.149999999999999,3719.8999999999987,2612.32,,0.0,,,,2023-02-15
PRAGATI CCPP,,,330.4,4.97,0.0,1531.5499999999988,818.6599999999999,,330.4,,,,2023-02-15
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2023-02-15
PANIPAT TPS,,,710.0,4.109999999999999,9.87,2255.5900000000015,4586.93,19.0,250.0,,,,2023-02-15
PANIPAT TPS,Unit 6, ,210.0,1.29,4.1,354.3500000000003,1207.35,,0.0,,,,2023-02-15
PANIPAT TPS,Unit 7, ,250.0,2.82,5.77,882.3000000000008,1700.42,,0.0,,,,2023-02-15
PANIPAT TPS,Unit 8,P,250.0,0.0,0.0,1018.9400000000005,1679.16,,250.0,44967.00763888889,,CAPITAL MAINTENANCE,2023-02-15
RAJIV GANDHI TPS,,,1200.0,16.57,24.66,5224.550000000003,5900.35,15.0,0.0,,,,2023-02-15
RAJIV GANDHI TPS,Unit 1, ,600.0,9.82,12.2,3100.3000000000025,3329.68,,0.0,,,,2023-02-15
RAJIV GANDHI TPS,Unit 2, ,600.0,6.75,12.46,2124.25,2570.67,,0.0,,,,2023-02-15
YAMUNA NAGAR TPS,,,600.0,11.22,13.969999999999999,3542.299999999997,3722.73,18.0,0.0,,,,2023-02-15
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.61,6.95,1771.1499999999985,1962.33,,0.0,,,,2023-02-15
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.61,7.02,1771.1499999999985,1760.4,,0.0,,,,2023-02-15
MAHATMA GANDHI TPS,,,1320.0,22.61,30.64,6955.1500000000015,7430.83,11.0,0.0,,,,2023-02-15
MAHATMA GANDHI TPS,Unit 1, ,660.0,11.5,15.12,3658.5,3789.73,,0.0,,,,2023-02-15
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.11,15.52,3296.650000000002,3641.1,,0.0,,,,2023-02-15
INDIRA GANDHI STPP,,,1500.0,14.82,21.06,4397.300000000003,7323.82,15.0,500.0,,,,2023-02-15
INDIRA GANDHI STPP,Unit 1, ,500.0,4.64,10.53,1317.6000000000015,2263.76,,0.0,,,,2023-02-15
INDIRA GANDHI STPP,Unit 2,P,500.0,5.43,0.0,1578.450000000001,2282.14,,500.0,44953.00347222222,,ANNUAL MAINTENANCE,2023-02-15
INDIRA GANDHI STPP,Unit 3, ,500.0,4.75,10.53,1501.25,2777.92,,0.0,,,,2023-02-15
FARIDABAD CCPP,,,431.59,1.0,0.0,304.9999999999998,2.5900000000000003,,431.59,,,,2023-02-15
BASSI  HPS,,,66.0,0.18,0.35,283.7000000000001,287.7,,33.0,,,,2023-02-15
