name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.2000000000000002,1.7,34.80000000000001,32.93000000000001,,180.0,,,,2022-04-29
PRAGATI CCGT-III,,,1500.0,11.969999999999999,22.63,337.03,338.21,,750.0,,,,2022-04-29
PRAGATI CCPP,,,330.4,4.9399999999999995,7.0200000000000005,143.25999999999996,145.27,,0.0,,,,2022-04-29
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2022-04-29
PANIPAT TPS,,,710.0,7.77,15.94,225.33000000000004,447.25,4.0,0.0,,,,2022-04-29
PANIPAT TPS,Unit 6, ,210.0,1.37,4.15,39.730000000000004,126.22,,0.0,,,,2022-04-29
PANIPAT TPS,Unit 7, ,250.0,2.97,5.96,86.12999999999998,163.47,,0.0,,,,2022-04-29
PANIPAT TPS,Unit 8, ,250.0,3.43,5.83,99.47000000000007,157.56000000000003,,0.0,,,,2022-04-29
RAJIV GANDHI TPS,,,1200.0,17.56,14.12,509.24000000000007,332.68,20.0,600.0,,,,2022-04-29
RAJIV GANDHI TPS,Unit 1, ,600.0,10.43,14.12,302.47000000000014,332.68,,0.0,,,,2022-04-29
RAJIV GANDHI TPS,Unit 2,P,600.0,7.13,0.0,206.76999999999992,0.0,,600.0,44092.62569444445,,CAPITAL MAINTENANCE,2022-04-29
YAMUNA NAGAR TPS,,,600.0,11.86,14.27,343.9400000000002,371.39,5.0,0.0,,,,2022-04-29
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.93,7.13,171.9700000000001,176.70999999999998,,0.0,,,,2022-04-29
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.93,7.14,171.9700000000001,194.67999999999998,,0.0,,,,2022-04-29
MAHATMA GANDHI TPS,,,1320.0,24.02,25.71,471.99999999999983,569.63,19.0,0.0,,,,2022-04-29
MAHATMA GANDHI TPS,Unit 1, ,660.0,12.2,12.98,353.79999999999984,443.09,,0.0,,,,2022-04-29
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.82,12.73,118.19999999999999,126.54000000000002,,0.0,,,,2022-04-29
INDIRA GANDHI STPP,,,1500.0,10.84,35.400000000000006,314.3599999999999,939.01,8.0,0.0,,,,2022-04-29
INDIRA GANDHI STPP,Unit 1, ,500.0,0.0,11.8,0.0,279.45,,0.0,,,,2022-04-29
INDIRA GANDHI STPP,Unit 2, ,500.0,5.77,11.8,167.33,329.4700000000001,,0.0,,,,2022-04-29
INDIRA GANDHI STPP,Unit 3, ,500.0,5.07,11.8,147.0299999999999,330.09,,0.0,,,,2022-04-29
FARIDABAD CCPP,,,431.59,0.94,0.1,18.939999999999998,0.1,,431.59,,,,2022-04-29
BASSI  HPS,,,66.0,1.0,1.17,29.0,30.340000000000003,,16.5,,,,2022-04-29
GIRI BATA HPS,,,60.0,0.3,0.14,8.7,5.82,,30.0,,,,2022-04-29
KASHANG INTEGRATED HEP,,,195.0,0.0,0.52,0.0,11.829999999999998,,130.0,,,,2022-04-29
LARJI  HPS,,,126.0,1.4,1.83,40.59999999999998,50.09,,0.0,,,,2022-04-29
SAINJ HPS,,,100.0,0.52,1.1400000000000001,15.079999999999991,25.43,,0.0,,,,2022-04-29
SANJAY HPS,,,120.0,1.33,2.53,38.56999999999997,51.49,,0.0,,,,2022-04-29
SAWRA KUDDU HPS,,,111.0,0.47,0.76,13.630000000000004,21.43,,0.0,,,,2022-04-29
SHANAN HPS,,,110.0,1.47,2.02,42.62999999999998,59.35,,0.0,,,,2022-04-29
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2022-04-29
ALLAIN DUHANGAN  HPS,,,192.0,1.07,1.98,31.030000000000005,45.31,,96.0,,,,2022-04-29
BAJOLI HOLI HPS,,,180.0,2.67,0.0,77.43000000000004,0.0,,0.0,,,,2022-04-29
BASPA  HPS,,,300.0,1.73,3.41,50.16999999999997,66.51,,0.0,,,,2022-04-29
BUDHIL HPS,,,70.0,0.83,0.79,24.069999999999983,17.430000000000003,,0.0,,,,2022-04-29
CHANJU-I HPS ,,,36.0,0.33,0.33,9.57,9.61,,0.0,,,,2022-04-29
KARCHAM WANGTOO HPS,,,1045.0,7.93,8.290000000000001,229.97000000000014,212.11,,0.0,,,,2022-04-29
MALANA  HPS,,,86.0,0.6,0.75,17.4,17.979999999999997,,0.0,,,,2022-04-29
MALANA-II  HPS,,,100.0,0.4,0.76,11.600000000000005,19.970000000000002,,50.0,,,,2022-04-29
SORANG HPS,,,100.0,0.97,0.9800000000000001,28.12999999999999,22.740000000000002,,50.0,,,,2022-04-29
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2022-04-29
BAIRA SIUL  HPS,,,180.0,2.33,2.18,67.56999999999996,71.77,,0.0,,,,2022-04-29
BHAKRA LEFT HPS,,,612.0,4.07,6.68,118.02999999999992,126.52999999999999,,126.0,,,,2022-04-29
BHAKRA RIGHT HPS,,,785.0,5.37,5.82,155.73000000000005,141.39000000000001,,157.0,,,,2022-04-29
CHAMERA-I HPS,,,540.0,6.67,5.59,193.4299999999999,169.22000000000003,,180.0,,,,2022-04-29
CHAMERA-II HPS,,,300.0,4.33,5.04,125.56999999999996,122.34,,100.0,,,,2022-04-29
CHAMERA-III HPS,,,231.0,2.17,3.71,62.930000000000035,91.38999999999999,,0.0,,,,2022-04-29
DEHAR HPS,,,990.0,7.03,10.49,203.87,235.29,,165.0,,,,2022-04-29
KOLDAM,,,800.0,4.44,5.17,128.75999999999996,148.26,,0.0,,,,2022-04-29
NATHPA JHAKRI HPS,,,1500.0,8.33,15.87,241.57000000000016,409.60999999999996,,750.0,,,,2022-04-29
