name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.06,0.96,321.7199999999999,288.69,,150.0,,,,2026-02-12
PRAGATI CCGT-III,,,1500.0,12.37,6.85,3816.119999999999,1280.17,,0.0,,,,2026-02-12
PRAGATI CCPP,,,330.4,4.39,0.0,1295.6799999999998,963.01,,330.4,,,,2026-02-12
RITHALA CCPP,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2026-02-12
PANIPAT TPS,,,710.0,14.43,9.94,4026.159999999998,2838.5,69.0,210.0,,,,2026-02-12
PANIPAT TPS,Unit 6,L,210.0,3.71,0.0,1078.5200000000004,509.28,,210.0,45950.02291666667,,RESERVE SHUT DOWN / STANDBY UNIT,2026-02-12
PANIPAT TPS,Unit 7, ,250.0,5.36,4.97,1399.3199999999988,1207.08,,0.0,,,,2026-02-12
PANIPAT TPS,Unit 8, ,250.0,5.36,4.97,1548.3199999999988,1122.14,,0.0,,,,2026-02-12
RAJIV GANDHI TPS,,,1200.0,20.75,9.72,5602.0,3648.12,61.0,600.0,,,,2026-02-12
RAJIV GANDHI TPS,Unit 1, ,600.0,9.93,9.72,2904.159999999998,1749.75,,0.0,,,,2026-02-12
RAJIV GANDHI TPS,Unit 2,L,600.0,10.82,0.0,2697.840000000002,1898.37,,600.0,46045.354166666664,,RESERVE SHUT DOWN / STANDBY UNIT,2026-02-12
YAMUNA NAGAR TPS,,,600.0,12.82,9.43,3910.8399999999992,3147.83,59.0,0.0,,,,2026-02-12
YAMUNA NAGAR TPS,Unit 1, ,300.0,6.25,4.75,1866.0,1565.02,,0.0,,,,2026-02-12
YAMUNA NAGAR TPS,Unit 2, ,300.0,6.57,4.68,2044.8399999999992,1582.81,,0.0,,,,2026-02-12
MAHATMA GANDHI TPS,,,1320.0,24.58,22.509999999999998,7160.959999999999,6294.66,32.0,0.0,,,,2026-02-12
MAHATMA GANDHI TPS,Unit 1, ,660.0,12.29,11.22,3580.4799999999996,2935.83,,0.0,,,,2026-02-12
MAHATMA GANDHI TPS,Unit 2, ,660.0,12.29,11.29,3580.4799999999996,3358.83,,0.0,,,,2026-02-12
INDIRA GANDHI STPP,,,1500.0,27.92,16.1,7742.040000000001,6665.32,32.0,500.0,,,,2026-02-12
INDIRA GANDHI STPP,Unit 1, ,500.0,8.93,8.03,2597.159999999998,2284.31,,0.0,,,,2026-02-12
INDIRA GANDHI STPP,Unit 2, ,500.0,9.46,8.07,2361.5200000000004,1904.79,,0.0,,,,2026-02-12
INDIRA GANDHI STPP,Unit 3,P,500.0,9.53,0.0,2783.3600000000024,2476.22,,500.0,46063.00486111111,,CAPITAL MAINTENANCE,2026-02-12
FARIDABAD CCPP,,,431.59,0.63,0.23,194.55999999999995,182.57,,431.59,,,,2026-02-12
BASSI  HPS,,,66.0,0.18,0.21000000000000002,302.1600000000001,291.77,,33.0,,,,2026-02-12
GIRI BATA HPS,,,60.0,0.39,0.38,181.67999999999984,198.3,,0.0,,,,2026-02-12
KASHANG INTEGRATED HEP,,,195.0,0.14,0.15,202.67999999999984,203.94,,0.0,,,,2026-02-12
LARJI  HPS,,,126.0,0.5,0.31,575.0,466.07000000000005,,42.0,,,,2026-02-12
SAINJ HPS,,,100.0,0.32,0.33,402.8399999999999,116.5,,50.0,,,,2026-02-12
