name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2020-02-28
RAJGHAT TPS,Unit 1,L,0.0,0.0,0.0,0.0,0.0,,0.0,42132.569444444445,,RSD/LOW SCHEDULE,2020-02-28
RAJGHAT TPS,Unit 2,L,0.0,0.0,0.0,0.0,0.0,,0.0,42145.430555555555,,RSD/LOW SCHEDULE,2020-02-28
I.P.CCPP,,,270.0,1.54,0.98,576.1199999999999,470.17999999999995,,180.0,,,,2020-02-28
PRAGATI CCGT-III,,,1500.0,10.06,11.73,3317.6799999999976,3729.0,,500.0,,,,2020-02-28
PRAGATI CCPP,,,330.4,5.68,3.91,1903.0399999999986,1404.8,,104.6,,,,2020-02-28
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2020-02-28
PANIPAT TPS,,,920.0,5.69,6.949999999999999,1823.3200000000015,1956.65,39.0,670.0,,,,2020-02-28
PANIPAT TPS,Unit 5,L,210.0,0.0,0.0,0.0,0.0,,210.0,43469.46805555555,,RSD/LOW SCHEDULE,2020-02-28
PANIPAT TPS,Unit 6,L,210.0,0.0,0.0,0.0,0.0,,210.0,43469.865277777775,,RSD/LOW SCHEDULE,2020-02-28
PANIPAT TPS,Unit 7,S,250.0,2.97,2.1,911.1600000000008,884.47,,250.0,43889.44236111111,,RSD/LOW SCHEDULE,2020-02-28
PANIPAT TPS,Unit 8, ,250.0,2.72,4.85,912.1600000000008,1072.18,,0.0,,,,2020-02-28
RAJIV GANDHI TPS,,,1200.0,15.21,0.0,4503.880000000001,2302.1400000000003,49.0,1200.0,,,,2020-02-28
RAJIV GANDHI TPS,Unit 1,P,600.0,8.38,0.0,2222.640000000003,768.95,,600.0,43792.88888888889,,BOILER OVERHAUL/ ANNUAL MAINTENANCE,2020-02-28
RAJIV GANDHI TPS,Unit 2,S,600.0,6.83,0.0,2281.239999999998,1533.19,,600.0,43881.96805555555,,RSD/LOW SCHEDULE,2020-02-28
YAMUNA NAGAR TPS,,,600.0,10.96,0.0,3242.880000000001,2614.73,59.0,600.0,,,,2020-02-28
YAMUNA NAGAR TPS,Unit 1,L,300.0,4.79,0.0,1641.119999999999,1521.27,,300.0,43873.50208333333,,RSD/LOW SCHEDULE,2020-02-28
YAMUNA NAGAR TPS,Unit 2,S,300.0,6.17,0.0,1601.760000000002,1093.46,,300.0,43880.44097222222,,UNIT AUX. TRANSFORMER PROBLEM,2020-02-28
MAHATMA GANDHI TPS,,,1320.0,19.97,23.39,6428.159999999994,5636.33,32.0,0.0,,,,2020-02-28
MAHATMA GANDHI TPS,Unit 1, ,660.0,9.66,11.63,3299.479999999996,3093.73,,0.0,,,,2020-02-28
MAHATMA GANDHI TPS,Unit 2, ,660.0,10.31,11.76,3128.6799999999985,2542.6,,0.0,,,,2020-02-28
