name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,1,L,67.5,0.00,0.00,0.00,0.00,,67.5,08/05/2015 13:40,,RSD/LOW SCHEDULE,2018-03-10
RAJGHAT TPS,2,L,67.5,0.00,0.00,0.00,0.00,,67.5,21/05/2015 10:20,,RSD/LOW SCHEDULE,2018-03-10
I.P.CCPP,,,270.00,1.71,1.91,663.10,546.82,,,,,,2018-03-10
PRAGATI CCGT-III,,,1500.00,5.94,11.22,2073.40,2766.81,250.0,,,,,2018-03-10
PRAGATI CCPP,,,330.40,5.45,0.00,1885.50,1885.44,,,,,,2018-03-10
RITHALA CCPP,,,108.00,0.0,0.00,0.00,0.00,108.0,,,,,2018-03-10
BADARPUR TPS,1,L,95.0,0.00,0.00,0.00,0.00,,95.0,17/10/2014 18:16,,POLLUTION PROBLEM,2018-03-10
BADARPUR TPS,2,L,95.0,0.00,0.00,0.00,0.00,,95.0,24/09/2015 19:52,,POLLUTION PROBLEM,2018-03-10
BADARPUR TPS,3,L,95.0,0.00,0.00,0.00,0.00,,95.0,09/10/2015 19:52,,POLLUTION PROBLEM,2018-03-10
BADARPUR TPS,4,L,210.0,2.87,0.00,939.70,717.84,,210.0,16/10/2017 23:32,,POLLUTION PROBLEM,2018-03-10
BADARPUR TPS,5,L,210.0,2.87,0.00,939.70,839.13,,210.0,16/10/2017 23:59,,POLLUTION PROBLEM,2018-03-10
PANIPAT TPS,,,920.00,2.16,9.59,1502.60,2205.29,11,500.0,,,,2018-03-10
PANIPAT TPS,5,,210.0,0.00,4.60,0.00,97.39,,,,,,2018-03-10
PANIPAT TPS,6,,210.0,0.00,4.99,0.00,278.40,,,,,,2018-03-10
PANIPAT TPS,7,S,250.0,2.16,0.00,754.60,1160.16,,250.0,09/03/2018 22:05,"16/03/201800.00.00",REHEATER TUBE LEAKAGE,2018-03-10
PANIPAT TPS,8,S,250.00,0.00,0.00,748.00,669.34,,250.0,06/03/2018 12:20,,WATER WALL TUBE LEAKAGE,2018-03-10
RAJIV GANDHI TPS,1,,600.00,7.58,14.41,2340.80,2071.66,,,,,,2018-03-10
RAJIV GANDHI TPS,2,S,600.00,6.97,0.00,2353.70,2145.30,,600.0,27/02/2018 21:19,,WATER WALL TUBE LEAKAGE,2018-03-10
YAMUNA NAGAR TPS,1,P,300.00,4.90,0.00,1697.00,1441.37,,300.0,31/01/2018 22:27,,CAPITAL MAINTENANCE,2018-03-10
YAMUNA NAGAR TPS,2,,300.00,4.90,7.20,1697.00,1891.07,,,,,,2018-03-10
MAHATMA GANDHI TPS,1,,660.00,6.25,14.73,1987.50,3532.50,,,,,,2018-03-10
MAHATMA GANDHI TPS,2,S,660.00,5.97,0.00,1874.70,3240.04,,660.0,08/03/2018 07:58,,WATER WALL TUBE LEAKAGE,2018-03-10
INDIRA GANDHI STPP,1,,500.00,5.29,12.10,1795.90,2400.89,,,,,,2018-03-10
INDIRA GANDHI STPP,2,,500.00,4.97,9.49,1701.70,2296.36,,,,,,2018-03-10
INDIRA GANDHI STPP,3,,500.00,4.87,11.93,1684.70,2532.48,,,,,,2018-03-10
FARIDABAD CCPP,,,431.59,3.45,8.88,1178.50,702.94,137.76,,,,,2018-03-10
BASSI  HPS,,,66.00,0.65,0.18,296.50,311.10,33.0,,,,,2018-03-10
BHAKRA H  P S,,,1325.00,10.09,13.17,4437.90,4887.73,216.0,,,,,2018-03-10
DEHAR H P S,,,990.00,5.10,2.68,2793.00,3024.87,330.0,,,,,2018-03-10
GIRI BATA HPS,,,60.00,0.61,0.16,187.10,167.37,,,,,,2018-03-10
KASHANG INTEGRATED HEP,,,195.00,0.26,0.14,240.60,195.06,,,,,,2018-03-10
LARJI  HPS,,,126.00,0.81,0.40,570.10,600.15,42.0,,,,,2018-03-10
PONG H P S,,,396.00,2.10,5.57,906.00,1556.49,,,,,,2018-03-10
SAINJ HPS,,,100.00,0.48,0.30,311.80,129.81,,,,,,2018-03-10
SANJAY  HPS,,,120.0,0.45,0.57,510.50,480.98,,,,,,2018-03-10
UHL-III HPS,,,0.0,0.58,0.00,17.80,0.00,,,,,,2018-03-10
ALLAIN DUHANGAN  HPS,,,192.0,0.65,0.31,686.50,675.45,,,,,,2018-03-10
BASPA  HPS,,,300.0,0.97,0.87,1229.70,1317.75,,,,,,2018-03-10
BUDHIL HPS,,,70.0,0.26,0.13,276.60,314.35,,,,,,2018-03-10
CHANJU-I HPS,,,36.0,0.00,0.11,0.00,77.54,,,,,,2018-03-10
KARCHAM WANGTOO HPS,,,1000.0,3.87,3.61,4168.70,4495.44,,,,,,2018-03-10
MALANA  HPS,,,86.0,0.35,0.18,336.50,342.22,,,,,,2018-03-10
MALANA-II  HPS,,,100.0,0.16,0.18,356.60,364.71,,,,,,2018-03-10
SORANG HPS,,,0.0,0.00,0.00,0.00,0.00,,,,,,2018-03-10
TIDONG HPS,,,0.0,0.26,0.00,194.60,0.00,,,,,,2018-03-10
BAIRA SIUL  HPS,,,180.0,2.32,0.76,641.20,621.82,60.0,,,,,2018-03-10
CHAMERA- I  HPS,,,540.0,3.77,2.21,2250.70,2295.14,,,,,,2018-03-10
CHAMERA- II  HPS,,,300.0,2.26,1.34,1412.60,1454.83,,,,,,2018-03-10
CHAMERA-III HPS,,,231.0,1.29,0.79,1022.90,1047.88,,,,,,2018-03-10
KOLDAM,,,800.0,3.55,2.04,2980.50,3262.92,,,,,,2018-03-10
NATHPA JHAKRI HPS,,,1500.0,7.29,6.53,6621.90,7073.56,,,,,,2018-03-10
PARBATI-III HPS,,,520.0,0.81,0.41,663.10,702.83,390.0,,,,,2018-03-10
RAMPUR HPS,,,412.02,1.61,1.84,1816.10,1977.11,,,,,,2018-03-10
PAMPORE GPS (Liq.),,,175.0,0.00,0.00,0.00,0.00,,,,,,2018-03-10
BAGLIHAR  HPS,,,450.0,5.00,0.00,2330.00,2515.06,,,,,,2018-03-10
BAGLIHAR II  HPS,,,450.0,0.00,3.60,1302.00,1739.01,150.0,,,,,2018-03-10
LOWER JHELUM  HPS,,,105.00,2.26,1.25,524.60,451.90,,,,,,2018-03-10
UPPER SINDH-II HPS,,,105.00,0.35,0.00,282.50,324.41,,,,,,2018-03-10
CHUTAK HPS,,,44.00,0.16,0.12,46.60,43.21,33.0,,,,,2018-03-10
DULHASTI  HPS,,,390.00,3.26,2.37,2131.60,2288.79,,,,,,2018-03-10
KISHENGANGA HPS,,,0.00,5.32,0.00,480.20,0.00,,,,,,2018-03-10
NIMMO BAZGO HPS,,,45.00,0.35,0.34,82.50,91.76,15.0,,,,,2018-03-10
SALAL  HPS,,,690.00,7.58,2.75,3190.80,3178.67,,,,,,2018-03-10
SEWA-II  HPS,,,120.00,2.48,0.73,467.80,484.93,,,,,,2018-03-10
URI-I HPS,,,480.00,10.32,4.47,2558.20,2228.25,120.0,,,,,2018-03-10
URI-II HPS,,,240.00,4.94,2.61,1046.40,1137.57,60.0,,,,,2018-03-10
GH TPS (LEH.MOH.),1,,210.00,2.13,5.10,725.30,483.01,,,,,,2018-03-10
GH TPS (LEH.MOH.),2,,210.00,2.13,5.07,725.30,517.12,,,,,,2018-03-10
GH TPS (LEH.MOH.),3,,250.00,3.26,5.96,1121.60,887.01,,,,,,2018-03-10
GH TPS (LEH.MOH.),4,,250.00,2.90,6.01,989.00,737.94,,,,,,2018-03-10
GND TPS(BHATINDA),1,P,110.00,0.26,0.00,85.60,10.20,,110.0,27/09/2017 08:40,,UNIT LIKELY TO BE SCRAPPED.,2018-03-10
GND TPS(BHATINDA),2,P,110.00,0.26,0.00,85.60,16.05,,110.0,25/09/2017 14:09,,UNIT LIKELY TO BE SCRAPPED.,2018-03-10
GND TPS(BHATINDA),3,P,110.00,0.32,0.00,102.20,170.21,,110.0,22/09/2017 01:02,,UNIT LIKELY TO BE SCRAPPED.,2018-03-10
GND TPS(BHATINDA),4,P,110.00,0.32,0.00,102.20,104.87,,110.0,23/09/2017 22:35,,UNIT LIKELY TO BE SCRAPPED.,2018-03-10
ROPAR TPS,1,P,210.00,2.03,0.00,707.30,144.09,,210.0,01/01/2018 00:00,,UNIT LIKELY TO BE SCRAPPED.,2018-03-10
ROPAR TPS,2,P,210.00,2.03,0.00,707.30,272.96,,210.0,01/01/2018 00:00,,UNIT LIKELY TO BE SCRAPPED.,2018-03-10
ROPAR TPS,3,P,210.00,1.81,0.00,612.10,280.34,,210.0,15/02/2018 00:00,"26/03/201800.00.00",CAPITAL MAINTENANCE,2018-03-10
ROPAR TPS,4,*,210.00,2.03,2.64,707.30,369.04,,210.0,18/10/2017 19:25,"10/03/201808.50.00",RSD/LOW SCHEDULE,2018-03-10
ROPAR TPS,5,,210.00,1.81,4.92,612.10,519.12,,,,,,2018-03-10
ROPAR TPS,6,,210.00,1.81,4.87,612.10,414.58,,,,,,2018-03-10
ANANDPUR SAHIB HPS,,,134.00,1.68,2.00,684.80,614.27,,,,,,2018-03-10
GANGUWAL  HPS,,,77.65,1.19,1.77,404.90,456.91,,,,,,2018-03-10
KOTLA  HPS,,,77.65,1.29,1.83,402.90,470.14,,,,,,2018-03-10
MUKERIAN  HPS,,,207.00,2.64,4.62,1024.40,1191.35,,,,,,2018-03-10
RANJIT SAGAR  HPS,,,600.00,4.42,0.78,1609.20,1777.07,150.0,,,,,2018-03-10
SHANAN  HPS,,,110.00,0.77,0.31,502.70,501.55,80.0,,,,,2018-03-10
GOINDWAL SAHIB TPP,1,,270.00,2.03,5.40,707.30,1070.42,,,,,,2018-03-10
GOINDWAL SAHIB TPP,2,L,270.00,2.03,0.00,707.30,399.48,,270.0,25/01/2018 23:56,,"ASH HANDLING SYSTEMPROBLEM",2018-03-10
RAJPURA TPP,1,,700.00,12.03,16.56,4147.30,4502.94,,,,,,2018-03-10
RAJPURA TPP,2,,700.00,10.94,16.58,3770.40,3955.78,,,,,,2018-03-10
TALWANDI SABO TPP,1,,660.00,6.00,0.81,2074.00,2726.65,,,,,,2018-03-10
TALWANDI SABO TPP,2,,660.00,6.00,8.15,2074.00,2693.38,,,,,,2018-03-10
TALWANDI SABO TPP,3,,660.00,6.00,8.16,2074.00,2633.24,,,,,,2018-03-10
CHHABRA TPP,1,,250.00,4.77,5.89,1504.70,1496.19,,,,,,2018-03-10
CHHABRA TPP,2,,250.00,4.77,5.51,1504.70,1416.01,,,,,,2018-03-10
CHHABRA TPP,3,,250.00,4.77,5.87,1549.70,1210.87,,,,,,2018-03-10
CHHABRA TPP,4,,250.00,4.77,5.76,1504.70,1656.74,,,,,,2018-03-10
CHHABRA TPP,5,,660.00,6.03,9.66,1893.30,1191.77,,,,,,2018-03-10
GIRAL TPS,1,P,125.00,0.00,0.00,0.00,0.00,,125.0,11/07/2014 08:20,"03/06/201800.00.00",UNIT LIKELY TO BE SCRAPPED.,2018-03-10
