name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,1,L,67.5,0.00,0.00,0.00,0.00,,67.5,08/05/2015 13:40,,RSD/LOW SCHEDULE,2018-03-04
RAJGHAT TPS,2,L,67.5,0.00,0.00,0.00,0.00,,67.5,21/05/2015 10:20,,RSD/LOW SCHEDULE,2018-03-04
I.P.CCPP,,,270.00,1.71,0.97,652.84,537.68,,,,,,2018-03-04
PRAGATI CCGT-III,,,1500.00,5.94,0.00,2037.76,2717.68,250.0,,,,,2018-03-04
PRAGATI CCPP,,,330.40,5.45,3.96,1852.80,1877.44,,,,,,2018-03-04
RITHALA CCPP,,,108.00,0.0,0.00,0.00,0.00,108.0,,,,,2018-03-04
BADARPUR TPS,1,L,95.0,0.00,0.00,0.00,0.00,,95.0,17/10/2014 18:16,,POLLUTION PROBLEM,2018-03-04
BADARPUR TPS,2,L,95.0,0.00,0.00,0.00,0.00,,95.0,24/09/2015 19:52,,POLLUTION PROBLEM,2018-03-04
BADARPUR TPS,3,L,95.0,0.00,0.00,0.00,0.00,,95.0,09/10/2015 19:52,,POLLUTION PROBLEM,2018-03-04
BADARPUR TPS,4,L,210.0,2.87,0.00,922.48,717.84,,210.0,16/10/2017 23:32,,POLLUTION PROBLEM,2018-03-04
BADARPUR TPS,5,L,210.0,2.87,0.00,922.48,839.13,,210.0,16/10/2017 23:59,,POLLUTION PROBLEM,2018-03-04
PANIPAT TPS,,,920.00,2.16,5.51,1489.64,2142.59,16,670.0,,,,2018-03-04
PANIPAT TPS,5,L,210.0,0.00,0.00,0.00,76.06,,210.0,15/10/2017 01:02,,"RESERVE SHUT DOWN / STANDBYUNIT",2018-03-04
PANIPAT TPS,6,L,210.0,0.00,0.00,0.00,273.11,,210.0,09/01/2018 20:22,,"RESERVE SHUT DOWN / STANDBYUNIT",2018-03-04
PANIPAT TPS,7,,250.0,2.16,5.51,741.64,1131.72,,,,,,2018-03-04
PANIPAT TPS,8,S,250.00,0.00,0.00,748.00,661.70,,250.0,02/03/2018 19:33,,RSD/LOW SCHEDULE,2018-03-04
RAJIV GANDHI TPS,1,,600.00,7.58,10.91,2295.32,1992.75,,,,,,2018-03-04
RAJIV GANDHI TPS,2,S,600.00,6.97,0.00,2311.88,2145.30,,600.0,27/02/2018 21:19,,WATER WALL TUBE LEAKAGE,2018-03-04
YAMUNA NAGAR TPS,1,P,300.00,4.90,0.00,1667.60,1441.37,,300.0,31/01/2018 22:27,,CAPITAL MAINTENANCE,2018-03-04
YAMUNA NAGAR TPS,2,,300.00,4.90,6.18,1667.60,1849.87,,,,,,2018-03-04
MAHATMA GANDHI TPS,1,,660.00,6.25,13.26,1950.00,3444.13,,,,,,2018-03-04
