name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,,,135.0,0.0,0.0,0.0,0.0,,135.0,,,,2019-08-16
RAJGHAT TPS,Unit 1,L,67.5,0.0,0.0,0.0,0.0,,67.5,42132.569444444445,,RSD/LOW SCHEDULE,2019-08-16
RAJGHAT TPS,Unit 2,L,67.5,0.0,0.0,0.0,0.0,,67.5,42145.430555555555,,RSD/LOW SCHEDULE,2019-08-16
I.P.CCPP,,,270.0,1.82,1.65,241.12000000000006,238.26,,180.0,,,,2019-08-16
PRAGATI CCGT-III,,,1500.0,9.99,11.670000000000002,1376.8400000000006,1539.8000000000002,,500.0,,,,2019-08-16
PRAGATI CCPP,,,330.4,5.77,3.8,797.3200000000002,646.97,,104.6,,,,2019-08-16
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2019-08-16
PANIPAT TPS,,,920.0,5.710000000000001,0.0,796.3600000000006,1063.88,24.0,920.0,,,,2019-08-16
PANIPAT TPS,Unit 5,L,210.0,0.0,0.0,0.0,0.0,,210.0,43469.46805555555,,RSD/LOW SCHEDULE,2019-08-16
PANIPAT TPS,Unit 6,L,210.0,0.0,0.0,0.0,0.0,,210.0,43469.865277777775,,RSD/LOW SCHEDULE,2019-08-16
PANIPAT TPS,Unit 7,S,250.0,2.97,0.0,418.52000000000044,468.72,,250.0,43686.48055555556,,RSD/LOW SCHEDULE,2019-08-16
PANIPAT TPS,Unit 8,S,250.0,2.74,0.0,377.84000000000015,595.16,,250.0,43686.638194444444,,RSD/LOW SCHEDULE,2019-08-16
RAJIV GANDHI TPS,,,1200.0,14.9,0.0,2140.3999999999996,848.98,47.0,1200.0,,,,2019-08-16
RAJIV GANDHI TPS,Unit 1,L,600.0,8.06,0.0,1196.9599999999991,365.56,,600.0,43659.77013888889,,WATER WALL TUBE LEAKAGE,2019-08-16
RAJIV GANDHI TPS,Unit 2,L,600.0,6.84,0.0,943.4400000000005,483.42,,600.0,43661.67152777778,,RSD/LOW SCHEDULE,2019-08-16
YAMUNA NAGAR TPS,,,600.0,10.8,11.719999999999999,1075.8000000000002,1628.18,20.0,0.0,,,,2019-08-16
YAMUNA NAGAR TPS,Unit 1,S,300.0,4.61,5.72,685.7600000000002,882.84,,0.0,43693.944444444445,,RSD/LOW SCHEDULE,2019-08-16
YAMUNA NAGAR TPS,Unit 2, ,300.0,6.19,6.0,390.03999999999996,745.34,,0.0,,,,2019-08-16
MAHATMA GANDHI TPS,,,1320.0,19.229999999999997,19.65,2451.6800000000003,2649.8,21.0,0.0,,,,2019-08-16
MAHATMA GANDHI TPS,Unit 1, ,660.0,9.29,9.77,1377.6399999999994,1412.04,,0.0,,,,2019-08-16
MAHATMA GANDHI TPS,Unit 2, ,660.0,9.94,9.88,1074.0400000000009,1237.76,,0.0,,,,2019-08-16
INDIRA GANDHI STPP,,,1500.0,20.22,0.0,2789.5200000000004,1365.3600000000001,23.0,1500.0,,,,2019-08-16
INDIRA GANDHI STPP,Unit 1,L,500.0,6.77,0.0,1001.3199999999997,587.62,,500.0,43671.481944444444,,RESERVE SHUT DOWN / STANDBY UNIT,2019-08-16
INDIRA GANDHI STPP,Unit 2,S,500.0,6.48,0.0,961.6800000000003,515.11,,500.0,43692.43194444444,,RESERVE SHUT DOWN / STANDBY UNIT,2019-08-16
INDIRA GANDHI STPP,Unit 3,S,500.0,6.97,0.0,826.5200000000004,262.63,,500.0,43688.53958333333,,RESERVE SHUT DOWN / STANDBY UNIT,2019-08-16
FARIDABAD CCPP,,,431.59,1.1199999999999999,0.29000000000000004,153.92000000000007,75.67,,293.83,,,,2019-08-16
BASSI  HPS,,,66.0,1.48,1.58,176.67999999999984,193.81000000000003,,0.0,,,,2019-08-16
GIRI BATA HPS,,,60.0,1.1,1.44,76.59999999999994,66.3,,0.0,,,,2019-08-16
KASHANG INTEGRATED HEP,,,195.0,0.9,1.56,117.40000000000009,130.99,,65.0,,,,2019-08-16
LARJI  HPS,,,126.0,2.9,3.09,322.39999999999964,373.52,,0.0,,,,2019-08-16
SAINJ HPS,,,100.0,1.29,2.64,234.63999999999987,239.7,,50.0,,,,2019-08-16
SANJAY  HPS,,,120.0,2.32,2.95,260.1199999999999,313.19,,0.0,,,,2019-08-16
SAWRA KUDDU HPS,,,0.0,0.87,0.0,13.919999999999995,0.0,,0.0,,,,2019-08-16
SHANAN  HPS,,,110.0,2.32,2.62,303.1199999999999,339.16,,0.0,,,,2019-08-16
UHL-III HPS,,,0.0,1.32,0.0,42.120000000000005,0.0,,0.0,,,,2019-08-16
ALLAIN DUHANGAN  HPS,,,192.0,4.1,5.48,458.60000000000036,483.92,,0.0,,,,2019-08-16
BASPA  HPS,,,300.0,7.32,7.93,726.1200000000008,769.55,,0.0,,,,2019-08-16
BUDHIL HPS,,,70.0,1.48,1.7,166.67999999999984,167.74,,0.0,,,,2019-08-16
CHANJU-I HPS ,,,36.0,0.81,0.95,86.96000000000004,102.11000000000001,,0.0,,,,2019-08-16
KARCHAM WANGTOO HPS,,,1000.0,22.81,26.57,2504.959999999999,2694.7799999999997,,0.0,,,,2019-08-16
MALANA  HPS,,,86.0,2.26,2.42,205.15999999999985,215.78,,0.0,,,,2019-08-16
MALANA-II  HPS,,,100.0,2.19,2.77,219.03999999999996,242.09,,0.0,,,,2019-08-16
SORANG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2019-08-16
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2019-08-16
BAIRA SIUL  HPS,,,180.0,1.29,1.22,134.64000000000001,86.87,,120.0,,,,2019-08-16
BHAKRA LEFT HPS,,,594.0,8.13,11.19,814.0799999999999,1136.84,,108.0,,,,2019-08-16
BHAKRA RIGHT HPS,,,785.0,10.81,18.949999999999996,1079.9599999999991,1542.1499999999999,,0.0,,,,2019-08-16
CHAMERA- I  HPS,,,540.0,11.71,12.790000000000001,1471.3600000000006,1589.4299999999998,,0.0,,,,2019-08-16
CHAMERA- II  HPS,,,300.0,6.97,2.37,893.5200000000004,880.3300000000002,,200.0,,,,2019-08-16
CHAMERA-III HPS,,,231.0,5.29,5.42,668.6399999999994,672.0400000000001,,0.0,,,,2019-08-16
DEHAR H P S,,,990.0,12.94,14.11,1556.0400000000009,1927.5500000000002,,0.0,,,,2019-08-16
KOLDAM,,,800.0,18.84,20.830000000000002,1890.4399999999987,1989.07,,0.0,,,,2019-08-16
NATHPA JHAKRI HPS,,,1500.0,34.19,38.550000000000004,3812.040000000001,4229.64,,500.0,,,,2019-08-16
PARBATI-II HPS,,,0.0,1.13,0.0,94.07999999999993,0.0,,0.0,,,,2019-08-16
PARBATI-III HPS,,,520.0,4.9,5.32,418.39999999999964,418.19000000000005,,130.0,,,,2019-08-16
PONG H P S,,,396.0,4.03,4.82,331.47999999999956,457.29,,66.0,,,,2019-08-16
RAMPUR HPS,,,412.02000000000004,9.81,10.71,951.9599999999991,1178.42,,0.0,,,,2019-08-16
PAMPORE GPS (Liq.),,,175.0,0.0,0.0,0.0,0.0,,175.0,,,,2019-08-16
BAGLIHAR  HPS,,,450.0,9.94,10.8,1304.0400000000009,1230.66,,0.0,,,,2019-08-16
BAGLIHAR II  HPS,,,450.0,10.68,10.47,1079.8799999999999,1316.84,,150.0,,,,2019-08-16
LOWER JHELUM  HPS,,,105.0,1.77,0.61,292.3199999999997,231.79,,35.0,,,,2019-08-16
UPPER SINDH-II HPS,,,105.0,1.68,0.72,200.8800000000001,120.15,,0.0,,,,2019-08-16
CHUTAK HPS,,,44.0,0.1,0.73,15.599999999999994,36.34,,0.0,,,,2019-08-16
DULHASTI  HPS,,,390.0,8.58,7.7700000000000005,1116.2799999999995,977.28,,0.0,,,,2019-08-16
KISHANGANGA HPS,,,330.0,4.84,1.8699999999999999,773.4400000000005,521.51,,110.0,,,,2019-08-16
NIMMO BAZGO HPS,,,45.0,0.19,0.64,27.04000000000002,48.169999999999995,,0.0,,,,2019-08-16
SALAL  HPS,,,690.0,14.94,15.870000000000001,1894.0400000000009,2200.32,,0.0,,,,2019-08-16
SEWA-II  HPS,,,120.0,1.97,2.88,282.5200000000004,330.62,,0.0,,,,2019-08-16
URI-I HPS,,,480.0,10.03,11.39,1563.4799999999996,1497.22,,0.0,,,,2019-08-16
URI-II HPS,,,240.0,4.42,5.57,658.7199999999993,753.75,,0.0,,,,2019-08-16
GH TPS (LEH.MOH.),,,920.0,8.6,0.05,1146.6,697.26,36.0,920.0,,,,2019-08-16
GH TPS (LEH.MOH.),Unit 1,S,210.0,2.19,0.0,301.03999999999996,139.11,,210.0,43691.96875,,RSD/LOW SCHEDULE,2019-08-16
