name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.0,0.98,0.0,190.62000000000003,,180.0,,,,2022-02-26
PRAGATI CCGT-III,,,1500.0,10.129999999999999,7.54,3316.769999999997,2950.16,,750.0,,,,2022-02-26
PRAGATI CCPP,,,330.4,3.3499999999999996,3.9,1627.069999999999,1434.45,,0.0,,,,2022-02-26
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2022-02-26
PANIPAT TPS,,,710.0,5.5,12.02,1819.9999999999982,2272.49,23.0,0.0,,,,2022-02-26
PANIPAT TPS,Unit 6,*,210.0,0.18,3.57,54.67999999999999,71.54,,0.0,44614.20208333333,26/02/2022 03:08:00,WATER WALL TUBE LEAKAGE,2022-02-26
PANIPAT TPS,Unit 7, ,250.0,2.68,5.04,882.6799999999987,1204.93,,0.0,,,,2022-02-26
PANIPAT TPS,Unit 8,*,250.0,2.64,3.41,882.6399999999996,996.02,,0.0,44592.93819444445,26/02/2022 09:07:00,WATER WALL TUBE LEAKAGE,2022-02-26
RAJIV GANDHI TPS,,,1200.0,13.68,9.66,4547.680000000006,2332.07,24.0,600.0,,,,2022-02-26
RAJIV GANDHI TPS,Unit 1, ,600.0,7.11,9.66,2364.8600000000033,2332.07,,0.0,,,,2022-02-26
RAJIV GANDHI TPS,Unit 2,L,600.0,6.57,0.0,2182.820000000003,0.0,,600.0,44092.62569444445,,RSD/LOW SCHEDULE,2022-02-26
YAMUNA NAGAR TPS,,,600.0,9.86,9.5,3275.3600000000033,2175.95,10.0,0.0,,,,2022-02-26
YAMUNA NAGAR TPS,Unit 1, ,300.0,4.93,4.76,1637.1800000000017,790.58,,0.0,,,,2022-02-26
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.93,4.74,1638.1800000000017,1385.37,,0.0,,,,2022-02-26
MAHATMA GANDHI TPS,,,1320.0,10.57,12.87,7139.7900000000045,7330.61,19.0,660.0,,,,2022-02-26
MAHATMA GANDHI TPS,Unit 1, ,660.0,10.57,12.87,3401.8200000000043,3746.7,,0.0,,,,2022-02-26
MAHATMA GANDHI TPS,Unit 2,S,660.0,0.0,0.0,3737.9700000000007,3583.91,,660.0,44614.98541666667,,WATER WALL TUBE LEAKAGE,2022-02-26
INDIRA GANDHI STPP,,,1500.0,9.6,16.8,3183.6000000000004,6184.139999999999,29.0,500.0,,,,2022-02-26
INDIRA GANDHI STPP,Unit 1, ,500.0,3.46,8.39,1145.960000000001,1739.67,,0.0,,,,2022-02-26
INDIRA GANDHI STPP,Unit 2, ,500.0,3.25,8.41,1082.5,2353.83,,0.0,,,,2022-02-26
INDIRA GANDHI STPP,Unit 3,P,500.0,2.89,0.0,955.1399999999996,2090.64,,500.0,44593.02777777778,,ANNUAL MAINTENANCE,2022-02-26
FARIDABAD CCPP,,,431.59,2.21,0.0,676.4600000000003,120.95000000000002,,431.59,,,,2022-02-26
BASSI  HPS,,,66.0,0.18,0.32,285.6800000000002,292.10999999999996,,0.0,,,,2022-02-26
GIRI BATA HPS,,,60.0,0.29,0.78,171.5399999999998,208.71,,0.0,,,,2022-02-26
KASHANG INTEGRATED HEP,,,195.0,0.14,0.16,180.63999999999965,203.10000000000002,,65.0,,,,2022-02-26
LARJI  HPS,,,126.0,0.75,0.78,597.5,545.67,,0.0,,,,2022-02-26
SAINJ HPS,,,100.0,0.29,0.33999999999999997,332.54000000000053,422.81,,50.0,,,,2022-02-26
SANJAY HPS,,,120.0,0.64,0.55,480.63999999999965,621.3299999999999,,40.0,,,,2022-02-26
SAWRA KUDDU HPS,,,111.0,0.46,0.0,282.95999999999947,0.0,,0.0,,,,2022-02-26
SHANAN HPS,,,110.0,0.46,0.5,478.95999999999947,473.73,,0.0,,,,2022-02-26
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2022-02-26
ALLAIN DUHANGAN  HPS,,,192.0,0.36,0.45,663.3600000000004,611.64,,0.0,,,,2022-02-26
BAJOLI HOLI HPS,,,0.0,1.39,0.0,199.13999999999965,0.0,,0.0,,,,2022-02-26
BASPA  HPS,,,300.0,1.36,0.92,1253.3599999999974,1281.67,,0.0,,,,2022-02-26
BUDHIL HPS,,,70.0,0.18,0.0,262.6800000000002,249.34,,35.0,,,,2022-02-26
CHANJU-I HPS ,,,36.0,0.21,0.15,148.4600000000002,141.51,,0.0,,,,2022-02-26
KARCHAM WANGTOO HPS,,,1045.0,3.71,3.16,3985.460000000001,4097.88,,0.0,,,,2022-02-26
MALANA  HPS,,,86.0,0.21,0.22,335.45999999999947,304.14,,43.0,,,,2022-02-26
MALANA-II  HPS,,,100.0,0.18,0.18,359.6800000000002,333.97,,0.0,,,,2022-02-26
SORANG HPS,,,100.0,0.39,0.24,23.140000000000015,50.44,,0.0,,,,2022-02-26
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2022-02-26
BAIRA SIUL  HPS,,,180.0,1.18,1.54,576.6799999999987,512.0600000000001,,60.0,,,,2022-02-26
BHAKRA LEFT HPS,,,594.0,4.5,5.94,1712.0,1985.89,,0.0,,,,2022-02-26
BHAKRA RIGHT HPS,,,785.0,5.86,5.85,2567.3600000000033,1976.1300000000003,,157.0,,,,2022-02-26
CHAMERA-I HPS,,,540.0,3.79,3.0999999999999996,2304.539999999999,1748.27,,0.0,,,,2022-02-26
CHAMERA-II HPS,,,300.0,1.89,1.1800000000000002,1343.1400000000026,1277.07,,100.0,,,,2022-02-26
CHAMERA-III HPS,,,231.0,0.89,0.77,1000.1399999999996,946.88,,0.0,,,,2022-02-26
DEHAR HPS,,,990.0,3.11,4.03,2776.8600000000033,2899.99,,330.0,,,,2022-02-26
KOLDAM,,,800.0,2.68,2.42,3002.6799999999957,3008.98,,0.0,,,,2022-02-26
NATHPA JHAKRI HPS,,,1500.0,6.43,6.1499999999999995,6876.180000000008,6785.639999999999,,1000.0,,,,2022-02-26
PARBATI-II HPS,,,0.0,0.79,0.0,426.54000000000053,0.0,,0.0,,,,2022-02-26
PARBATI-III HPS,,,520.0,1.0,0.43,780.0,589.08,,390.0,,,,2022-02-26
PONG HPS,,,396.0,2.68,5.29,1065.6800000000005,984.4199999999998,,66.0,,,,2022-02-26
RAMPUR HPS,,,412.02000000000004,1.79,1.7600000000000002,1913.539999999999,1900.93,,68.67,,,,2022-02-26
PAMPORE GPS (Liq.),,,175.0,0.0,0.0,0.0,0.0,,175.0,,,,2022-02-26
BAGLIHAR  HPS,,,450.0,3.79,3.63,2388.539999999999,2460.57,,0.0,,,,2022-02-26
BAGLIHAR II  HPS,,,450.0,0.0,0.1,1450.0,1573.65,,150.0,,,,2022-02-26
LOWER JHELUM  HPS,,,105.0,1.43,1.22,530.1799999999995,577.73,,35.0,,,,2022-02-26
