name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.82,1.71,468.67999999999944,366.23999999999995,,180.0,,,,2020-12-24
PRAGATI CCGT-III,,,1500.0,10.189999999999998,12.13,2676.8599999999983,2423.8599999999997,,500.0,,,,2020-12-24
PRAGATI CCPP,,,330.4,4.529999999999999,5.92,1194.0800000000006,1170.67,,0.0,,,,2020-12-24
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2020-12-24
PANIPAT TPS,,,710.0,5.550000000000001,0.0,1468.199999999999,631.04,35.0,710.0,,,,2020-12-24
PANIPAT TPS,Unit 6,L,210.0,0.0,0.0,0.0,51.93,,210.0,44035.510416666664,,RSD/LOW SCHEDULE,2020-12-24
PANIPAT TPS,Unit 7,S,250.0,2.68,0.0,749.3199999999988,281.32,,250.0,44174.745833333334,,RSD/LOW SCHEDULE,2020-12-24
PANIPAT TPS,Unit 8,L,250.0,2.87,0.0,718.8800000000001,297.79,,250.0,44123.04305555556,,RSD/LOW SCHEDULE,2020-12-24
RAJIV GANDHI TPS,,,1200.0,15.0,0.0,3902.0,984.0699999999999,38.0,1200.0,,,,2020-12-24
RAJIV GANDHI TPS,Unit 1,L,600.0,6.71,0.0,1603.0400000000009,578.15,,600.0,44106.10208333333,,RSD/LOW SCHEDULE,2020-12-24
RAJIV GANDHI TPS,Unit 2,L,600.0,8.29,0.0,2298.959999999999,405.92,,600.0,44092.62569444445,,RSD/LOW SCHEDULE,2020-12-24
YAMUNA NAGAR TPS,,,600.0,4.87,11.26,2577.8799999999974,1511.02,21.0,0.0,,,,2020-12-24
YAMUNA NAGAR TPS,Unit 1, ,300.0,0.0,5.62,1343.0,749.84,,0.0,,,,2020-12-24
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.87,5.64,1234.8799999999974,761.18,,0.0,,,,2020-12-24
MAHATMA GANDHI TPS,,,1320.0,19.1,26.310000000000002,5084.399999999998,3013.81,37.0,0.0,,,,2020-12-24
MAHATMA GANDHI TPS,Unit 1, ,660.0,9.58,13.14,2677.9199999999983,1211.34,,0.0,,,,2020-12-24
MAHATMA GANDHI TPS,Unit 2, ,660.0,9.52,13.17,2406.4799999999996,1802.47,,0.0,,,,2020-12-24
INDIRA GANDHI STPP,,,1500.0,16.810000000000002,21.15,4364.439999999999,1568.01,52.0,0.0,,,,2020-12-24
INDIRA GANDHI STPP,Unit 1,*,500.0,5.61,6.06,1572.6399999999976,408.8,,0.0,44174.70416666667,24/12/2020 03:28:00,RSD/LOW SCHEDULE,2020-12-24
INDIRA GANDHI STPP,Unit 2, ,500.0,5.55,7.53,1450.199999999999,533.96,,0.0,,,,2020-12-24
INDIRA GANDHI STPP,Unit 3, ,500.0,5.65,7.56,1341.6000000000022,625.25,,0.0,,,,2020-12-24
FARIDABAD CCPP,,,431.59,0.52,0.0,218.4800000000002,665.51,,137.76,,,,2020-12-24
BASSI  HPS,,,66.0,0.26,0.2,269.2399999999998,285.96999999999997,,0.0,,,,2020-12-24
GIRI BATA HPS,,,60.0,0.32,0.22,139.67999999999984,146.09,,0.0,,,,2020-12-24
KASHANG INTEGRATED HEP,,,195.0,0.13,0.0,172.1199999999999,0.0,,65.0,,,,2020-12-24
LARJI  HPS,,,126.0,0.68,0.59,551.3199999999988,561.54,,0.0,,,,2020-12-24
SAINJ HPS,,,100.0,0.32,0.35,324.67999999999984,395.83000000000004,,50.0,,,,2020-12-24
SANJAY  HPS,,,120.0,0.65,0.65,439.59999999999945,423.28000000000003,,80.0,,,,2020-12-24
SAWRA KUDDU HPS,,,0.0,0.52,0.0,230.48000000000025,0.0,,0.0,,,,2020-12-24
SHANAN  HPS,,,110.0,0.42,0.33,434.0800000000004,446.37,,0.0,,,,2020-12-24
UHL-III HPS,,,0.0,0.26,0.0,236.23999999999978,0.0,,0.0,,,,2020-12-24
ALLAIN DUHANGAN  HPS,,,192.0,0.48,0.43,652.5200000000004,604.79,,0.0,,,,2020-12-24
BAJOLI HOLI HPS,,,0.0,0.29,0.0,145.9599999999998,0.0,,0.0,,,,2020-12-24
BASPA  HPS,,,300.0,1.61,1.07,1132.6399999999976,1228.25,,0.0,,,,2020-12-24
BUDHIL HPS,,,70.0,0.1,0.0,249.39999999999986,264.4,,70.0,,,,2020-12-24
CHANJU-I HPS ,,,36.0,0.16,0.0,134.83999999999992,149.89000000000001,,0.0,,,,2020-12-24
KARCHAM WANGTOO HPS,,,1000.0,5.1,3.71,3726.399999999998,4028.17,,0.0,,,,2020-12-24
MALANA  HPS,,,86.0,0.23,0.22,320.52000000000044,315.36,,0.0,,,,2020-12-24
MALANA-II  HPS,,,100.0,0.1,0.21000000000000002,347.40000000000055,352.95,,0.0,,,,2020-12-24
SORANG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2020-12-24
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2020-12-24
BAIRA SIUL  HPS,,,180.0,0.48,0.42000000000000004,249.51999999999975,385.33,,60.0,,,,2020-12-24
BHAKRA LEFT HPS,,,594.0,5.19,5.42,1419.5600000000013,1964.9700000000003,,108.0,,,,2020-12-24
BHAKRA RIGHT HPS,,,785.0,6.45,8.73,2196.7999999999956,2488.56,,314.0,,,,2020-12-24
CHAMERA- I  HPS,,,540.0,1.94,1.7000000000000002,2120.5600000000013,2088.52,,180.0,,,,2020-12-24
CHAMERA- II  HPS,,,300.0,1.42,1.2400000000000002,859.079999999999,568.74,,0.0,,,,2020-12-24
CHAMERA-III HPS,,,231.0,1.23,0.0,937.5200000000004,930.8700000000001,,231.0,,,,2020-12-24
DEHAR H P S,,,990.0,2.97,3.09,2589.279999999995,2722.59,,495.0,,,,2020-12-24
KOLDAM,,,800.0,2.45,2.66,2782.7999999999956,2983.3,,0.0,,,,2020-12-24
NATHPA JHAKRI HPS,,,1500.0,7.42,6.890000000000001,6148.080000000002,6470.3099999999995,,750.0,,,,2020-12-24
PARBATI-II HPS,,,0.0,0.0,0.0,265.0,0.0,,0.0,,,,2020-12-24
PARBATI-III HPS,,,520.0,0.58,0.43,633.920000000001,583.5899999999999,,260.0,,,,2020-12-24
PONG H P S,,,396.0,3.55,4.4399999999999995,842.1999999999989,1336.8999999999996,,198.0,,,,2020-12-24
