name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,1,L,67.5,0.00,0.00,0.00,0.00,,67.5,08/05/2015 13:40,,RSD/LOW SCHEDULE,2017-10-03
RAJGHAT TPS,2,L,67.5,0.00,0.00,0.00,0.00,,67.5,21/05/2015 10:20,,RSD/LOW SCHEDULE,2017-10-03
I.P.CCPP,,,270.00,2.07,1.94,357.21,279.48,,,,,,2017-10-03
PRAGATI CCGT-III,,,1500.00,6.12,7.19,1116.36,1220.70,,,,,,2017-10-03
PRAGATI CCPP,,,330.40,5.45,6.67,1021.35,711.75,,,,,,2017-10-03
RITHALA CCPP,,,108.00,0.0,0.00,0.00,0.00,108.00,,,,,2017-10-03
BADARPUR TPS,1,L,95.0,0.00,0.00,0.00,0.00,,95.0,17/10/2014 18:16,,RSD/LOW SCHEDULE,2017-10-03
BADARPUR TPS,2,L,95.0,0.00,0.00,0.00,0.00,,95.0,24/09/2015 19:52,,RSD/LOW SCHEDULE,2017-10-03
BADARPUR TPS,3,L,95.0,0.00,0.00,0.00,0.00,,95.0,09/10/2015 19:52,,RSD/LOW SCHEDULE,2017-10-03
BADARPUR TPS,4,,210.0,2.90,3.91,539.70,537.97,,,,,,2017-10-03
BADARPUR TPS,5,,210.0,2.90,4.11,539.70,651.56,,,,,,2017-10-03
PANIPAT TPS,,,920.00,4.71,9.04,875.13,1043.77,2,460.00,,,,2017-10-03
PANIPAT TPS,5,L,210.0,0.00,0.00,0.00,60.80,,210.0,19/08/2017 14:37,,"RESERVE SHUT DOWN / STANDBYUNIT",2017-10-03
PANIPAT TPS,6,S,210.0,0.00,3.38,0.00,84.10,,,03/10/2017 16:49,"10/10/201700.00.00",WATER WALL TUBE LEAKAGE,2017-10-03
PANIPAT TPS,7,,250.0,2.19,5.66,408.57,566.29,,,,,,2017-10-03
PANIPAT TPS,8,S,250.0,2.52,0.00,466.56,332.58,,250.0,22/09/2017 17:14,,RSD/LOW SCHEDULE,2017-10-03
RAJIV GANDHI TPS,1,L,600.0,7.60,0.00,1408.80,755.71,,600.0,17/09/2017 14:36,,COAL SHORTAGE,2017-10-03
RAJIV GANDHI TPS,2,,600.0,6.84,11.81,1271.52,952.30,,,,,,2017-10-03
YAMUNA NAGAR TPS,1,,300.0,4.94,6.48,917.82,582.87,,,,,,2017-10-03
YAMUNA NAGAR TPS,2,,300.0,4.94,6.41,917.82,758.96,,,,,,2017-10-03
MAHATMA GANDHI TPS,1,,660.0,6.03,13.45,1122.09,1385.22,,,,,,2017-10-03
MAHATMA GANDHI TPS,2,,660.0,5.94,13.45,933.82,1152.20,,,,,,2017-10-03
INDIRA GANDHI STPP,1,,500.0,5.26,10.60,978.78,1122.03,,,,,,2017-10-03
INDIRA GANDHI STPP,2,S,500.0,4.97,0.00,914.91,1114.18,,500.0,02/10/2017 07:01,,COAL SHORTAGE,2017-10-03
INDIRA GANDHI STPP,3,,500.0,4.90,10.53,911.70,1072.68,,,,,,2017-10-03
FARIDABAD CCPP,,,431.59,3.42,0.00,637.26,223.35,137.76,,,,,2017-10-03
BASSI  HPS,,,66.00,0.65,0.93,234.95,214.88,,,,,,2017-10-03
BHAKRA H  P S,,,1325.00,10.64,17.64,2773.92,2331.59,108.00,,,,,2017-10-03
DEHAR H P S,,,990.00,6.48,9.75,2137.44,1959.61,165.00,,,,,2017-10-03
GIRI BATA HPS,,,60.00,0.48,1.05,126.44,82.73,,,,,,2017-10-03
KASHANG INTEGRATED HEP,,,195.00,0.52,0.46,184.56,136.60,,,,,,2017-10-03
LARJI  HPS,,,126.0,1.35,1.98,454.05,387.33,,,,,,2017-10-03
PONG H P S,,,396.0,3.26,8.08,462.78,472.50,66.0,,,,,2017-10-03
SAINJ HPS,,,100.0,0.29,1.44,269.87,46.80,,,,,,2017-10-03
SANJAY  HPS,,,120.0,1.29,1.95,398.87,336.60,40.0,,,,,2017-10-03
UHL-III HPS,,,0.0,0.00,0.00,0.00,0.00,,,,,,2017-10-03
