name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.83,0.9099999999999999,208.5799999999997,165.94,,210.0,,,,2024-10-26
PRAGATI CCGT-III,,,1500.0,9.1,6.74,2526.6000000000004,2292.51,,0.0,,,,2024-10-26
PRAGATI CCPP,,,330.4,3.9399999999999995,0.0,909.4399999999999,717.02,,330.4,,,,2024-10-26
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2024-10-26
PANIPAT TPS,,,710.0,10.350000000000001,9.93,2406.1000000000004,2793.15,29.0,210.0,,,,2024-10-26
PANIPAT TPS,Unit 6,S,210.0,2.87,0.0,666.6200000000001,688.33,,210.0,45579.8125,,RSD/LOW SCHEDULE,2024-10-26
PANIPAT TPS,Unit 7, ,250.0,3.74,4.98,869.2400000000002,1023.49,,0.0,,,,2024-10-26
PANIPAT TPS,Unit 8, ,250.0,3.74,4.95,870.2400000000002,1081.33,,0.0,,,,2024-10-26
RAJIV GANDHI TPS,,,1200.0,19.42,9.55,4524.919999999998,3640.06,31.0,600.0,,,,2024-10-26
RAJIV GANDHI TPS,Unit 1,S,600.0,10.16,0.0,2375.159999999996,1900.1,,600.0,45589.35208333333,,BOILER MISC. PROBLEM,2024-10-26
RAJIV GANDHI TPS,Unit 2, ,600.0,9.26,9.55,2149.760000000002,1739.96,,0.0,,,,2024-10-26
YAMUNA NAGAR TPS,,,600.0,10.46,5.4799999999999995,2441.960000000001,2331.64,13.0,300.0,,,,2024-10-26
YAMUNA NAGAR TPS,Unit 1,P,300.0,5.23,0.13,1220.9800000000005,1152.1,,300.0,45591.04027777778,,BOILER OVERHAUL/ ANNUAL MAINTENANCE,2024-10-26
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.23,5.35,1220.9800000000005,1179.54,,0.0,,,,2024-10-26
MAHATMA GANDHI TPS,,,1320.0,21.84,20.810000000000002,5072.839999999992,4858.57,26.0,0.0,,,,2024-10-26
MAHATMA GANDHI TPS,Unit 1, ,660.0,11.74,10.01,2727.2399999999943,2384.81,,0.0,,,,2024-10-26
MAHATMA GANDHI TPS,Unit 2, ,660.0,10.1,10.8,2345.5999999999976,2473.76,,0.0,,,,2024-10-26
INDIRA GANDHI STPP,,,1500.0,21.46,24.79,4998.9599999999955,5292.7300000000005,38.0,0.0,,,,2024-10-26
INDIRA GANDHI STPP,Unit 1, ,500.0,7.26,8.23,1690.7599999999998,1769.39,,0.0,,,,2024-10-26
INDIRA GANDHI STPP,Unit 2, ,500.0,7.1,8.21,1654.5999999999976,1753.89,,0.0,,,,2024-10-26
INDIRA GANDHI STPP,Unit 3, ,500.0,7.1,8.35,1653.5999999999976,1769.45,,0.0,,,,2024-10-26
FARIDABAD CCPP,,,431.59,0.39,0.0,91.13999999999993,215.37,,431.59,,,,2024-10-26
BASSI  HPS,,,66.0,0.71,0.6499999999999999,248.4600000000002,276.62,,0.0,,,,2024-10-26
GIRI BATA HPS,,,60.0,0.55,0.32,130.29999999999998,115.78999999999999,,0.0,,,,2024-10-26
KASHANG INTEGRATED HEP,,,195.0,0.32,0.27,159.31999999999982,204.93,,0.0,,,,2024-10-26
LARJI  HPS,,,126.0,1.35,1.59,517.1000000000006,212.32999999999998,,42.0,,,,2024-10-26
SAINJ HPS,,,100.0,1.0,0.63,332.0,365.66999999999996,,0.0,,,,2024-10-26
SANJAY HPS,,,120.0,1.61,1.9400000000000002,414.86000000000035,494.44,,40.0,,,,2024-10-26
SAWRA KUDDU HPS,,,111.0,1.0,0.49000000000000005,246.0,217.5,,0.0,,,,2024-10-26
SHANAN HPS,,,110.0,0.81,0.91,386.06000000000006,436.98,,65.0,,,,2024-10-26
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2024-10-26
ALLAIN DUHANGAN  HPS,,,192.0,1.19,0.95,573.9400000000014,578.5799999999999,,0.0,,,,2024-10-26
BAJOLI HOLI HPS,,,180.0,1.23,0.68,669.9800000000005,651.99,,180.0,,,,2024-10-26
BASPA  HPS,,,300.0,2.58,2.0,969.0800000000011,1183.15,,0.0,,,,2024-10-26
BUDHIL HPS,,,70.0,0.48,0.39,239.47999999999973,250.23,,0.0,,,,2024-10-26
CHANJU-I HPS ,,,36.0,0.32,0.2,125.31999999999982,137.20000000000002,,12.0,,,,2024-10-26
KARCHAM WANGTOO HPS,,,1045.0,4.84,6.8,3447.840000000004,3920.7000000000003,,0.0,,,,2024-10-26
MALANA  HPS,,,86.0,0.68,0.5,287.6800000000002,200.09,,0.0,,,,2024-10-26
MALANA-II  HPS,,,100.0,0.68,0.0,306.6800000000002,184.0,,50.0,,,,2024-10-26
SORANG HPS,,,100.0,0.97,0.65,336.2200000000007,342.46,,0.0,,,,2024-10-26
TIDONG HPS,,,0.0,0.97,0.0,234.21999999999997,0.0,,0.0,,,,2024-10-26
BAIRA SIUL  HPS,,,180.0,1.29,0.75,574.539999999999,448.96000000000004,,60.0,,,,2024-10-26
BHAKRA LEFT HPS,,,630.0,6.06,5.13,1248.5599999999986,1628.05,,0.0,,,,2024-10-26
BHAKRA RIGHT HPS,,,785.0,7.81,5.18,1602.0599999999986,1882.8,,314.0,,,,2024-10-26
CHAMERA-I HPS,,,540.0,3.58,1.8599999999999999,1862.079999999998,1780.8600000000001,,0.0,,,,2024-10-26
CHAMERA-II HPS,,,300.0,2.29,1.58,1182.539999999999,1157.94,,100.0,,,,2024-10-26
CHAMERA-III HPS,,,231.0,1.74,1.25,869.2400000000002,873.88,,77.0,,,,2024-10-26
DEHAR HPS,,,990.0,7.1,3.96,2264.5999999999976,2409.7,,0.0,,,,2024-10-26
KOLDAM,,,800.0,5.1,5.24,2671.5999999999976,2872.8599999999997,,600.0,,,,2024-10-26
