name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.08,0.0,109.2,82.56,,180.0,,,,2024-07-15
PRAGATI CCGT-III,,,1500.0,12.030000000000001,6.8999999999999995,1327.45,1428.4399999999998,,0.0,,,,2024-07-15
PRAGATI CCPP,,,330.4,4.26,3.99,465.89999999999986,455.17999999999995,,104.6,,,,2024-07-15
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2024-07-15
PANIPAT TPS,,,710.0,11.1,15.1,1231.5000000000005,1441.8400000000001,25.0,0.0,,,,2024-07-15
PANIPAT TPS,Unit 6, ,210.0,3.1,4.43,341.50000000000034,375.18,,0.0,,,,2024-07-15
PANIPAT TPS,Unit 7, ,250.0,4.0,5.35,445.0,503.26,,0.0,,,,2024-07-15
PANIPAT TPS,Unit 8, ,250.0,4.0,5.32,445.0,563.4,,0.0,,,,2024-07-15
RAJIV GANDHI TPS,,,1200.0,20.97,23.03,2320.55,1722.8400000000001,24.0,0.0,,,,2024-07-15
RAJIV GANDHI TPS,Unit 1, ,600.0,11.0,10.8,1219.0,1017.74,,0.0,,,,2024-07-15
RAJIV GANDHI TPS,Unit 2, ,600.0,9.97,12.23,1101.5500000000004,705.1,,0.0,,,,2024-07-15
YAMUNA NAGAR TPS,,,600.0,11.3,12.46,1254.4999999999993,1213.36,36.0,0.0,,,,2024-07-15
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.65,6.17,627.7499999999997,605.3,,0.0,,,,2024-07-15
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.65,6.29,626.7499999999997,608.06,,0.0,,,,2024-07-15
MAHATMA GANDHI TPS,,,1320.0,23.479999999999997,25.73,2600.199999999997,2608.75,29.0,0.0,,,,2024-07-15
MAHATMA GANDHI TPS,Unit 1, ,660.0,12.61,13.13,1399.1499999999985,1262.99,,0.0,,,,2024-07-15
MAHATMA GANDHI TPS,Unit 2, ,660.0,10.87,12.6,1201.0499999999984,1345.76,,0.0,,,,2024-07-15
INDIRA GANDHI STPP,,,1500.0,23.17,25.729999999999997,2561.5499999999993,2609.61,47.0,0.0,,,,2024-07-15
INDIRA GANDHI STPP,Unit 1, ,500.0,7.84,8.53,866.6000000000005,868.32,,0.0,,,,2024-07-15
INDIRA GANDHI STPP,Unit 2, ,500.0,7.68,8.67,848.1999999999992,864.16,,0.0,,,,2024-07-15
INDIRA GANDHI STPP,Unit 3, ,500.0,7.65,8.53,846.7499999999997,877.13,,0.0,,,,2024-07-15
FARIDABAD CCPP,,,431.59,0.42000000000000004,0.0,47.300000000000026,216.06,,431.59,,,,2024-07-15
BASSI  HPS,,,66.0,1.48,1.5299999999999998,129.20000000000005,150.54000000000002,,0.0,,,,2024-07-15
GIRI BATA HPS,,,60.0,0.74,0.30000000000000004,36.099999999999994,21.73,,0.0,,,,2024-07-15
KASHANG INTEGRATED HEP,,,195.0,1.23,1.38,77.45000000000003,96.76,,0.0,,,,2024-07-15
LARJI  HPS,,,126.0,3.19,0.92,239.84999999999997,69.03,,84.0,,,,2024-07-15
SAINJ HPS,,,100.0,2.48,2.21,132.20000000000005,170.67000000000002,,0.0,,,,2024-07-15
SANJAY HPS,,,120.0,2.32,3.12,197.7999999999999,223.26,,0.0,,,,2024-07-15
SAWRA KUDDU HPS,,,111.0,1.45,0.64,95.75000000000004,68.69,,0.0,,,,2024-07-15
SHANAN HPS,,,110.0,2.26,2.31,213.89999999999986,239.62,,0.0,,,,2024-07-15
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2024-07-15
ALLAIN DUHANGAN  HPS,,,192.0,4.61,3.62,253.1500000000002,289.29999999999995,,0.0,,,,2024-07-15
BAJOLI HOLI HPS,,,180.0,4.1,4.45,341.50000000000034,367.53,,0.0,,,,2024-07-15
BASPA  HPS,,,300.0,6.84,7.93,430.5999999999996,543.58,,0.0,,,,2024-07-15
BUDHIL HPS,,,70.0,1.52,1.63,122.79999999999994,121.28999999999999,,0.0,,,,2024-07-15
CHANJU-I HPS ,,,36.0,0.84,0.64,59.60000000000005,73.25,,0.0,,,,2024-07-15
KARCHAM WANGTOO HPS,,,1045.0,22.81,24.95,1772.1499999999992,1830.5700000000002,,0.0,,,,2024-07-15
MALANA  HPS,,,86.0,2.23,2.09,116.45000000000006,135.14,,0.0,,,,2024-07-15
MALANA-II  HPS,,,100.0,2.48,0.28,127.20000000000006,147.8,,50.0,,,,2024-07-15
