name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.0,0.99,0.0,142.0,,180.0,,,,2022-01-04
PRAGATI CCGT-III,,,1500.0,10.229999999999999,6.069999999999999,2829.92,2560.41,,750.0,,,,2022-01-04
PRAGATI CCPP,,,330.4,4.93,3.89,1375.72,1230.85,,0.0,,,,2022-01-04
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2022-01-04
PANIPAT TPS,,,710.0,5.49,11.41,1528.9599999999996,1767.37,21.0,210.0,,,,2022-01-04
PANIPAT TPS,Unit 6,L,210.0,0.16,0.0,45.639999999999986,0.0,,210.0,44035.510416666664,,RSD/LOW SCHEDULE,2022-01-04
PANIPAT TPS,Unit 7, ,250.0,2.68,5.68,740.7199999999998,916.89,,0.0,,,,2022-01-04
PANIPAT TPS,Unit 8, ,250.0,2.65,5.73,742.5999999999999,850.48,,0.0,,,,2022-01-04
RAJIV GANDHI TPS,,,1200.0,13.71,13.02,3821.84,1720.22,30.0,600.0,,,,2022-01-04
RAJIV GANDHI TPS,Unit 1, ,600.0,7.13,13.02,1987.5200000000004,1720.22,,0.0,,,,2022-01-04
RAJIV GANDHI TPS,Unit 2,L,600.0,6.58,0.0,1834.3199999999997,0.0,,600.0,44092.62569444445,,RSD/LOW SCHEDULE,2022-01-04
YAMUNA NAGAR TPS,,,600.0,9.84,6.33,2753.3600000000006,1539.13,43.0,300.0,,,,2022-01-04
YAMUNA NAGAR TPS,Unit 1,S,300.0,4.9,0.0,1376.6000000000004,477.86,,300.0,44560.87777777778,,RSD/LOW SCHEDULE,2022-01-04
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.94,6.33,1376.7600000000002,1061.27,,0.0,,,,2022-01-04
MAHATMA GANDHI TPS,,,1320.0,22.26,24.950000000000003,6112.040000000001,6266.870000000001,3.0,0.0,,,,2022-01-04
MAHATMA GANDHI TPS,Unit 1, ,660.0,10.55,12.49,2842.2000000000007,3336.86,,0.0,,,,2022-01-04
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.71,12.46,3269.84,2930.01,,0.0,,,,2022-01-04
INDIRA GANDHI STPP,,,1500.0,9.58,25.419999999999998,2675.32,5058.3,25.0,0.0,,,,2022-01-04
INDIRA GANDHI STPP,Unit 1, ,500.0,3.45,9.36,962.8000000000002,1287.06,,0.0,,,,2022-01-04
INDIRA GANDHI STPP,Unit 2,*,500.0,3.26,6.63,910.04,1903.92,,0.0,44562.00486111111,04/01/2022 06:06:00,RESERVE SHUT DOWN,2022-01-04
INDIRA GANDHI STPP,Unit 3, ,500.0,2.87,9.43,802.48,1867.32,,0.0,,,,2022-01-04
FARIDABAD CCPP,,,431.59,2.23,0.0,558.9200000000001,118.96000000000001,,431.59,,,,2022-01-04
BASSI  HPS,,,66.0,0.26,0.25,274.03999999999996,277.8,,0.0,,,,2022-01-04
GIRI BATA HPS,,,60.0,0.26,0.23,157.03999999999996,161.76,,0.0,,,,2022-01-04
KASHANG INTEGRATED HEP,,,195.0,0.13,0.17,173.51999999999998,194.29000000000002,,65.0,,,,2022-01-04
LARJI  HPS,,,126.0,0.71,0.64,558.8400000000001,510.11,,0.0,,,,2022-01-04
SAINJ HPS,,,100.0,0.26,0.3,318.03999999999996,399.87,,50.0,,,,2022-01-04
SANJAY HPS,,,120.0,0.65,0.75,446.5999999999999,590.77,,40.0,,,,2022-01-04
SAWRA KUDDU HPS,,,111.0,0.48,0.0,257.9200000000001,0.0,,0.0,,,,2022-01-04
SHANAN HPS,,,110.0,0.42,0.42,455.68000000000006,449.78,,0.0,,,,2022-01-04
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2022-01-04
ALLAIN DUHANGAN  HPS,,,192.0,0.42,0.49,642.6799999999998,587.8199999999999,,96.0,,,,2022-01-04
BAJOLI HOLI HPS,,,0.0,0.48,0.0,149.91999999999996,0.0,,0.0,,,,2022-01-04
BASPA  HPS,,,300.0,1.42,1.2,1179.6800000000003,1225.77,,0.0,,,,2022-01-04
BUDHIL HPS,,,70.0,0.16,0.12,253.64,236.33,,70.0,,,,2022-01-04
CHANJU-I HPS ,,,36.0,0.16,0.11,138.64,131.70000000000002,,0.0,,,,2022-01-04
KARCHAM WANGTOO HPS,,,1045.0,4.1,4.0200000000000005,3778.3999999999996,3916.23,,0.0,,,,2022-01-04
MALANA  HPS,,,86.0,0.23,0.24,323.9200000000001,291.14,,0.0,,,,2022-01-04
MALANA-II  HPS,,,100.0,0.19,0.22,349.76,323.63,,0.0,,,,2022-01-04
SORANG HPS,,,100.0,0.42,0.06,1.68,57.22,,0.0,,,,2022-01-04
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2022-01-04
BAIRA SIUL  HPS,,,180.0,0.52,0.0,532.0799999999999,465.83000000000004,,180.0,,,,2022-01-04
BHAKRA LEFT HPS,,,594.0,4.48,5.880000000000001,1473.92,1711.0900000000001,,0.0,,,,2022-01-04
BHAKRA RIGHT HPS,,,785.0,5.58,3.91,2264.3199999999997,1790.52,,157.0,,,,2022-01-04
CHAMERA-I HPS,,,540.0,2.26,0.0,2145.040000000001,1652.94,,540.0,,,,2022-01-04
CHAMERA-II HPS,,,300.0,1.13,1.22,1263.5200000000004,1219.23,,100.0,,,,2022-01-04
CHAMERA-III HPS,,,231.0,1.0,0.99,950.0,902.99,,0.0,,,,2022-01-04
DEHAR HPS,,,990.0,2.77,2.9099999999999997,2621.08,2729.77,,330.0,,,,2022-01-04
KOLDAM,,,800.0,2.45,2.74,2866.7999999999993,2866.7199999999993,,0.0,,,,2022-01-04
NATHPA JHAKRI HPS,,,1500.0,6.58,7.2299999999999995,6531.32,6430.53,,1000.0,,,,2022-01-04
PARBATI-II HPS,,,0.0,0.61,0.0,389.44000000000005,0.0,,0.0,,,,2022-01-04
PARBATI-III HPS,,,520.0,0.84,0.37,731.3600000000001,566.29,,390.0,,,,2022-01-04
PONG HPS,,,396.0,2.87,4.97,918.48,843.28,,66.0,,,,2022-01-04
RAMPUR HPS,,,412.02000000000004,1.87,2.07,1816.4799999999996,1799.45,,68.67,,,,2022-01-04
PAMPORE GPS (Liq.),,,175.0,0.0,0.0,0.0,0.0,,175.0,,,,2022-01-04
BAGLIHAR  HPS,,,450.0,3.55,3.45,2194.2000000000007,2272.14,,0.0,,,,2022-01-04
BAGLIHAR II  HPS,,,450.0,0.0,0.39,1450.0,1565.3600000000001,,150.0,,,,2022-01-04
LOWER JHELUM  HPS,,,105.0,1.03,2.11,465.1199999999999,541.36,,35.0,,,,2022-01-04
UPPER SINDH-II HPS,,,105.0,0.23,1.3,287.9200000000001,257.75,,0.0,,,,2022-01-04
DULHASTI  HPS,,,390.0,3.1,2.26,1995.3999999999996,1984.77,,0.0,,,,2022-01-04
KISHANGANGA HPS,,,330.0,0.87,2.18,1463.4799999999996,1270.31,,110.0,,,,2022-01-04
SALAL HPS,,,690.0,4.58,2.23,3121.3199999999997,3032.39,,115.0,,,,2022-01-04
SEWA-II HPS,,,120.0,0.58,0.0,2.32,0.0,,120.0,,,,2022-01-04
URI-I HPS,,,480.0,4.48,2.5,2306.92,2437.5699999999997,,240.0,,,,2022-01-04
URI-II HPS,,,240.0,2.55,2.02,1232.1999999999998,1304.6899999999998,,60.0,,,,2022-01-04
CHUTAK HPS,,,44.0,0.29,0.15,185.15999999999997,159.89,,33.0,,,,2022-01-04
NIMMO BAZGO HPS,,,45.0,0.39,0.31,198.55999999999995,203.42000000000002,,30.0,,,,2022-01-04
GH TPS (LEH.MOH.),,,920.0,8.73,0.0,2344.9200000000005,1434.48,30.0,920.0,,,,2022-01-04
GH TPS (LEH.MOH.),Unit 1,L,210.0,1.9,0.0,534.5999999999999,326.91,,210.0,44486.479166666664,,COAL SHORTAGE,2022-01-04
GH TPS (LEH.MOH.),Unit 2,S,210.0,2.19,0.0,609.7600000000002,204.99,,210.0,44553.569444444445,,RSD/LOW SCHEDULE,2022-01-04
GH TPS (LEH.MOH.),Unit 3,L,250.0,2.32,0.0,600.2800000000002,440.15,,250.0,44548.74652777778,,RSD/LOW SCHEDULE,2022-01-04
GH TPS (LEH.MOH.),Unit 4,L,250.0,2.32,0.0,600.2800000000002,462.43,,250.0,44485.419444444444,,COAL SHORTAGE,2022-01-04
ROPAR TPS,,,840.0,8.120000000000001,0.0,2185.4799999999996,1132.5900000000001,30.0,840.0,,,,2022-01-04
ROPAR TPS,Unit 3,L,210.0,2.0,0.0,563.0,154.58,,210.0,44546.0,,RSD/LOW SCHEDULE,2022-01-04
ROPAR TPS,Unit 4,S,210.0,2.0,0.0,563.0,360.24,,210.0,44553.569444444445,,RSD/LOW SCHEDULE,2022-01-04
ROPAR TPS,Unit 5,L,210.0,2.06,0.0,501.24,331.81,,210.0,44546.0,,RSD/LOW SCHEDULE,2022-01-04
ROPAR TPS,Unit 6,L,210.0,2.06,0.0,558.2399999999998,285.96,,210.0,44546.0,,RSD/LOW SCHEDULE,2022-01-04
ANANDPUR SAHIB-I HPS ,,,67.0,0.61,0.0,279.44000000000005,180.51,,0.0,,,,2022-01-04
ANANDPUR SAHIB-II HPS ,,,67.0,0.65,0.0,289.5999999999999,181.98,,0.0,,,,2022-01-04
MUKERIAN-I HPS,,,45.0,0.74,4.61,178.96000000000004,336.57,,0.0,,,,2022-01-04
MUKERIAN-II HPS,,,45.0,0.74,0.0,178.96000000000004,99.73,,0.0,,,,2022-01-04
MUKERIAN-III HPS,,,58.5,0.97,0.0,250.88,127.93,,0.0,,,,2022-01-04
MUKERIAN-IV HPS,,,58.5,0.97,0.0,250.88,126.4,,0.0,,,,2022-01-04
RANJIT SAGAR HPS,,,600.0,2.74,2.95,1378.96,1050.43,,0.0,,,,2022-01-04
