name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,,,135.0,0.0,0.0,0.0,0.0,,135.0,,,,2018-08-12
RAJGHAT TPS,Unit 1,L,67.5,0.0,0.0,0.0,0.0,,67.5,42132.569444444445,43333.0,RSD/LOW SCHEDULE,2018-08-12
RAJGHAT TPS,Unit 2,L,67.5,0.0,0.0,0.0,0.0,,67.5,42145.430555555555,43361.0,RSD/LOW SCHEDULE,2018-08-12
I.P.CCPP,,,270.0,1.78,1.9010000000000002,237.36000000000007,305.77,,0.0,,,,2018-08-12
PRAGATI CCGT-III,,,1500.0,7.75,6.449,971.9999999999995,1368.02,,750.0,,,,2018-08-12
PRAGATI CCPP,,,330.4,5.93,3.753,689.1600000000001,769.4300000000001,,0.0,,,,2018-08-12
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2018-08-12
BADARPUR TPS,,,705.0,0.0,8.09,0.0,883.38,,285.0,,,,2018-08-12
BADARPUR TPS,Unit 1,L,95.0,0.0,0.0,0.0,0.0,,95.0,41929.76111111111,,POLLUTION PROBLEM,2018-08-12
BADARPUR TPS,Unit 2,L,95.0,0.0,0.0,0.0,0.0,,95.0,42271.82777777778,,POLLUTION PROBLEM,2018-08-12
BADARPUR TPS,Unit 3,L,95.0,0.0,0.0,0.0,0.0,,95.0,42286.82777777778,,POLLUTION PROBLEM,2018-08-12
BADARPUR TPS,Unit 4, ,210.0,0.0,3.94,0.0,360.63,,0.0,,,,2018-08-12
BADARPUR TPS,Unit 5, ,210.0,0.0,4.15,0.0,522.75,,0.0,,,,2018-08-12
PANIPAT TPS,,,920.0,4.51,10.68,606.1199999999999,1574.87,,420.0,,,,2018-08-12
PANIPAT TPS,Unit 5,L,210.0,0.0,0.0,0.0,152.97,,210.0,43294.70486111111,,RSD/LOW SCHEDULE,2018-08-12
PANIPAT TPS,Unit 6,S,210.0,0.0,0.0,0.0,247.39,,210.0,43316.85138888889,,RSD/LOW SCHEDULE,2018-08-12
PANIPAT TPS,Unit 7, ,250.0,2.32,5.37,311.8399999999999,591.97,,0.0,,,,2018-08-12
PANIPAT TPS,Unit 8, ,250.0,2.19,5.31,294.28,582.54,,0.0,,,,2018-08-12
RAJIV GANDHI TPS,,,1200.0,13.77,0.0,1837.2399999999998,1854.73,0.0,1200.0,,,,2018-08-12
RAJIV GANDHI TPS,Unit 1,L,600.0,6.87,0.0,919.44,804.94,,600.0,43302.70347222222,,RSD/LOW SCHEDULE,2018-08-12
RAJIV GANDHI TPS,Unit 2,S,600.0,6.9,0.0,917.7999999999997,1049.79,,600.0,43318.52361111111,,RSD/LOW SCHEDULE,2018-08-12
YAMUNA NAGAR TPS,,,600.0,10.97,12.174,1069.6400000000003,1405.12,,0.0,,,,2018-08-12
YAMUNA NAGAR TPS,Unit 1, ,300.0,6.03,6.234,408.3599999999997,575.77,,0.0,,,,2018-08-12
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.94,5.94,661.2800000000007,829.35,,0.0,,,,2018-08-12
MAHATMA GANDHI TPS,,,1320.0,14.39,20.085,1926.6799999999998,2275.37,,0.0,,,,2018-08-12
MAHATMA GANDHI TPS,Unit 1, ,660.0,7.13,10.02,955.56,1124.04,,0.0,,,,2018-08-12
MAHATMA GANDHI TPS,Unit 2, ,660.0,7.26,10.065,971.1199999999999,1151.33,,0.0,,,,2018-08-12
INDIRA GANDHI STPP,,,1500.0,21.669999999999998,20.764,2720.040000000001,2544.95,,0.0,,,,2018-08-12
INDIRA GANDHI STPP,Unit 1, ,500.0,7.35,6.959,986.2000000000003,865.58,,0.0,,,,2018-08-12
INDIRA GANDHI STPP,Unit 2, ,500.0,7.35,6.849,800.2000000000003,612.65,,0.0,,,,2018-08-12
