name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,,,135.0,0.0,0.0,0.0,0.0,,135.0,,,,2018-08-11
RAJGHAT TPS,Unit 1,L,67.5,0.0,0.0,0.0,0.0,,67.5,42132.569444444445,43333.0,RSD/LOW SCHEDULE,2018-08-11
RAJGHAT TPS,Unit 2,L,67.5,0.0,0.0,0.0,0.0,,67.5,42145.430555555555,43361.0,RSD/LOW SCHEDULE,2018-08-11
I.P.CCPP,,,270.0,1.78,1.875,235.58000000000004,303.87,,0.0,,,,2018-08-11
PRAGATI CCGT-III,,,1500.0,7.75,10.695,964.2499999999995,1361.5700000000002,,750.0,,,,2018-08-11
PRAGATI CCPP,,,330.4,5.93,3.729,683.2300000000001,765.67,,0.0,,,,2018-08-11
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2018-08-11
BADARPUR TPS,,,705.0,0.0,8.079999999999998,0.0,875.29,,285.0,,,,2018-08-11
BADARPUR TPS,Unit 1,L,95.0,0.0,0.0,0.0,0.0,,95.0,41929.76111111111,,POLLUTION PROBLEM,2018-08-11
BADARPUR TPS,Unit 2,L,95.0,0.0,0.0,0.0,0.0,,95.0,42271.82777777778,,POLLUTION PROBLEM,2018-08-11
BADARPUR TPS,Unit 3,L,95.0,0.0,0.0,0.0,0.0,,95.0,42286.82777777778,,POLLUTION PROBLEM,2018-08-11
BADARPUR TPS,Unit 4, ,210.0,0.0,4.02,0.0,356.69,,0.0,,,,2018-08-11
BADARPUR TPS,Unit 5, ,210.0,0.0,4.06,0.0,518.6,,0.0,,,,2018-08-11
PANIPAT TPS,,,920.0,4.51,10.718,601.6099999999999,1564.19,4.0,420.0,,,,2018-08-11
PANIPAT TPS,Unit 5,L,210.0,0.0,0.0,0.0,152.97,,210.0,43294.70486111111,,RSD/LOW SCHEDULE,2018-08-11
PANIPAT TPS,Unit 6,S,210.0,0.0,0.0,0.0,247.39,,210.0,43316.85138888889,,RSD/LOW SCHEDULE,2018-08-11
PANIPAT TPS,Unit 7, ,250.0,2.32,5.386,309.5199999999999,586.6,,0.0,,,,2018-08-11
PANIPAT TPS,Unit 8, ,250.0,2.19,5.332,292.09,577.23,,0.0,,,,2018-08-11
RAJIV GANDHI TPS,,,1200.0,13.77,0.0,1823.4699999999998,1854.73,0.0,1200.0,,,,2018-08-11
RAJIV GANDHI TPS,Unit 1,L,600.0,6.87,0.0,912.57,804.94,,600.0,43302.70347222222,,RSD/LOW SCHEDULE,2018-08-11
RAJIV GANDHI TPS,Unit 2,S,600.0,6.9,0.0,910.8999999999997,1049.79,,600.0,43318.52361111111,,RSD/LOW SCHEDULE,2018-08-11
YAMUNA NAGAR TPS,,,600.0,10.97,12.575,1058.6700000000003,1392.9499999999998,,0.0,,,,2018-08-11
YAMUNA NAGAR TPS,Unit 1, ,300.0,6.03,6.29,402.3299999999997,569.54,,0.0,,,,2018-08-11
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.94,6.285,656.3400000000006,823.41,,0.0,,,,2018-08-11
MAHATMA GANDHI TPS,,,1320.0,14.39,25.389,1912.29,2255.2799999999997,,0.0,,,,2018-08-11
MAHATMA GANDHI TPS,Unit 1, ,660.0,7.13,12.684,948.43,1114.02,,0.0,,,,2018-08-11
MAHATMA GANDHI TPS,Unit 2, ,660.0,7.26,12.705,963.8599999999999,1141.26,,0.0,,,,2018-08-11
INDIRA GANDHI STPP,,,1500.0,21.669999999999998,26.549999999999997,2698.370000000001,2524.1800000000003,,0.0,,,,2018-08-11
INDIRA GANDHI STPP,Unit 1, ,500.0,7.35,8.05,978.8500000000003,858.62,,0.0,,,,2018-08-11
INDIRA GANDHI STPP,Unit 2, ,500.0,7.35,10.487,792.8500000000003,605.8,,0.0,,,,2018-08-11
INDIRA GANDHI STPP,Unit 3, ,500.0,6.97,8.013,926.6700000000003,1059.76,,0.0,,,,2018-08-11
FARIDABAD CCPP,,,431.59,2.7,0.0,328.70000000000005,259.77000000000004,,137.76,,,,2018-08-11
BASSI  HPS,,,66.0,1.45,1.584,164.94999999999987,133.89,,0.0,,,,2018-08-11
BHAKRA H  P S,,,1325.0,18.71,13.588000000000001,1833.8100000000004,1552.81,,216.0,,,,2018-08-11
DEHAR H P S,,,990.0,12.94,14.523,1491.3400000000006,1449.02,,330.0,,,,2018-08-11
GIRI BATA HPS,,,60.0,1.1,1.409,71.09999999999997,49.25,,0.0,,,,2018-08-11
KASHANG INTEGRATED HEP,,,195.0,0.71,0.157,99.80999999999993,81.78,,0.0,,,,2018-08-11
LARJI  HPS,,,126.0,2.77,2.952,292.4699999999998,274.33,,0.0,,,,2018-08-11
PONG H P S,,,396.0,3.87,1.891,287.57000000000005,244.78,,66.0,,,,2018-08-11
SAINJ HPS,,,100.0,1.16,2.2190000000000003,172.75999999999996,182.81,,50.0,,,,2018-08-11
SANJAY  HPS,,,120.0,2.19,2.927,240.08999999999997,302.65999999999997,,0.0,,,,2018-08-11
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,,,,,2018-08-11
ALLAIN DUHANGAN  HPS,,,192.0,4.0,4.2170000000000005,402.0,329.31,,96.0,,,,2018-08-11
BASPA  HPS,,,300.0,6.9,7.933,660.8999999999997,689.28,,0.0,,,,2018-08-11
BUDHIL HPS,,,70.0,1.45,1.697,159.94999999999987,156.67000000000002,,35.0,,,,2018-08-11
CHANJU-I HPS ,,,36.0,0.71,0.926,62.81000000000001,66.32,,0.0,,,,2018-08-11
KARCHAM WANGTOO HPS,,,1000.0,23.65,18.436,2376.150000000001,2084.09,,0.0,,,,2018-08-11
MALANA  HPS,,,86.0,2.19,2.36,197.08999999999997,158.79000000000002,,0.0,,,,2018-08-11
MALANA-II  HPS,,,100.0,2.1,2.674,188.09999999999994,187.29000000000002,,0.0,,,,2018-08-11
SORANG HPS,,,0.0,0.0,0.0,0.0,0.0,,,,,,2018-08-11
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,,,,,2018-08-11
BAIRA SIUL  HPS,,,180.0,3.03,3.952,389.3299999999997,249.12,,60.0,,,,2018-08-11
CHAMERA- I  HPS,,,540.0,12.26,12.953,1314.86,1134.27,,0.0,,,,2018-08-11
CHAMERA- II  HPS,,,300.0,6.74,7.2829999999999995,838.1400000000001,756.39,,0.0,,,,2018-08-11
CHAMERA-III HPS,,,231.0,4.94,5.6568000000000005,592.3400000000006,554.78,,0.0,,,,2018-08-11
KOLDAM,,,800.0,19.35,20.87,1762.849999999999,1474.98,,0.0,,,,2018-08-11
NATHPA JHAKRI HPS,,,1500.0,34.19,13.161,3641.0900000000006,3328.16,,500.0,,,,2018-08-11
PARBATI-II HPS,,,0.0,1.29,0.0,44.18999999999999,0.0,,,,,,2018-08-11
PARBATI-III HPS,,,520.0,3.55,5.204000000000001,395.0500000000001,316.01,,0.0,,,,2018-08-11
RAMPUR HPS,,,412.02000000000004,9.81,3.655,902.9099999999994,911.76,,343.35,,,,2018-08-11
PAMPORE GPS (Liq.),,,175.0,0.0,0.0,0.0,0.0,,0.0,,,,2018-08-11
BAGLIHAR  HPS,,,450.0,10.0,10.8,1310.0,933.94,,0.0,,,,2018-08-11
BAGLIHAR II  HPS,,,450.0,9.35,10.799,957.8500000000003,1303.1999999999998,,150.0,,,,2018-08-11
LOWER JHELUM  HPS,,,105.0,1.77,1.81,279.4699999999998,261.77,,0.0,,,,2018-08-11
UPPER SINDH-II HPS,,,105.0,1.29,1.397,159.1899999999999,185.19,,0.0,,,,2018-08-11
CHUTAK HPS,,,44.0,0.06,0.0973,14.660000000000005,16.59,,11.0,,,,2018-08-11
DULHASTI  HPS,,,390.0,8.55,7.575,1039.0499999999995,1058.71,,0.0,,,,2018-08-11
KISHANGANGA HPS,,,330.0,3.26,1.302,525.8599999999999,207.35,,220.0,,,,2018-08-11
NIMMO BAZGO HPS,,,45.0,0.16,0.214,25.76,30.96,,30.0,,,,2018-08-11
SALAL  HPS,,,690.0,15.1,17.174,1812.099999999999,1717.6399999999999,,690.0,,,,2018-08-11
SEWA-II  HPS,,,120.0,1.94,3.144,292.34,168.04,,0.0,,,,2018-08-11
URI-I HPS,,,480.0,8.06,11.422,1450.6599999999994,1455.19,,0.0,,,,2018-08-11
URI-II HPS,,,240.0,4.52,5.817,638.7199999999998,721.12,,0.0,,,,2018-08-11
GH TPS (LEH.MOH.),,,920.0,8.59,15.539000000000001,1136.4899999999998,1131.86,,210.0,,,,2018-08-11
GH TPS (LEH.MOH.),Unit 1,S,210.0,1.94,0.0,255.33999999999997,249.46,,210.0,43319.50902777778,,RSD/LOW SCHEDULE,2018-08-11
GH TPS (LEH.MOH.),Unit 2, ,210.0,1.94,4.794,255.33999999999997,211.17,,0.0,,,,2018-08-11
