name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.0,0.94,297.0,266.64,,150.0,,,,2026-01-19
PRAGATI CCGT-III,,,1500.0,12.11,6.84,3533.0899999999983,1120.95,,0.0,,,,2026-01-19
PRAGATI CCPP,,,330.4,3.99,0.0,1194.8100000000002,962.5899999999999,,330.4,,,,2026-01-19
RITHALA CCPP,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2026-01-19
PANIPAT TPS,,,710.0,13.93,10.010000000000002,3685.669999999997,2638.95,64.0,210.0,,,,2026-01-19
PANIPAT TPS,Unit 6,L,210.0,3.26,0.0,994.9399999999998,509.28,,210.0,45950.02291666667,,RESERVE SHUT DOWN / STANDBY UNIT,2026-01-19
PANIPAT TPS,Unit 7, ,250.0,5.32,5.03,1271.0799999999988,1088.93,,0.0,,,,2026-01-19
PANIPAT TPS,Unit 8, ,250.0,5.35,4.98,1419.6499999999983,1040.74,,0.0,,,,2026-01-19
RAJIV GANDHI TPS,,,1200.0,18.29,19.97,5133.509999999999,3388.91,41.0,0.0,,,,2026-01-19
RAJIV GANDHI TPS,Unit 1, ,600.0,8.81,10.0,2679.389999999999,1523.09,,0.0,,,,2026-01-19
RAJIV GANDHI TPS,Unit 2, ,600.0,9.48,9.97,2454.1200000000003,1865.82,,0.0,,,,2026-01-19
YAMUNA NAGAR TPS,,,600.0,12.23,10.260000000000002,3610.3700000000003,2921.17,50.0,0.0,,,,2026-01-19
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.65,5.07,1723.3500000000017,1453.09,,0.0,,,,2026-01-19
YAMUNA NAGAR TPS,Unit 2, ,300.0,6.58,5.19,1887.0199999999986,1468.08,,0.0,,,,2026-01-19
MAHATMA GANDHI TPS,,,1320.0,21.74,23.52,6605.059999999996,5814.469999999999,29.0,0.0,,,,2026-01-19
MAHATMA GANDHI TPS,Unit 1, ,660.0,10.87,11.79,3302.529999999998,2670.64,,0.0,,,,2026-01-19
MAHATMA GANDHI TPS,Unit 2, ,660.0,10.87,11.73,3302.529999999998,3143.83,,0.0,,,,2026-01-19
INDIRA GANDHI STPP,,,1500.0,24.61,24.36,7111.589999999995,6146.27,24.0,0.0,,,,2026-01-19
INDIRA GANDHI STPP,Unit 1, ,500.0,7.87,8.11,2395.529999999998,2106.67,,0.0,,,,2026-01-19
INDIRA GANDHI STPP,Unit 2, ,500.0,8.35,8.11,2147.6499999999983,1722.95,,0.0,,,,2026-01-19
INDIRA GANDHI STPP,Unit 3, ,500.0,8.39,8.14,2568.4099999999976,2316.65,,0.0,,,,2026-01-19
FARIDABAD CCPP,,,431.59,0.63,0.0,179.33999999999992,181.42000000000002,,431.59,,,,2026-01-19
BASSI  HPS,,,66.0,0.26,0.21,296.9399999999998,286.15,,16.5,,,,2026-01-19
GIRI BATA HPS,,,60.0,0.29,0.33999999999999997,173.50999999999985,187.03,,0.0,,,,2026-01-19
KASHANG INTEGRATED HEP,,,195.0,0.16,0.0,199.03999999999994,200.76,,130.0,,,,2026-01-19
LARJI  HPS,,,126.0,0.48,0.26,563.1200000000003,456.95,,42.0,,,,2026-01-19
SAINJ HPS,,,100.0,0.32,0.0,395.07999999999987,109.5,,50.0,,,,2026-01-19
SANJAY HPS,,,120.0,0.71,0.55,504.4899999999996,485.53999999999996,,40.0,,,,2026-01-19
SAWRA KUDDU HPS,,,111.0,0.32,0.30000000000000004,304.07999999999987,291.51,,37.0,,,,2026-01-19
SHANAN HPS,,,110.0,0.48,0.35,439.12000000000035,467.3299999999999,,110.0,,,,2026-01-19
UHL-III HPS,,,99.99,0.48,0.31,399.12000000000035,325.77,,0.0,,,,2026-01-19
ALLAIN DUHANGAN  HPS,,,192.0,0.45,0.6,616.5500000000009,570.26,,96.0,,,,2026-01-19
BAJOLI HOLI HPS,,,180.0,0.42,0.47,721.9799999999992,660.8199999999999,,180.0,,,,2026-01-19
BASPA  HPS,,,300.0,1.03,1.03,1232.5699999999995,1259.88,,0.0,,,,2026-01-19
BUDHIL HPS,,,70.0,0.16,0.14,256.03999999999996,257.96,,0.0,,,,2026-01-19
CHANJU-I HPS ,,,36.0,0.16,0.08,141.03999999999994,142.07999999999998,,0.0,,,,2026-01-19
KARCHAM WANGTOO HPS,,,1045.0,3.45,3.8699999999999997,4015.5499999999965,4429.19,,261.25,,,,2026-01-19
KUTEHR HPS,,,240.0,0.55,0.6799999999999999,585.4499999999991,338.1,,0.0,,,,2026-01-19
