name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,,,135.0,0.0,0.0,0.0,0.0,,135.0,,,,2019-01-03
RAJGHAT TPS,Unit 1,L,67.5,0.0,0.0,0.0,0.0,,67.5,42132.569444444445,,RSD/LOW SCHEDULE,2019-01-03
RAJGHAT TPS,Unit 2,L,67.5,0.0,0.0,0.0,0.0,,67.5,42145.430555555555,,RSD/LOW SCHEDULE,2019-01-03
I.P.CCPP,,,270.0,1.71,0.98,485.13,488.20000000000005,,0.0,,,,2019-01-03
PRAGATI CCGT-III,,,1500.0,7.75,10.16,2084.25,3002.1200000000003,,750.0,,,,2019-01-03
PRAGATI CCPP,,,330.4,5.99,4.02,1545.97,1314.43,,0.0,,,,2019-01-03
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2019-01-03
BADARPUR TPS,,,0.0,0.0,0.0,0.0,1400.33,,0.0,,,,2019-01-03
BADARPUR TPS,Unit 1,L,0.0,0.0,0.0,0.0,0.0,,0.0,41929.76111111111,,POLLUTION PROBLEM,2019-01-03
BADARPUR TPS,Unit 2,L,0.0,0.0,0.0,0.0,0.0,,0.0,42271.82777777778,,POLLUTION PROBLEM,2019-01-03
BADARPUR TPS,Unit 3,L,0.0,0.0,0.0,0.0,0.0,,0.0,42286.82777777778,,POLLUTION PROBLEM,2019-01-03
BADARPUR TPS,Unit 4,L,0.0,0.0,0.0,0.0,606.38,,0.0,43388.75347222222,,POLLUTION PROBLEM,2019-01-03
BADARPUR TPS,Unit 5,L,0.0,0.0,0.0,0.0,793.95,,0.0,43388.83541666667,,POLLUTION PROBLEM,2019-01-03
PANIPAT TPS,,,920.0,4.51,20.3,1210.5300000000002,2787.75,4.0,0.0,,,,2019-01-03
PANIPAT TPS,Unit 5, ,210.0,0.0,4.65,0.0,174.61,,0.0,,,,2019-01-03
PANIPAT TPS,Unit 6, ,210.0,0.0,4.68,0.0,318.82,,0.0,,,,2019-01-03
PANIPAT TPS,Unit 7, ,250.0,2.32,5.49,599.9600000000002,1067.05,,0.0,,,,2019-01-03
PANIPAT TPS,Unit 8, ,250.0,2.19,5.48,610.5700000000002,1227.27,,0.0,,,,2019-01-03
RAJIV GANDHI TPS,,,1200.0,13.68,10.31,3809.0399999999995,3597.6,0.0,600.0,,,,2019-01-03
RAJIV GANDHI TPS,Unit 1,L,600.0,6.84,0.0,1904.5199999999998,1570.24,,600.0,43452.479166666664,,ASH HANDLING SYSTEM PROBLEM,2019-01-03
RAJIV GANDHI TPS,Unit 2, ,600.0,6.84,10.31,1904.5199999999998,2027.36,,0.0,,,,2019-01-03
YAMUNA NAGAR TPS,,,600.0,10.97,13.33,2645.91,2274.08,,0.0,,,,2019-01-03
YAMUNA NAGAR TPS,Unit 1, ,300.0,6.03,6.72,1275.09,856.89,,0.0,,,,2019-01-03
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.94,6.61,1370.8200000000002,1417.19,,0.0,,,,2019-01-03
MAHATMA GANDHI TPS,,,1320.0,14.420000000000002,26.42,3891.26,5080.4400000000005,,0.0,,,,2019-01-03
MAHATMA GANDHI TPS,Unit 1, ,660.0,7.19,13.17,1876.5700000000002,2425.48,,0.0,,,,2019-01-03
MAHATMA GANDHI TPS,Unit 2, ,660.0,7.23,13.25,2014.69,2654.96,,0.0,,,,2019-01-03
INDIRA GANDHI STPP,,,1500.0,21.65,18.58,5665.95,5703.8099999999995,,500.0,,,,2019-01-03
INDIRA GANDHI STPP,Unit 1, ,500.0,7.33,9.32,2045.9899999999998,1667.42,,0.0,,,,2019-01-03
INDIRA GANDHI STPP,Unit 2, ,500.0,7.35,9.26,1858.0499999999997,1863.99,,0.0,,,,2019-01-03
INDIRA GANDHI STPP,Unit 3,L,500.0,6.97,0.0,1761.91,2172.4,,500.0,43457.89791666667,,COAL SHORTAGE,2019-01-03
FARIDABAD CCPP,,,431.59,2.7,3.83,715.1000000000001,330.21000000000004,,137.76,,,,2019-01-03
BASSI  HPS,,,66.0,0.29,0.23,266.87000000000006,213.07,,0.0,,,,2019-01-03
BHAKRA LEFT HPS,,,594.0,10.97,6.58,3685.9099999999994,1675.3400000000001,,0.0,,,,2019-01-03
BHAKRA RIGHT HPS,,,785.0,0.0,5.52,0.0,1494.81,,314.0,,,,2019-01-03
DEHAR H P S,,,990.0,2.94,3.12,2559.82,2743.3599999999997,,330.0,,,,2019-01-03
GIRI BATA HPS,,,60.0,0.32,0.31,151.95999999999998,170.06,,0.0,,,,2019-01-03
KASHANG INTEGRATED HEP,,,195.0,0.13,0.12,167.39,107.94,,0.0,,,,2019-01-03
LARJI  HPS,,,126.0,0.48,0.67,507.44000000000005,504.87,,0.0,,,,2019-01-03
PONG H P S,,,396.0,2.39,6.09,798.17,1087.02,,132.0,,,,2019-01-03
SAINJ HPS,,,100.0,0.13,0.4,226.39,380.88,,50.0,,,,2019-01-03
SANJAY  HPS,,,120.0,0.65,0.74,425.94999999999993,531.79,,0.0,,,,2019-01-03
SAWRA KUDDU HPS,,,0.0,0.0,0.0,0.0,0.0,,,,,,2019-01-03
SHANAN  HPS,,,110.0,0.39,0.38,436.16999999999996,411.87,,0.0,,,,2019-01-03
