name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.79,1.8800000000000001,220.95000000000005,185.70999999999998,,180.0,,,,2020-08-05
PRAGATI CCGT-III,,,1500.0,10.169999999999998,7.5600000000000005,1275.8500000000001,1096.03,,500.0,,,,2020-08-05
PRAGATI CCPP,,,330.4,4.55,6.76,578.7499999999999,602.54,,0.0,,,,2020-08-05
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2020-08-05
PANIPAT TPS,,,710.0,5.58,4.73,786.8999999999999,452.03999999999996,44.0,710.0,,,,2020-08-05
PANIPAT TPS,Unit 6,S,210.0,0.0,0.0,0.0,51.9,,210.0,44035.510416666664,,RSD/LOW SCHEDULE,2020-08-05
PANIPAT TPS,Unit 7,S,250.0,2.71,0.0,380.5499999999999,170.16,,250.0,44042.55069444444,,RSD/LOW SCHEDULE,2020-08-05
PANIPAT TPS,Unit 8,S,250.0,2.87,4.73,406.35,229.98,,250.0,44048.80763888889,,WATER WALL TUBE LEAKAGE,2020-08-05
RAJIV GANDHI TPS,,,1200.0,14.940000000000001,0.0,1819.7000000000003,586.51,52.0,1200.0,,,,2020-08-05
RAJIV GANDHI TPS,Unit 1,L,600.0,6.71,0.0,657.5500000000002,290.9,,600.0,44017.18402777778,,RSD/LOW SCHEDULE,2020-08-05
RAJIV GANDHI TPS,Unit 2,L,600.0,8.23,0.0,1162.15,295.61,,600.0,44021.993055555555,,RSD/LOW SCHEDULE,2020-08-05
YAMUNA NAGAR TPS,,,600.0,10.29,13.86,1309.4499999999998,789.49,26.0,0.0,,,,2020-08-05
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.42,6.95,763.0999999999998,367.74,,0.0,,,,2020-08-05
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.87,6.91,546.35,421.75,,0.0,,,,2020-08-05
MAHATMA GANDHI TPS,,,1320.0,19.17,0.0,2425.8500000000004,986.3599999999999,56.0,1320.0,,,,2020-08-05
MAHATMA GANDHI TPS,Unit 1,L,660.0,9.65,0.0,1360.2500000000005,382.07,,660.0,44032.46319444444,,RSD/LOW SCHEDULE,2020-08-05
