name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,,,135.0,0.0,0.0,0.0,0.0,,135.0,,,,2018-12-18
RAJGHAT TPS,Unit 1,L,67.5,0.0,0.0,0.0,0.0,,67.5,42132.569444444445,,RSD/LOW SCHEDULE,2018-12-18
RAJGHAT TPS,Unit 2,L,67.5,0.0,0.0,0.0,0.0,,67.5,42145.430555555555,,RSD/LOW SCHEDULE,2018-12-18
I.P.CCPP,,,270.0,1.75,0.95,457.4999999999995,466.42999999999995,,0.0,,,,2018-12-18
PRAGATI CCGT-III,,,1500.0,7.75,10.81,1960.500000000001,2839.6599999999994,,750.0,,,,2018-12-18
PRAGATI CCPP,,,330.4,5.93,4.029999999999999,1450.7399999999998,1247.92,,0.0,,,,2018-12-18
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2018-12-18
BADARPUR TPS,,,0.0,0.0,0.0,0.0,1400.33,,0.0,,,,2018-12-18
BADARPUR TPS,Unit 1,L,0.0,0.0,0.0,0.0,0.0,,0.0,41929.76111111111,,POLLUTION PROBLEM,2018-12-18
BADARPUR TPS,Unit 2,L,0.0,0.0,0.0,0.0,0.0,,0.0,42271.82777777778,,POLLUTION PROBLEM,2018-12-18
BADARPUR TPS,Unit 3,L,0.0,0.0,0.0,0.0,0.0,,0.0,42286.82777777778,,POLLUTION PROBLEM,2018-12-18
BADARPUR TPS,Unit 4,L,0.0,0.0,0.0,0.0,606.38,,0.0,43388.75347222222,,POLLUTION PROBLEM,2018-12-18
BADARPUR TPS,Unit 5,L,0.0,0.0,0.0,0.0,793.95,,0.0,43388.83541666667,,POLLUTION PROBLEM,2018-12-18
PANIPAT TPS,,,920.0,4.51,6.95,1138.1800000000019,2551.26,4.0,670.0,,,,2018-12-18
PANIPAT TPS,Unit 5,L,210.0,0.0,0.0,0.0,162.57,,210.0,43433.91736111111,,RSD/LOW SCHEDULE,2018-12-18
PANIPAT TPS,Unit 6,*,210.0,0.0,0.06,0.0,269.53,,210.0,43435.56041666667,43452.96875,FURNACE FIRE OUT /FLAME FAILURE,2018-12-18
PANIPAT TPS,Unit 7,*,250.0,2.32,1.22,562.7600000000009,979.28,,250.0,43447.50069444445,43452.72986111111,RSD/LOW SCHEDULE,2018-12-18
PANIPAT TPS,Unit 8, ,250.0,2.19,5.67,575.420000000001,1139.88,,0.0,,,,2018-12-18
RAJIV GANDHI TPS,,,1200.0,13.68,15.73,3590.239999999997,3421.0,0.0,600.0,,,,2018-12-18
RAJIV GANDHI TPS,Unit 1,S,600.0,6.84,3.97,1795.1199999999985,1563.06,,600.0,43452.479166666664,,ASH HANDLING SYSTEM PROBLEM,2018-12-18
