name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.26,0.0,441.7199999999992,329.59999999999997,,180.0,,,,2023-03-22
PRAGATI CCGT-III,,,1500.0,9.979999999999999,0.0,4103.360000000002,2646.03,,0.0,,,,2023-03-22
PRAGATI CCPP,,,330.4,6.02,0.0,1658.3699999999992,852.24,,330.4,,,,2023-03-22
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2023-03-22
PANIPAT TPS,,,710.0,4.35,5.11,2404.7000000000007,4813.8,52.0,460.0,,,,2023-03-22
PANIPAT TPS,Unit 6,S,210.0,1.35,0.0,400.7000000000005,1332.15,,210.0,45005.96041666667,,TURBINE OIL SYSTEM PROBLEM,2023-03-22
PANIPAT TPS,Unit 7, ,250.0,3.0,5.11,985.0,1802.61,,0.0,,,,2023-03-22
PANIPAT TPS,Unit 8,P,250.0,0.0,0.0,1019.0,1679.04,,250.0,44967.00763888889,,CAPITAL MAINTENANCE,2023-03-22
RAJIV GANDHI TPS,,,1200.0,17.58,14.690000000000001,5826.759999999998,6533.9400000000005,28.0,600.0,,,,2023-03-22
RAJIV GANDHI TPS,Unit 1,S,600.0,10.42,3.8,3457.2400000000016,3558.09,,600.0,45007.38958333333,,SUPER HEATER TUBE LEAKAGE,2023-03-22
RAJIV GANDHI TPS,Unit 2, ,600.0,7.16,10.89,2369.519999999997,2975.85,,0.0,,,,2023-03-22
YAMUNA NAGAR TPS,,,600.0,11.94,12.3,3950.680000000001,4118.34,32.0,0.0,,,,2023-03-22
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.97,6.11,1975.3400000000006,2124.14,,0.0,,,,2023-03-22
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.97,6.19,1975.3400000000006,1994.2,,0.0,,,,2023-03-22
MAHATMA GANDHI TPS,,,1320.0,11.81,10.69,7508.819999999999,8050.21,27.0,660.0,,,,2023-03-22
MAHATMA GANDHI TPS,Unit 1,P,660.0,0.0,0.0,3808.0,3928.83,,660.0,44982.402083333334,,BOILER OVERHAUL/ ANNUAL MAINTENANCE,2023-03-22
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.81,10.69,3700.819999999999,4121.38,,0.0,,,,2023-03-22
INDIRA GANDHI STPP,,,1500.0,15.379999999999999,20.98,4928.359999999997,8097.379999999999,7.0,0.0,,,,2023-03-22
INDIRA GANDHI STPP,Unit 1, ,500.0,4.58,7.03,1478.7599999999984,2594.28,,0.0,,,,2023-03-22
INDIRA GANDHI STPP,Unit 2, ,500.0,5.74,6.98,1775.2800000000002,2395.87,,0.0,,,,2023-03-22
INDIRA GANDHI STPP,Unit 3, ,500.0,5.06,6.97,1674.3199999999988,3107.23,,0.0,,,,2023-03-22
FARIDABAD CCPP,,,431.59,0.99,0.01,339.7799999999996,2.6,,431.59,,,,2023-03-22
BASSI  HPS,,,66.0,0.58,0.45000000000000007,298.75999999999965,302.62,,16.5,,,,2023-03-22
GIRI BATA HPS,,,60.0,0.32,0.48,177.03999999999985,228.81,,30.0,,,,2023-03-22
KASHANG INTEGRATED HEP,,,195.0,0.13,0.19,106.8599999999999,155.51,,130.0,,,,2023-03-22
