name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.47000000000000003,0.95,117.34000000000013,202.15000000000003,,180.0,,,,2023-11-22
PRAGATI CCGT-III,,,1500.0,10.18,6.869999999999999,2643.5000000000005,1587.55,,0.0,,,,2023-11-22
PRAGATI CCPP,,,330.4,2.78,0.0,990.6399999999994,773.24,,330.4,,,,2023-11-22
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2023-11-22
PANIPAT TPS,,,710.0,10.760000000000002,4.81,2606.72,2516.3,24.0,460.0,,,,2023-11-22
PANIPAT TPS,Unit 6, ,210.0,2.73,0.0,649.0600000000004,811.36,,210.0,45239.839583333334,,RESERVE SHUT DOWN,2023-11-22
PANIPAT TPS,Unit 7, ,250.0,4.0,4.81,979.0,871.2,,0.0,,,,2023-11-22
PANIPAT TPS,Unit 8, ,250.0,4.03,0.0,978.6599999999994,833.74,,250.0,45240.86736111111,,RESERVE SHUT DOWN,2023-11-22
RAJIV GANDHI TPS,,,1200.0,8.47,11.03,3606.2300000000005,3016.02,10.0,600.0,,,,2023-11-22
RAJIV GANDHI TPS,Unit 1, ,600.0,0.0,11.03,2178.0,1243.87,,0.0,,,,2023-11-22
RAJIV GANDHI TPS,Unit 2, ,600.0,8.47,0.0,1428.2300000000002,1772.15,,600.0,45242.12986111111,,RESERVE SHUT DOWN,2023-11-22
YAMUNA NAGAR TPS,,,600.0,11.46,0.0,2674.120000000001,2169.0,30.0,600.0,,,,2023-11-22
YAMUNA NAGAR TPS,Unit 1,L,300.0,5.73,0.0,1337.0600000000004,1149.46,,300.0,45234.509722222225,,WATER WALL TUBE LEAKAGE,2023-11-22
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.73,0.0,1337.0600000000004,1019.54,,300.0,45240.78958333333,,RESERVE SHUT DOWN,2023-11-22
MAHATMA GANDHI TPS,,,1320.0,21.6,25.42,5191.199999999998,5525.91,5.0,0.0,,,,2023-11-22
MAHATMA GANDHI TPS,Unit 1, ,660.0,10.33,12.56,2475.2599999999984,2688.86,,0.0,,,,2023-11-22
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.27,12.86,2715.9399999999996,2837.05,,0.0,,,,2023-11-22
INDIRA GANDHI STPP,,,1500.0,14.27,26.7,5131.36,5422.79,8.0,0.0,,,,2023-11-22
INDIRA GANDHI STPP,Unit 1, ,500.0,7.17,8.81,1721.7400000000016,1783.22,,0.0,,,,2023-11-22
INDIRA GANDHI STPP,Unit 2, ,500.0,0.0,8.85,1685.4199999999998,1912.6,,0.0,,,,2023-11-22
INDIRA GANDHI STPP,Unit 3, ,500.0,7.1,9.04,1724.199999999998,1726.97,,0.0,,,,2023-11-22
FARIDABAD CCPP,,,431.59,0.39,0.0,95.57999999999993,137.28,,431.59,,,,2023-11-22
BASSI  HPS,,,66.0,0.43,0.32999999999999996,261.46000000000015,253.74,,16.5,,,,2023-11-22
GIRI BATA HPS,,,60.0,0.33,0.42,140.26000000000028,188.64,,30.0,,,,2023-11-22
KASHANG INTEGRATED HEP,,,195.0,0.2,0.2,165.39999999999975,155.59,,65.0,,,,2023-11-22
LARJI  HPS,,,126.0,0.77,0.0,540.9399999999996,213.47,,126.0,,,,2023-11-22
SAINJ HPS,,,100.0,0.57,0.5,343.53999999999985,313.58000000000004,,0.0,,,,2023-11-22
SANJAY HPS,,,120.0,1.17,0.78,448.74000000000035,465.34000000000003,,40.0,,,,2023-11-22
SAWRA KUDDU HPS,,,111.0,0.53,0.4,247.66000000000003,262.89,,37.0,,,,2023-11-22
SHANAN HPS,,,110.0,0.67,0.54,399.74000000000035,441.04999999999995,,15.0,,,,2023-11-22
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2023-11-22
ALLAIN DUHANGAN  HPS,,,192.0,0.7,0.22,591.400000000001,531.76,,0.0,,,,2023-11-22
BAJOLI HOLI HPS,,,180.0,0.7,0.62,692.400000000001,641.63,,120.0,,,,2023-11-22
BASPA  HPS,,,300.0,1.93,1.3199999999999998,1024.459999999999,1036.57,,0.0,,,,2023-11-22
BUDHIL HPS,,,70.0,0.27,0.25,266.9399999999996,236.84,,35.0,,,,2023-11-22
CHANJU-I HPS ,,,36.0,0.2,0.14,131.3999999999998,136.96,,12.0,,,,2023-11-22
KARCHAM WANGTOO HPS,,,1045.0,4.4,4.76,3569.800000000002,3361.14,,0.0,,,,2023-11-22
MALANA  HPS,,,86.0,0.37,0.31000000000000005,299.1400000000001,217.54000000000002,,0.0,,,,2023-11-22
MALANA-II  HPS,,,100.0,0.27,0.16,323.9399999999996,128.12,,100.0,,,,2023-11-22
SORANG HPS,,,100.0,0.67,0.37,355.74000000000035,200.97000000000003,,0.0,,,,2023-11-22
TIDONG HPS,,,0.0,0.33,0.0,7.260000000000001,0.0,,0.0,,,,2023-11-22
BAIRA SIUL  HPS,,,180.0,0.9,0.6599999999999999,600.7999999999995,423.91,,120.0,,,,2023-11-22
BHAKRA LEFT HPS,,,612.0,5.4,7.34,1486.800000000002,1974.65,,126.0,,,,2023-11-22
BHAKRA RIGHT HPS,,,785.0,6.93,7.239999999999999,1909.4600000000014,2294.77,,0.0,,,,2023-11-22
CHAMERA-I HPS,,,540.0,2.23,1.95,1874.0600000000004,1879.24,,0.0,,,,2023-11-22
CHAMERA-II HPS,,,300.0,1.37,1.42,1200.1399999999976,1040.0900000000001,,100.0,,,,2023-11-22
CHAMERA-III HPS,,,231.0,1.6,0.30000000000000004,930.2000000000005,765.02,,77.0,,,,2023-11-22
DEHAR HPS,,,990.0,3.67,5.61,2570.7400000000016,2408.22,,330.0,,,,2023-11-22
KOLDAM,,,800.0,2.8,3.62,2758.600000000004,2594.16,,600.0,,,,2023-11-22
NATHPA JHAKRI HPS,,,1500.0,10.13,8.969999999999999,5992.860000000002,5442.76,,500.0,,,,2023-11-22
PARBATI-II HPS,,,0.0,0.0,0.0,10.0,0.0,,0.0,,,,2023-11-22
PARBATI-III HPS,,,520.0,0.77,0.7,606.9399999999996,282.4,,260.0,,,,2023-11-22
PONG HPS,,,396.0,3.0,4.1000000000000005,776.0,1164.2099999999998,,66.0,,,,2023-11-22
RAMPUR HPS,,,412.02000000000004,2.83,2.5599999999999996,1680.2599999999984,1528.95,,0.0,,,,2023-11-22
PAMPORE GPS (Liq.),,,175.0,0.0,0.0,0.0,0.0,,175.0,,,,2023-11-22
BAGLIHAR  HPS,,,450.0,5.17,3.6,2208.7400000000016,2096.69,,300.0,,,,2023-11-22
BAGLIHAR II  HPS,,,450.0,0.0,4.33,1700.0,1738.6000000000001,,150.0,,,,2023-11-22
LOWER JHELUM  HPS,,,105.0,1.33,0.0,464.25999999999965,328.34000000000003,,35.0,,,,2023-11-22
UPPER SINDH-II HPS,,,105.0,0.47,0.0,399.3400000000006,103.14,,0.0,,,,2023-11-22
DULHASTI  HPS,,,390.0,4.0,3.63,1914.0,1737.1699999999998,,0.0,,,,2023-11-22
KISHANGANGA HPS,,,330.0,1.8,1.06,1455.599999999999,1183.24,,110.0,,,,2023-11-22
SALAL HPS,,,690.0,3.77,3.19,2954.9399999999996,2920.1800000000003,,0.0,,,,2023-11-22
SEWA-II HPS,,,120.0,0.4,0.46,395.7999999999995,423.09999999999997,,80.0,,,,2023-11-22
URI-I HPS,,,480.0,5.67,2.64,2135.7400000000016,1936.8700000000001,,0.0,,,,2023-11-22
URI-II HPS,,,240.0,3.17,1.84,1127.7400000000016,1055.78,,120.0,,,,2023-11-22
CHUTAK HPS,,,44.0,0.37,0.18,170.1400000000001,146.88,,33.0,,,,2023-11-22
NIMMO BAZGO HPS,,,45.0,0.43,0.55,183.46000000000015,180.93,,45.0,,,,2023-11-22
GH TPS (LEH.MOH.),,,920.0,8.2,10.02,2192.4000000000005,2810.2799999999997,29.0,420.0,,,,2023-11-22
GH TPS (LEH.MOH.),Unit 1, ,210.0,2.33,0.0,555.2600000000007,836.62,,210.0,45227.904861111114,,RESERVE SHUT DOWN,2023-11-22
GH TPS (LEH.MOH.),Unit 2,L,210.0,0.0,0.0,234.0,0.0,,210.0,44681.62569444445,,ASH HANDLING SYSTEM PROBLEM,2023-11-22
GH TPS (LEH.MOH.),Unit 3, ,250.0,2.77,5.03,658.9399999999996,941.75,,0.0,,,,2023-11-22
GH TPS (LEH.MOH.),Unit 4, ,250.0,3.1,4.99,744.2000000000005,1031.91,,0.0,,,,2023-11-22
ROPAR TPS,,,840.0,6.6899999999999995,10.08,2098.180000000001,2449.1800000000003,37.0,420.0,,,,2023-11-22
ROPAR TPS,Unit 3, ,210.0,2.23,0.0,526.0600000000004,611.59,,210.0,45240.95486111111,,LOW SYSTEM DEMAND,2023-11-22
ROPAR TPS,Unit 4, ,210.0,2.23,4.02,526.0600000000004,506.98,,0.0,,,,2023-11-22
ROPAR TPS,Unit 5,*,210.0,0.0,1.83,520.0,543.17,,210.0,45237.836805555555,22/11/2023 10:20:00,LOW SYSTEM DEMAND,2023-11-22
ROPAR TPS,Unit 6, ,210.0,2.23,4.23,526.0600000000004,787.44,,0.0,,,,2023-11-22
ANANDPUR SAHIB-I HPS ,,,67.0,0.2,0.63,216.39999999999975,196.27,,0.0,,,,2023-11-22
ANANDPUR SAHIB-II HPS ,,,67.0,0.2,0.63,216.39999999999975,197.49,,0.0,,,,2023-11-22
MUKERIAN-I HPS,,,45.0,0.8,3.16,137.6000000000001,328.71000000000004,,0.0,,,,2023-11-22
MUKERIAN-II HPS,,,45.0,0.8,0.0,137.6000000000001,113.09,,0.0,,,,2023-11-22
MUKERIAN-III HPS,,,58.5,1.07,0.0,181.53999999999985,143.27,,0.0,,,,2023-11-22
MUKERIAN-IV HPS,,,58.5,1.07,0.0,181.53999999999985,130.98,,0.0,,,,2023-11-22
RANJIT SAGAR HPS,,,600.0,3.33,2.08,1213.2599999999984,1577.6999999999998,,0.0,,,,2023-11-22
GOINDWAL SAHIB TPP,,,540.0,8.14,4.54,1953.0800000000022,1504.42,5.0,270.0,,,,2023-11-22
GOINDWAL SAHIB TPP,Unit 1, ,270.0,4.07,4.54,976.5400000000011,771.74,,0.0,,,,2023-11-22
GOINDWAL SAHIB TPP,Unit 2,S,270.0,4.07,0.0,976.5400000000011,732.68,,270.0,45240.833333333336,,WATER WALL TUBE LEAKAGE,2023-11-22
RAJPURA TPP,,,1400.0,30.85,28.28,7178.699999999998,6943.469999999999,12.0,0.0,,,,2023-11-22
RAJPURA TPP,Unit 1, ,700.0,15.58,14.02,3677.7599999999984,3481.35,,0.0,,,,2023-11-22
RAJPURA TPP,Unit 2, ,700.0,15.27,14.26,3500.9399999999996,3462.12,,0.0,,,,2023-11-22
TALWANDI SABO TPP,,,1980.0,22.97,34.47,8022.339999999996,7670.879999999999,8.0,660.0,,,,2023-11-22
TALWANDI SABO TPP,Unit 1, ,660.0,11.87,11.84,2778.1399999999976,2622.16,,0.0,,,,2023-11-22
TALWANDI SABO TPP,Unit 2,S,660.0,11.1,10.43,2667.199999999998,2435.87,,660.0,45252.833333333336,,ABNORMAL SOUND,2023-11-22
TALWANDI SABO TPP,Unit 3, ,660.0,0.0,12.2,2577.0,2612.85,,0.0,,,,2023-11-22
GANGUWAL  HPS,,,77.65,1.4,1.62,322.7999999999995,399.78,,0.0,,,,2023-11-22
KOTLA  HPS,,,77.65,1.4,1.77,322.7999999999995,404.96,,0.0,,,,2023-11-22
CHHABRA-II TPP,,,1320.0,24.46,20.950000000000003,5138.120000000001,4289.1900000000005,3.0,0.0,,,,2023-11-22
CHHABRA-II TPP,Unit 5, ,660.0,12.33,10.14,2567.2599999999984,2092.03,,0.0,,,,2023-11-22
CHHABRA-II TPP,Unit 6, ,660.0,12.13,10.81,2570.8600000000024,2197.16,,0.0,,,,2023-11-22
CHHABRA-I PH-1 TPP,,,500.0,9.969999999999999,9.850000000000001,2095.3399999999983,2167.1800000000003,4.0,0.0,,,,2023-11-22
CHHABRA-I PH-1 TPP,Unit 1, ,250.0,5.3,4.62,1114.599999999999,1047.13,,0.0,,,,2023-11-22
CHHABRA-I PH-1 TPP,Unit 2, ,250.0,4.67,5.23,980.7399999999991,1120.05,,0.0,,,,2023-11-22
CHHABRA-I PH-2 TPP,,,500.0,9.129999999999999,10.07,1821.86,1332.08,0.0,0.0,,,,2023-11-22
CHHABRA-I PH-2 TPP,Unit 3, ,250.0,5.5,5.18,1090.0,535.83,,0.0,,,,2023-11-22
CHHABRA-I PH-2 TPP,Unit 4, ,250.0,3.63,4.89,731.8599999999999,796.25,,0.0,,,,2023-11-22
GIRAL TPS,,,250.0,0.0,0.0,0.0,0.0,,250.0,,,,2023-11-22
GIRAL TPS,Unit 1,P,125.0,0.0,0.0,0.0,0.0,,125.0,41831.34722222222,,UNIT LIKELY TO BE SCRAPPED.,2023-11-22
GIRAL TPS,Unit 2,P,125.0,0.0,0.0,0.0,0.0,,125.0,42396.64375,,UNIT LIKELY TO BE SCRAPPED.,2023-11-22
KALISINDH TPS,,,1200.0,20.869999999999997,16.05,4788.139999999998,4802.73,6.0,0.0,,,,2023-11-22
