name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.26,0.8500000000000001,116.04000000000002,91.22,,180.0,,,,2022-07-04
PRAGATI CCGT-III,,,1500.0,11.95,7.220000000000001,1124.8,926.08,,750.0,,,,2022-07-04
PRAGATI CCPP,,,330.4,4.93,3.6900000000000004,468.72,448.64000000000004,,104.6,,,,2022-07-04
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2022-07-04
PANIPAT TPS,,,710.0,7.25,14.799999999999999,707.0,1387.8200000000002,5.0,0.0,,,,2022-07-04
PANIPAT TPS,Unit 6, ,210.0,1.29,4.04,125.16000000000003,338.38,,0.0,,,,2022-07-04
PANIPAT TPS,Unit 7, ,250.0,2.77,5.34,271.0799999999999,522.48,,0.0,,,,2022-07-04
PANIPAT TPS,Unit 8, ,250.0,3.19,5.42,310.76,526.96,,0.0,,,,2022-07-04
RAJIV GANDHI TPS,,,1200.0,16.42,14.3,1602.6799999999998,1400.82,8.0,600.0,,,,2022-07-04
RAJIV GANDHI TPS,Unit 1, ,600.0,9.74,14.3,950.96,1158.87,,0.0,,,,2022-07-04
RAJIV GANDHI TPS,Unit 2,S,600.0,6.68,0.0,651.7199999999998,241.95,,600.0,44745.35208333333,,ECONOMISER TUBE LEAKAGE,2022-07-04
YAMUNA NAGAR TPS,,,600.0,11.16,13.64,1084.6400000000003,1197.1100000000001,8.0,0.0,,,,2022-07-04
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.58,6.91,542.3200000000002,596.61,,0.0,,,,2022-07-04
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.58,6.73,542.3200000000002,600.5,,0.0,,,,2022-07-04
MAHATMA GANDHI TPS,,,1320.0,22.42,30.049999999999997,1963.6800000000003,2315.92,3.0,0.0,,,,2022-07-04
MAHATMA GANDHI TPS,Unit 1, ,660.0,11.42,15.02,1112.6800000000003,1364.29,,0.0,,,,2022-07-04
MAHATMA GANDHI TPS,Unit 2, ,660.0,11.0,15.03,851.0,951.63,,0.0,,,,2022-07-04
INDIRA GANDHI STPP,,,1500.0,14.71,26.060000000000002,1264.84,2889.8,9.0,0.0,,,,2022-07-04
INDIRA GANDHI STPP,Unit 1, ,500.0,4.61,8.69,278.44000000000005,929.97,,0.0,,,,2022-07-04
INDIRA GANDHI STPP,Unit 2, ,500.0,5.39,8.65,525.56,978.7,,0.0,,,,2022-07-04
INDIRA GANDHI STPP,Unit 3, ,500.0,4.71,8.72,460.8399999999999,981.13,,0.0,,,,2022-07-04
FARIDABAD CCPP,,,431.59,0.99,0.0,83.96000000000001,2.06,,275.52,,,,2022-07-04
BASSI  HPS,,,66.0,1.48,1.5900000000000003,112.92000000000002,107.35,,0.0,,,,2022-07-04
GIRI BATA HPS,,,60.0,0.74,0.6900000000000001,27.959999999999994,21.66,,0.0,,,,2022-07-04
KASHANG INTEGRATED HEP,,,195.0,0.97,0.72,3.88,60.67,,130.0,,,,2022-07-04
LARJI  HPS,,,126.0,3.19,3.19,204.76,185.36,,0.0,,,,2022-07-04
SAINJ HPS,,,100.0,2.23,2.64,105.92000000000002,107.5,,0.0,,,,2022-07-04
SANJAY HPS,,,120.0,2.32,3.1100000000000003,169.27999999999997,217.26,,0.0,,,,2022-07-04
SAWRA KUDDU HPS,,,111.0,1.42,1.6,77.68,62.6,,0.0,,,,2022-07-04
SHANAN HPS,,,110.0,2.48,2.63,193.91999999999996,182.67,,0.0,,,,2022-07-04
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2022-07-04
ALLAIN DUHANGAN  HPS,,,192.0,4.87,4.390000000000001,215.48000000000002,175.07,,0.0,,,,2022-07-04
BAJOLI HOLI HPS,,,180.0,2.26,0.0,249.03999999999996,0.0,,0.0,,,,2022-07-04
BASPA  HPS,,,300.0,7.32,7.92,381.28,439.0,,0.0,,,,2022-07-04
BUDHIL HPS,,,70.0,1.68,1.81,108.72000000000003,82.94,,0.0,,,,2022-07-04
CHANJU-I HPS ,,,36.0,0.84,0.8500000000000001,50.360000000000014,34.63,,0.0,,,,2022-07-04
KARCHAM WANGTOO HPS,,,1045.0,22.81,27.759999999999998,1521.2399999999998,1285.41,,0.0,,,,2022-07-04
MALANA  HPS,,,86.0,2.29,2.28,96.16000000000003,81.47999999999999,,0.0,,,,2022-07-04
MALANA-II  HPS,,,100.0,2.55,2.66,102.19999999999999,93.44,,0.0,,,,2022-07-04
SORANG HPS,,,100.0,1.81,2.38,139.24,105.36,,50.0,,,,2022-07-04
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2022-07-04
BAIRA SIUL  HPS,,,180.0,2.61,1.1,245.44000000000005,191.57,,60.0,,,,2022-07-04
BHAKRA LEFT HPS,,,612.0,6.55,7.35,451.20000000000005,515.37,,0.0,,,,2022-07-04
BHAKRA RIGHT HPS,,,785.0,8.68,11.6,596.7199999999998,628.78,,0.0,,,,2022-07-04
CHAMERA-I HPS,,,540.0,12.52,11.17,805.0799999999999,563.3,,0.0,,,,2022-07-04
CHAMERA-II HPS,,,300.0,6.65,7.2299999999999995,538.5999999999999,482.53,,100.0,,,,2022-07-04
CHAMERA-III HPS,,,231.0,5.0,5.57,336.0,368.37,,0.0,,,,2022-07-04
DEHAR HPS,,,990.0,14.68,14.67,1072.7200000000003,962.3,,165.0,,,,2022-07-04
KOLDAM,,,800.0,19.19,21.0,1065.7600000000002,806.28,,0.0,,,,2022-07-04
NATHPA JHAKRI HPS,,,1500.0,39.23,39.519999999999996,2024.92,2244.13,,500.0,,,,2022-07-04
