name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
RAJGHAT TPS,,,135.0,0.0,0.0,0.0,0.0,,135.0,,,,2018-09-10
RAJGHAT TPS,Unit 1,L,67.5,0.0,0.0,0.0,0.0,,67.5,42132.569444444445,,RSD/LOW SCHEDULE,2018-09-10
RAJGHAT TPS,Unit 2,L,67.5,0.0,0.0,0.0,0.0,,67.5,42145.430555555555,43361.0,RSD/LOW SCHEDULE,2018-09-10
I.P.CCPP,,,270.0,1.76,0.89,288.5999999999999,352.5799999999999,,0.0,,,,2018-09-10
PRAGATI CCGT-III,,,1500.0,7.6899999999999995,10.71,1195.9,1639.9000000000003,,750.0,,,,2018-09-10
PRAGATI CCPP,,,330.4,5.970000000000001,3.83,861.7000000000003,860.31,,0.0,,,,2018-09-10
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2018-09-10
BADARPUR TPS,,,705.0,0.0,8.04,0.0,1116.9099999999999,,285.0,,,,2018-09-10
BADARPUR TPS,Unit 1,L,95.0,0.0,0.0,0.0,0.0,,95.0,41929.76111111111,,POLLUTION PROBLEM,2018-09-10
BADARPUR TPS,Unit 2,L,95.0,0.0,0.0,0.0,0.0,,95.0,42271.82777777778,,POLLUTION PROBLEM,2018-09-10
BADARPUR TPS,Unit 3,L,95.0,0.0,0.0,0.0,0.0,,95.0,42286.82777777778,,POLLUTION PROBLEM,2018-09-10
BADARPUR TPS,Unit 4, ,210.0,0.0,3.66,0.0,472.4,,0.0,,,,2018-09-10
BADARPUR TPS,Unit 5, ,210.0,0.0,4.38,0.0,644.51,,0.0,,,,2018-09-10
PANIPAT TPS,,,920.0,4.53,5.39,737.2999999999997,1794.9900000000002,,670.0,,,,2018-09-10
PANIPAT TPS,Unit 5,L,210.0,0.0,0.0,0.0,152.97,,210.0,43294.70486111111,,RSD/LOW SCHEDULE,2018-09-10
PANIPAT TPS,Unit 6,L,210.0,0.0,0.0,0.0,247.4,,210.0,43316.85138888889,,RSD/LOW SCHEDULE,2018-09-10
PANIPAT TPS,Unit 7,S,250.0,2.33,0.0,379.29999999999984,700.7,,250.0,43345.37430555555,,RSD/LOW SCHEDULE,2018-09-10
PANIPAT TPS,Unit 8, ,250.0,2.2,5.39,357.9999999999999,693.92,,0.0,,,,2018-09-10
RAJIV GANDHI TPS,,,1200.0,13.7,0.0,2235.999999999998,1859.26,0.0,1200.0,,,,2018-09-10
RAJIV GANDHI TPS,Unit 1,L,600.0,6.83,0.0,1118.2999999999993,805.96,,600.0,43302.70347222222,,RSD/LOW SCHEDULE,2018-09-10
RAJIV GANDHI TPS,Unit 2,L,600.0,6.87,0.0,1117.699999999999,1053.3,,600.0,43318.52361111111,,RSD/LOW SCHEDULE,2018-09-10
YAMUNA NAGAR TPS,,,600.0,10.96,0.0,1387.5999999999992,1645.26,,600.0,,,,2018-09-10
YAMUNA NAGAR TPS,Unit 1,S,300.0,6.03,0.0,583.2999999999997,693.7,,300.0,43350.785416666666,,RESERVE SHUT DOWN / STANDBY UNIT,2018-09-10
YAMUNA NAGAR TPS,Unit 2, ,300.0,4.93,0.0,804.2999999999995,951.56,,300.0,43345.42361111111,,Low system demand/ costly fuel,2018-09-10
MAHATMA GANDHI TPS,,,1320.0,14.36,15.29,2343.6000000000013,2774.43,,660.0,,,,2018-09-10
MAHATMA GANDHI TPS,Unit 1,*,660.0,7.13,3.37,1162.300000000001,1317.34,,660.0,43343.03333333333,43353.67916666667,COAL SHORTAGE,2018-09-10
MAHATMA GANDHI TPS,Unit 2, ,660.0,7.23,11.92,1181.3000000000002,1457.09,,0.0,,,,2018-09-10
INDIRA GANDHI STPP,,,1500.0,21.669999999999998,16.939999999999998,3348.6999999999994,3060.93,,500.0,,,,2018-09-10
INDIRA GANDHI STPP,Unit 1, ,500.0,7.37,9.78,1199.699999999999,1104.54,,0.0,,,,2018-09-10
