name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.96,0.66,148.4,132.28,,150.0,,,,2025-08-15
PRAGATI CCGT-III,,,1500.0,11.36,6.66,1703.4000000000012,1025.28,,0.0,,,,2025-08-15
PRAGATI CCPP,,,330.4,3.87,3.5,581.0499999999996,556.39,,0.0,,,,2025-08-15
RITHALA CCPP,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2025-08-15
PANIPAT TPS,,,710.0,12.940000000000001,4.71,1812.1000000000017,1431.66,32.0,460.0,,,,2025-08-15
PANIPAT TPS,Unit 6,S,210.0,3.16,0.0,483.4000000000004,431.73,,210.0,45883.92013888889,19/08/2025,RSD/LOW SCHEDULE,2025-08-15
PANIPAT TPS,Unit 7, ,250.0,4.84,4.71,720.6000000000005,513.24,,0.0,,,,2025-08-15
PANIPAT TPS,Unit 8,S,250.0,4.94,0.0,608.1000000000008,486.69,,250.0,45883.961805555555,19/08/2025,RSD/LOW SCHEDULE,2025-08-15
RAJIV GANDHI TPS,,,1200.0,17.84,18.189999999999998,2705.5999999999985,1982.71,46.0,0.0,,,,2025-08-15
RAJIV GANDHI TPS,Unit 1, ,600.0,8.58,9.08,1300.699999999999,765.13,,0.0,,,,2025-08-15
RAJIV GANDHI TPS,Unit 2, ,600.0,9.26,9.11,1404.8999999999999,1217.58,,0.0,,,,2025-08-15
YAMUNA NAGAR TPS,,,600.0,11.54,9.07,1736.0999999999995,1409.34,,0.0,,,,2025-08-15
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.48,4.55,844.2000000000003,694.17,,0.0,,,,2025-08-15
YAMUNA NAGAR TPS,Unit 2, ,300.0,6.06,4.52,891.8999999999992,715.17,,0.0,,,,2025-08-15
MAHATMA GANDHI TPS,,,1320.0,21.04,9.94,3207.5999999999995,3087.62,28.0,660.0,,,,2025-08-15
MAHATMA GANDHI TPS,Unit 1, ,660.0,10.52,9.94,1603.7999999999997,1505.95,,0.0,,,,2025-08-15
MAHATMA GANDHI TPS,Unit 2,S,660.0,10.52,0.0,1603.7999999999997,1581.67,,660.0,45883.02291666667,,ECONOMISER TUBE LEAKAGE,2025-08-15
INDIRA GANDHI STPP,,,1500.0,24.04,17.520000000000003,3640.5999999999995,2911.1400000000003,54.0,500.0,,,,2025-08-15
INDIRA GANDHI STPP,Unit 1,S,500.0,7.71,0.0,1163.6500000000005,958.55,,500.0,45878.583333333336,,RESERVE SHUT DOWN / STANDBY UNIT,2025-08-15
INDIRA GANDHI STPP,Unit 2, ,500.0,8.1,8.8,1230.4999999999986,849.2,,0.0,,,,2025-08-15
INDIRA GANDHI STPP,Unit 3, ,500.0,8.23,8.72,1246.4500000000003,1103.39,,0.0,,,,2025-08-15
FARIDABAD CCPP,,,431.59,0.65,0.0,83.75000000000003,127.2,,431.59,,,,2025-08-15
BASSI  HPS,,,66.0,1.61,1.5100000000000002,182.1500000000002,172.03,,0.0,,,,2025-08-15
GIRI BATA HPS,,,60.0,1.42,0.66,73.30000000000003,76.33,,30.0,,,,2025-08-15
KASHANG INTEGRATED HEP,,,195.0,1.26,0.03,123.90000000000008,157.13,,0.0,,,,2025-08-15
LARJI  HPS,,,126.0,2.94,1.58,330.09999999999997,285.71999999999997,,42.0,,,,2025-08-15
SAINJ HPS,,,100.0,2.42,0.0,234.2999999999998,109.5,,0.0,,,,2025-08-15
SANJAY HPS,,,120.0,2.58,0.32999999999999996,291.6999999999998,275.06,,0.0,,,,2025-08-15
SAWRA KUDDU HPS,,,111.0,1.9,2.1,151.50000000000009,157.31,,0.0,,,,2025-08-15
SHANAN HPS,,,110.0,2.26,2.46,283.89999999999986,280.39,,0.0,,,,2025-08-15
UHL-III HPS,,,99.99,1.77,1.56,246.55000000000015,175.36,,0.0,,,,2025-08-15
ALLAIN DUHANGAN  HPS,,,192.0,4.13,5.16,390.94999999999993,418.06,,0.0,,,,2025-08-15
BAJOLI HOLI HPS,,,180.0,4.68,4.109999999999999,478.2000000000001,475.0,,60.0,,,,2025-08-15
BASPA  HPS,,,300.0,7.77,3.54,709.5499999999997,750.59,,0.0,,,,2025-08-15
BUDHIL HPS,,,70.0,1.68,1.85,162.2000000000001,180.07999999999998,,0.0,,,,2025-08-15
CHANJU-I HPS ,,,36.0,0.84,0.68,85.60000000000005,93.18,,12.0,,,,2025-08-15
KARCHAM WANGTOO HPS,,,1045.0,26.03,0.0,2385.4500000000025,2614.66,,0.0,,,,2025-08-15
KUTEHR HPS,,,,4.06,0.0,310.90000000000003,0.0,,0.0,,,,2025-08-15
MALANA  HPS,,,86.0,2.26,2.0700000000000003,186.89999999999986,186.42000000000002,,0.0,,,,2025-08-15
MALANA-II  HPS,,,100.0,2.52,0.0,208.80000000000015,0.0,,50.0,,,,2025-08-15
SORANG HPS,,,100.0,2.1,2.41,211.49999999999991,229.35,,0.0,,,,2025-08-15
TIDONG HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2025-08-15
BAIRA SIUL  HPS,,,180.0,3.81,2.7199999999999998,410.15000000000003,375.28000000000003,,60.0,,,,2025-08-15
BHAKRA LEFT HPS,,,630.0,7.74,8.4,780.1000000000001,915.05,,126.0,,,,2025-08-15
BHAKRA RIGHT HPS,,,785.0,9.68,10.42,971.1999999999992,1133.56,,0.0,,,,2025-08-15
CHAMERA-I HPS,,,540.0,11.81,13.04,1311.1499999999992,1296.78,,0.0,,,,2025-08-15
CHAMERA-II HPS,,,300.0,6.87,7.0600000000000005,731.0500000000001,811.71,,100.0,,,,2025-08-15
CHAMERA-III HPS,,,231.0,5.03,5.42,596.4499999999996,598.55,,154.0,,,,2025-08-15
DEHAR HPS,,,990.0,12.9,14.080000000000002,1473.5000000000014,1366.21,,0.0,,,,2025-08-15
KOLDAM,,,800.0,19.19,20.77,1871.8500000000008,2001.44,,0.0,,,,2025-08-15
NATHPA JHAKRI HPS,,,1500.0,37.97,0.0,3711.549999999997,4078.09,,1250.0,,,,2025-08-15
PARBATI-II HPS,,,800.0,15.52,17.9,1444.7999999999997,1029.8,,200.0,,,,2025-08-15
PARBATI-III HPS,,,520.0,10.06,5.24,936.8999999999992,712.35,,390.0,,,,2025-08-15
PONG HPS,,,396.0,4.03,8.69,305.44999999999965,504.11000000000007,,0.0,,,,2025-08-15
RAMPUR HPS,,,412.02000000000004,10.77,0.0,1054.5499999999997,1138.24,,137.34,,,,2025-08-15
PAMPORE GPS (Liq.),,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2025-08-15
BAGLIHAR  HPS,,,450.0,9.74,10.8,1275.1000000000001,1336.97,,0.0,,,,2025-08-15
BAGLIHAR II  HPS,,,450.0,11.87,10.8,1162.0499999999988,1037.65,,150.0,,,,2025-08-15
LOWER JHELUM  HPS,,,105.0,1.94,1.73,263.09999999999997,267.08,,35.0,,,,2025-08-15
UPPER SINDH-II HPS,,,105.0,0.81,0.0,95.15000000000003,34.26,,0.0,,,,2025-08-15
DULHASTI  HPS,,,390.0,8.32,6.279999999999999,1072.8000000000002,1152.67,,130.0,,,,2025-08-15
KISHANGANGA HPS,,,330.0,5.32,6.890000000000001,745.8000000000008,1028.92,,110.0,,,,2025-08-15
SALAL HPS,,,690.0,16.9,14.219999999999999,1960.5000000000014,1819.0300000000002,,115.0,,,,2025-08-15
SEWA-II HPS,,,120.0,2.13,2.43,299.94999999999993,198.46,,40.0,,,,2025-08-15
URI-I HPS,,,480.0,9.1,7.68,1497.4999999999986,1366.52,,0.0,,,,2025-08-15
URI-II HPS,,,240.0,5.26,4.54,766.8999999999999,729.39,,60.0,,,,2025-08-15
CHUTAK HPS,,,44.0,1.0,1.08,107.0,118.16,,44.0,,,,2025-08-15
NIMMO BAZGO HPS,,,45.0,0.94,1.0,91.09999999999997,105.38,,45.0,,,,2025-08-15
GH TPS (LEH.MOH.),,,920.0,12.129999999999999,17.27,1818.9499999999998,2352.4,16.0,0.0,,,,2025-08-15
GH TPS (LEH.MOH.),Unit 1, ,210.0,4.13,4.16,605.9499999999999,516.9,,0.0,,,,2025-08-15
GH TPS (LEH.MOH.),Unit 2, ,210.0,0.0,4.24,0.0,550.66,,0.0,,,,2025-08-15
GH TPS (LEH.MOH.),Unit 3, ,250.0,3.87,4.34,587.0500000000001,646.57,,0.0,,,,2025-08-15
GH TPS (LEH.MOH.),Unit 4, ,250.0,4.13,4.53,625.9499999999999,638.27,,0.0,,,,2025-08-15
GOINDWAL SAHIB TPP,,,540.0,8.38,8.97,1271.7000000000016,1108.28,18.0,0.0,,,,2025-08-15
GOINDWAL SAHIB TPP,Unit 1, ,270.0,4.19,4.53,635.8500000000008,667.19,,0.0,,,,2025-08-15
GOINDWAL SAHIB TPP,Unit 2, ,270.0,4.19,4.44,635.8500000000008,441.09,,0.0,,,,2025-08-15
ROPAR TPS,,,840.0,12.129999999999999,5.5,1844.9499999999998,1927.5600000000002,37.0,420.0,,,,2025-08-15
ROPAR TPS,Unit 3, ,210.0,3.13,2.67,478.94999999999993,507.3,,0.0,,,,2025-08-15
ROPAR TPS,Unit 4,S,210.0,2.9,0.0,442.49999999999966,432.63,,210.0,45879.39027777778,,FURNACE DRAFT ABNORMAL,2025-08-15
ROPAR TPS,Unit 5, ,210.0,3.16,2.83,481.4000000000004,469.89,,0.0,,,,2025-08-15
ROPAR TPS,Unit 6, ,210.0,2.94,0.0,442.09999999999997,517.74,,210.0,45883.895833333336,,LOW SYSTEM DEMAND,2025-08-15
ANANDPUR SAHIB-I HPS ,,,67.0,1.13,1.38,116.94999999999993,135.81,,0.0,,,,2025-08-15
ANANDPUR SAHIB-II HPS ,,,67.0,1.13,1.4,116.94999999999993,139.01,,0.0,,,,2025-08-15
MUKERIAN-I HPS,,,45.0,0.77,3.54,61.55000000000005,227.79999999999998,,0.0,,,,2025-08-15
MUKERIAN-II HPS,,,45.0,0.77,0.0,61.55000000000005,33.28,,0.0,,,,2025-08-15
MUKERIAN-III HPS,,,58.5,1.03,0.0,79.45000000000002,42.11,,0.0,,,,2025-08-15
MUKERIAN-IV HPS,,,58.5,1.03,0.0,79.45000000000002,42.07,,0.0,,,,2025-08-15
RANJIT SAGAR HPS,,,600.0,6.77,6.31,631.5499999999997,555.1500000000001,,0.0,,,,2025-08-15
SHAHPURKUNDI HPS,,,,0.0,0.0,0.0,0.0,,0.0,,,,2025-08-15
RAJPURA TPP,,,1400.0,30.46,27.229999999999997,4165.900000000001,3952.07,10.0,0.0,,,,2025-08-15
RAJPURA TPP,Unit 1, ,700.0,15.23,13.54,2082.4500000000003,1987.43,,0.0,,,,2025-08-15
RAJPURA TPP,Unit 2, ,700.0,15.23,13.69,2083.4500000000003,1964.64,,0.0,,,,2025-08-15
TALWANDI SABO TPP,,,1980.0,35.49,19.98,5356.35,4497.66,18.0,660.0,,,,2025-08-15
TALWANDI SABO TPP,Unit 1,S,660.0,12.1,0.0,1864.4999999999986,1381.48,,660.0,45877.666666666664,,GENERTOR,2025-08-15
TALWANDI SABO TPP,Unit 2, ,660.0,10.65,10.16,1619.7500000000014,1492.65,,0.0,,,,2025-08-15
TALWANDI SABO TPP,Unit 3, ,660.0,12.74,9.82,1872.1000000000001,1623.53,,0.0,,,,2025-08-15
GANGUWAL  HPS,,,77.65,1.35,1.7300000000000002,186.24999999999991,211.13,,0.0,,,,2025-08-15
KOTLA  HPS,,,77.65,1.35,1.81,186.24999999999991,213.03,,0.0,,,,2025-08-15
RAJASTHAN,,,,,,,,,,,,,2025-08-15
CHHABRA-II TPP,,,1320.0,12.0,20.22,3102.0599999999995,2391.15,27.0,0.0,,,,2025-08-15
CHHABRA-II TPP,Unit 5, ,660.0,12.0,10.05,1279.0,1490.4,,0.0,,,,2025-08-15
CHHABRA-II TPP,Unit 6, ,660.0,0.0,10.17,1823.0599999999995,900.75,,0.0,,,,2025-08-15
CHHABRA-I PH-1 TPP,,,500.0,4.81,5.68,1248.1499999999992,1015.5699999999999,33.0,250.0,,,,2025-08-15
CHHABRA-I PH-1 TPP,Unit 1, ,250.0,0.0,4.62,634.0,402.14,,0.0,,,,2025-08-15
CHHABRA-I PH-1 TPP,Unit 2,P,250.0,4.81,1.06,614.1499999999992,613.43,,250.0,45884.290972222225,,SCHEDULED ANNUAL MAINTENANCE,2025-08-15
CHHABRA-I PH-2 TPP,,,500.0,9.61,9.129999999999999,1199.1499999999994,1310.96,29.0,0.0,,,,2025-08-15
CHHABRA-I PH-2 TPP,Unit 3, ,250.0,4.77,4.77,719.5499999999997,670.9,,0.0,,,,2025-08-15
CHHABRA-I PH-2 TPP,Unit 4, ,250.0,4.84,4.36,479.5999999999996,640.06,,0.0,,,,2025-08-15
GIRAL TPS,,,250.0,0.0,0.0,0.0,0.0,,250.0,,,,2025-08-15
GIRAL TPS,Unit 1,P,125.0,0.0,0.0,0.0,0.0,,125.0,41831.34722222222,,UNIT LIKELY TO BE SCRAPPED.,2025-08-15
GIRAL TPS,Unit 2,P,125.0,0.0,0.0,0.0,0.0,,125.0,42396.64375,,UNIT LIKELY TO BE SCRAPPED.,2025-08-15
KALISINDH TPS,,,1200.0,20.45,10.75,2974.750000000001,2276.54,37.0,600.0,,,,2025-08-15
KALISINDH TPS,Unit 1, ,600.0,10.29,10.75,1579.3499999999995,1401.13,,0.0,,,,2025-08-15
KALISINDH TPS,Unit 2, ,600.0,10.16,0.0,1395.4000000000012,875.41,,600.0,45829.00069444445,,ANNUAL MAINTENANCE,2025-08-15
KOTA TPS,,,1240.0,19.91,23.720000000000002,3332.6499999999996,2671.4,18.0,0.0,,,,2025-08-15
KOTA TPS,Unit 1, ,110.0,1.87,1.73,283.05000000000007,212.12,,0.0,,,,2025-08-15
KOTA TPS,Unit 2, ,110.0,1.9,1.64,295.49999999999966,204.85,,0.0,,,,2025-08-15
KOTA TPS,Unit 3, ,210.0,4.0,3.87,502.0,501.73,,0.0,,,,2025-08-15
KOTA TPS,Unit 4, ,210.0,0.0,4.04,499.0,420.54,,0.0,,,,2025-08-15
KOTA TPS,Unit 5, ,210.0,4.1,4.02,603.5000000000003,505.55,,0.0,,,,2025-08-15
KOTA TPS,Unit 6, ,195.0,4.23,4.14,585.4500000000003,285.71,,0.0,,,,2025-08-15
KOTA TPS,Unit 7, ,195.0,3.81,4.28,564.1499999999993,540.9,,0.0,,,,2025-08-15
SURATGARH STPS,,,1320.0,22.07,12.37,2770.0499999999993,2408.27,57.0,660.0,,,,2025-08-15
SURATGARH STPS,Unit 7, ,660.0,11.55,12.37,1171.2499999999993,1100.34,,0.0,,,,2025-08-15
