name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,0.47000000000000003,0.88,94.63000000000017,152.91,,180.0,,,,2023-09-29
PRAGATI CCGT-III,,,1500.0,11.429999999999998,6.85,2096.4699999999984,1081.82,,250.0,,,,2023-09-29
PRAGATI CCPP,,,330.4,4.13,3.74,821.7700000000004,683.6600000000001,,104.6,,,,2023-09-29
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2023-09-29
PANIPAT TPS,,,710.0,10.26,14.02,2061.54,2141.03,7.0,0.0,,,,2023-09-29
PANIPAT TPS,Unit 6, ,210.0,2.53,4.05,511.3699999999992,654.2,,0.0,,,,2023-09-29
PANIPAT TPS,Unit 7, ,250.0,3.83,5.05,775.0700000000012,861.5,,0.0,,,,2023-09-29
PANIPAT TPS,Unit 8, ,250.0,3.9,4.92,775.0999999999993,625.33,,0.0,,,,2023-09-29
RAJIV GANDHI TPS,,,1200.0,11.33,18.689999999999998,3518.569999999998,2273.13,22.0,0.0,,,,2023-09-29
RAJIV GANDHI TPS,Unit 1, ,600.0,11.33,9.45,2166.569999999998,818.67,,0.0,,,,2023-09-29
RAJIV GANDHI TPS,Unit 2, ,600.0,0.0,9.24,1352.0,1454.46,,0.0,,,,2023-09-29
YAMUNA NAGAR TPS,,,600.0,11.0,9.219999999999999,2099.0,1865.44,12.0,0.0,,,,2023-09-29
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.5,4.51,1049.5,989.05,,0.0,,,,2023-09-29
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.5,4.71,1049.5,876.39,,0.0,,,,2023-09-29
MAHATMA GANDHI TPS,,,1320.0,20.5,29.36,4096.5,4114.35,20.0,0.0,,,,2023-09-29
MAHATMA GANDHI TPS,Unit 1, ,660.0,9.77,14.5,1954.3299999999995,1990.4,,0.0,,,,2023-09-29
MAHATMA GANDHI TPS,Unit 2, ,660.0,10.73,14.86,2142.1700000000005,2123.95,,0.0,,,,2023-09-29
