name,unit,outage_status,capacity,day prog,day gen,month cumm prog,month cumm gen,coal stock,cap under outage,outage_day_time,expected_resync,remarks,datetime
I.P.CCPP,,,270.0,1.26,0.98,334.02000000000015,252.5,,180.0,,,,2022-12-27
PRAGATI CCGT-III,,,1500.0,11.92,14.870000000000001,3154.930000000002,2178.18,,250.0,,,,2022-12-27
PRAGATI CCPP,,,330.4,4.93,0.0,1284.2099999999987,764.4000000000001,,330.4,,,,2022-12-27
RITHALA CCPP,,,108.0,0.0,0.0,0.0,0.0,,108.0,,,,2022-12-27
PANIPAT TPS,,,710.0,6.84,15.6,1899.730000000001,3894.57,5.0,0.0,,,,2022-12-27
PANIPAT TPS,Unit 6, ,210.0,1.13,4.08,291.55999999999995,1005.2,,0.0,,,,2022-12-27
PANIPAT TPS,Unit 7, ,250.0,2.61,5.76,744.4700000000004,1445.16,,0.0,,,,2022-12-27
PANIPAT TPS,Unit 8, ,250.0,3.1,5.76,863.7000000000006,1444.21,,0.0,,,,2022-12-27
RAJIV GANDHI TPS,,,1200.0,15.55,8.98,4409.8499999999985,4951.469999999999,12.0,1200.0,,,,2022-12-27
RAJIV GANDHI TPS,Unit 1,S,600.0,9.23,0.0,2617.2100000000005,2879.89,,600.0,44921.31805555556,,ECONOMISER TUBE LEAKAGE,2022-12-27
RAJIV GANDHI TPS,Unit 2,*,600.0,6.32,8.98,1792.6399999999983,2071.58,,600.0,44919.819444444445,27/12/2022 05:30:00,WATER WALL TUBE LEAKAGE,2022-12-27
YAMUNA NAGAR TPS,,,600.0,10.58,13.14,2989.659999999998,3119.42,23.0,0.0,,,,2022-12-27
YAMUNA NAGAR TPS,Unit 1, ,300.0,5.29,6.57,1494.829999999999,1655.71,,0.0,,,,2022-12-27
YAMUNA NAGAR TPS,Unit 2, ,300.0,5.29,6.57,1494.829999999999,1463.71,,0.0,,,,2022-12-27
MAHATMA GANDHI TPS,,,1320.0,21.71,15.02,5841.170000000001,6117.0599999999995,16.0,660.0,,,,2022-12-27
MAHATMA GANDHI TPS,Unit 1, ,660.0,11.13,14.58,3091.510000000003,3134.14,,0.0,,,,2022-12-27
MAHATMA GANDHI TPS,Unit 2,S,660.0,10.58,0.44,2749.659999999998,2982.92,,660.0,44922.07847222222,,BOILER AUX. MISC. PROMLEMS,2022-12-27
INDIRA GANDHI STPP,,,1500.0,13.879999999999999,27.56,3667.2799999999997,6209.95,14.0,0.0,,,,2022-12-27
INDIRA GANDHI STPP,Unit 1, ,500.0,4.61,9.24,1087.469999999999,1858.27,,0.0,,,,2022-12-27
INDIRA GANDHI STPP,Unit 2, ,500.0,4.82,9.09,1312.6599999999992,2006.69,,0.0,,,,2022-12-27
INDIRA GANDHI STPP,Unit 3, ,500.0,4.45,9.23,1267.1500000000012,2344.99,,0.0,,,,2022-12-27
FARIDABAD CCPP,,,431.59,0.99,0.0,254.72999999999948,2.5900000000000003,,431.59,,,,2022-12-27
BASSI  HPS,,,66.0,0.26,0.3,272.01999999999975,273.88,,33.0,,,,2022-12-27
GIRI BATA HPS,,,60.0,0.26,0.38,150.01999999999975,200.76,,0.0,,,,2022-12-27
KASHANG INTEGRATED HEP,,,195.0,0.13,0.02,95.50999999999988,141.64,,130.0,,,,2022-12-27
LARJI  HPS,,,126.0,0.58,0.69,562.6600000000011,545.1999999999999,,42.0,,,,2022-12-27
SAINJ HPS,,,100.0,0.32,0.45,324.6399999999998,391.42999999999995,,0.0,,,,2022-12-27
SANJAY HPS,,,120.0,0.71,0.75,460.16999999999945,578.0,,40.0,,,,2022-12-27
SAWRA KUDDU HPS,,,111.0,0.48,0.34,279.9600000000005,293.99,,37.0,,,,2022-12-27
SHANAN HPS,,,110.0,0.42,0.46,440.34000000000043,449.65000000000003,,15.0,,,,2022-12-27
UHL-III HPS,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2022-12-27
ALLAIN DUHANGAN  HPS,,,192.0,0.48,0.49,620.9600000000005,593.31,,0.0,,,,2022-12-27
BAJOLI HOLI HPS,,,180.0,0.29,0.39,381.83000000000055,399.66,,120.0,,,,2022-12-27
BASPA  HPS,,,300.0,1.61,1.1600000000000001,1158.4699999999973,1262.5,,0.0,,,,2022-12-27
BUDHIL HPS,,,70.0,0.19,0.24,274.12999999999994,246.96,,35.0,,,,2022-12-27
CHANJU-I HPS ,,,36.0,0.16,0.14,137.3199999999999,124.47,,12.0,,,,2022-12-27
KARCHAM WANGTOO HPS,,,1045.0,5.1,3.75,3742.6999999999975,3949.9400000000005,,261.25,,,,2022-12-27
MALANA  HPS,,,86.0,0.26,0.25,314.01999999999975,299.9,,0.0,,,,2022-12-27
MALANA-II  HPS,,,100.0,0.16,0.22,330.3200000000007,323.22,,0.0,,,,2022-12-27
SORANG HPS,,,100.0,0.32,0.32,362.6399999999998,293.1,,0.0,,,,2022-12-27
TIDONG HPS,,,0.0,0.32,0.0,18.640000000000008,0.0,,0.0,,,,2022-12-27
BAIRA SIUL  HPS,,,180.0,0.52,0.6,528.0399999999995,491.96,,120.0,,,,2022-12-27
BHAKRA LEFT HPS,,,612.0,3.9,7.58,1568.3000000000025,1764.1100000000001,,108.0,,,,2022-12-27
